S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
26,https://www.cmjc.cl,31020.03112,9,4,31,6799,56,36,0.052441,0.019422,0.030673,0.212846,3376280,4870144,7374
27,https://gardasee.bio,31024.253602,5,2,197,15685,41,59,0.045206,0.016456,0.093278,0.409162,6040156,7626752,4778
28,http://www.horizonmagnet.com,31025.212769,4,3,85,10039,62,139,0.016741,0.021626,0.191998,0.412453,7518516,12869632,7847
29,http://fachpflegedienst-airflow.de,31025.766654,4,2,226,15256,44,108,0.045488,0.057705,0.176048,0.459896,7977356,11575296,5921
30,https://zallerina.com,31027.942597,3,2,216,15635,127,165,0.046419,0.04497,0.35645,0.645063,17863380,35577856,7054
31,http://www.mariasilvestre.es,31028.076188,4,1,4,2213,7,19,0.003022,0.000899,0.006843,0.049266,2295848,4218880,5101
32,http://www.iapplyschool.com,31028.547906,4,1,67,13297,48,58,0.042511,0.053021,0.109632,0.401388,5444100,7974912,13119
33,http://www.dronacharyaacademy.co.in,31128.206884,4,1,133,7388,30,104,0.021376,0.042999,0.040174,0.294062,3356784,4481024,3691
34,https://tamerakdesign.com,31128.958015,4,1,137,9524,62,88,0.072813,0.058636,0.175482,0.449346,7123792,11378688,4094
35,https://www.westcoastdancearts.com,31129.497517,2,2,330,7926,23,36,0.021159,0.018174,0.334826,0.922078,22393832,41619456,5564
36,https://www.grupoholguera.com,31130.215297,14,12,428,12536,48,75,0.057492,0.033945,0.160339,0.584276,6725480,10989568,6109
37,http://www.fahrschule-frey.de,31131.04289,9,4,173,6547,26,36,0.019308,0.014631,0.030759,0.18439,3604312,6316032,3495
38,https://www.totallyu.co.uk,31131.842226,1,5,407,2337,48,110,0.055512,0.053254,0.335496,1.419433,13828940,32792576,6791
39,https://www.rinologiayolfato.com,31132.780578,2,9,295,20766,33,40,0.043631,0.03873,0.268846,1.046376,23321240,41836544,6817
40,https://norbutmfg.com,31133.351753,7,4,162,9669,75,140,0.090508,0.149596,0.163753,0.73862,5463632,9723904,4324
41,https://www.oxygen360.com.au,31133.566182,1,1,38,476,18,21,0.012671,0.051866,0.135655,0.39449,4118116,6840320,7762
42,https://www.kinnelaw.com,31133.752658,3,1,0,578,6,1,0.002793,0.000656,0.000318,0.061077,1288608,3035136,4303
43,https://www.osteopathcanada.com,31134.706504,1,1,257,12108,19,21,0.026271,0.016258,0.164045,0.563122,12901020,22884352,2678
44,https://www.fernandawr.com,31135.581432,3,1,57,26045,31,29,0.089282,0.023786,0.045371,0.726646,3137220,5255168,6243
45,https://www.futurephysio.com,31135.900712,4,1,26,7299,17,36,0.035741,0.037077,0.088791,0.280601,4271900,6578176,6521
46,https://uuq-optic.com,31138.443689,2,5,562,91172,47,101,0.063307,0.185154,0.289672,1.418406,11687912,21315584,4861
47,http://www.dronacharyaacademy.co.in,31192.837287,4,1,133,7388,27,90,0.025216,0.043123,0.055263,0.561857,3350124,5529600,1798
48,http://www.magnificentbudapest.hu,31193.389553,3,1,18,3727,15,16,0.04621,0.015795,0.047316,0.17951,2397536,3821568,2864
49,https://www.totallyu.co.uk,31194.623905,1,6,381,1813,35,61,0.059621,0.065956,0.257557,1.42726,13560008,32268288,2814
50,https://www.westcoastdancearts.com,31195.308979,2,2,318,7883,18,27,0.021359,0.023354,0.31171,0.989721,21686256,40833024,2855
51,https://tamerakdesign.com,31196.392894,4,1,137,9512,59,85,0.047531,0.038795,0.1312,0.501503,7145440,11378688,3129
52,https://www.rinologiayolfato.com,31197.498669,2,9,298,20772,30,37,0.075149,0.041409,0.349093,1.340029,25196620,40001536,5321
53,https://www.kinnelaw.com,31197.713898,3,1,0,578,6,1,0.003893,0.000836,0.00062,0.051323,1288608,3035136,2624
54,https://www.grupoholguera.com,31198.741624,14,12,428,12536,57,117,0.043151,0.039901,0.183946,0.909326,6290700,11091968,6448
55,https://www.oxygen360.com.au,31199.109844,1,1,41,1058,17,19,0.009982,0.013035,0.146246,0.353614,4106280,9723904,6565
56,https://norbutmfg.com,31199.785403,7,4,162,9669,76,126,0.10743,0.162993,0.155632,0.75453,5473372,9723904,4831
57,http://www.fahrschule-frey.de,31200.308874,9,4,173,6547,26,38,0.023845,0.015549,0.0347,0.340247,3686460,6053888,5011
58,https://www.nwpawn.com,31201.367883,1,1,102,21202,25,36,0.056255,0.074582,0.503199,0.962681,14496600,24260608,3325
59,https://www.fernandawr.com,31202.400121,3,1,57,26045,27,23,0.096222,0.024469,0.018151,0.637942,3144588,4993024,5564
60,https://www.futurephysio.com,31202.727114,4,1,26,7350,23,39,0.034707,0.039223,0.101199,0.284234,4335728,9199616,6495
61,https://www.osteopathcanada.com,31203.548514,1,1,257,12108,17,20,0.027123,0.0117,0.161613,0.724173,12994556,22622208,2689
62,https://uuq-optic.com,31205.029938,2,5,570,84435,46,109,0.053956,0.192504,0.286685,1.495432,8615912,18636800,5042
63,http://www.dronacharyaacademy.co.in,31233.576519,4,1,133,7387,26,124,0.03242,0.044635,0.04821,0.594898,3357988,5791744,2374
64,http://www.magnificentbudapest.hu,31234.095155,3,1,18,3727,13,14,0.126567,0.02127,0.0515,0.293533,2397536,4083712,4051
65,https://tamerakdesign.com,31235.006495,4,1,137,9528,59,89,0.165143,0.106355,0.243056,0.69447,8002364,11943936,4059
66,https://www.oxygen360.com.au,31235.466402,1,1,42,1100,18,20,0.011242,0.014016,0.144166,0.391566,4114304,9723904,4145
67,https://www.rinologiayolfato.com,31241.877387,5,11,293,20778,28,41,0.036845,0.04152,0.214206,1.116205,24466484,42098688,4056
68,https://www.westcoastdancearts.com,31242.44033,2,2,544,8191,23,35,0.027558,0.038647,0.35363,3.632414,25674516,41357312,4424
69,https://www.grupoholguera.com,31243.170507,14,12,428,12536,49,109,0.142396,0.06148,0.915012,6.029818,6342176,11083776,5934
70,https://www.totallyu.co.uk,31243.768187,1,7,403,1306,44,98,0.062595,0.085358,0.346834,1.675178,13813968,33054720,6066
71,https://norbutmfg.com,31244.209458,7,4,159,9661,74,121,0.095731,0.177719,0.228369,1.545336,5931260,7102464,8166
72,http://www.fahrschule-frey.de,31244.421876,11,5,162,6475,27,37,0.043257,0.017109,0.043391,1.952054,3673512,5005312,9414
73,https://www.kinnelaw.com,31244.547099,3,1,0,578,6,1,0.002839,0.00088,0.000399,2.526511,1288608,3297280,9487
74,https://www.futurephysio.com,31244.764063,4,1,26,7343,23,42,0.013426,0.020431,0.109611,1.669767,4334780,6578176,8864
75,https://www.fernandawr.com,31247.684214,3,1,57,26045,31,26,0.052161,0.016072,0.014621,1.958056,3126196,4468736,11377
76,https://www.osteopathcanada.com,31248.511468,1,1,255,12108,19,20,0.017893,0.009974,0.100487,0.392001,12867800,22360064,2435
77,https://uuq-optic.com,31251.850456,2,5,575,92926,48,110,0.040594,0.134541,0.200739,1.104312,12998652,31735808,5113
78,http://www.dronacharyaacademy.co.in,31299.99065,4,1,133,7388,25,101,0.083272,0.096182,0.106926,1.045658,3360320,5791744,1793
79,https://tamerakdesign.com,31303.556043,4,1,133,9406,44,70,0.144331,0.055187,0.252896,0.700677,6852660,11640832,3682
80,https://www.totallyu.co.uk,31305.093603,2,6,440,1804,41,105,0.232759,0.1496,2.454757,4.48064,15750452,31744000,2478
81,https://www.rinologiayolfato.com,31306.572055,8,15,305,20798,29,37,0.18449,0.071982,0.439705,2.254662,19319108,36651008,3707
82,https://www.kinnelaw.com,31306.914746,3,1,0,578,7,1,0.009488,0.001399,0.00054,0.092197,1288608,3035136,4610
83,https://www.oxygen360.com.au,31307.298388,1,1,35,1056,17,18,0.29171,0.017612,0.236315,1.69765,3833692,6578176,8788
84,https://www.westcoastdancearts.com,31308.121365,2,2,564,8240,25,45,0.083435,0.075185,0.668174,4.395204,17766660,33579008,8765
85,https://www.grupoholguera.com,31310.083791,14,12,428,12536,47,85,0.143222,0.104151,0.950549,5.829579,6955504,9158656,10262
86,http://www.fahrschule-frey.de,31310.896838,9,4,174,6552,28,40,0.0685,0.023527,0.049327,0.328447,3696688,5005312,6373
87,https://norbutmfg.com,31311.930903,7,4,162,9661,77,161,0.230927,0.209451,0.245435,1.17179,5471564,9986048,6795
88,https://www.futurephysio.com,31312.379792,4,1,26,7350,23,35,0.036122,0.064592,0.170927,0.511437,4280268,9199616,4732
89,https://www.osteopathcanada.com,31313.686689,1,1,258,12108,19,20,0.079081,0.02275,0.248673,1.218252,12868912,23146496,2725
90,https://www.nwpawn.com,31314.952047,2,1,128,21382,25,38,0.074581,0.107871,0.813385,1.421717,16942364,23736320,4751
91,https://www.fernandawr.com,31315.739826,3,1,57,26045,31,27,0.141585,0.027335,0.04485,0.971006,3140172,4730880,6110
92,http://www.h2ocreations.co.uk,31316.015409,12,5,1,4515,25,19,0.025593,0.097999,0.001251,0.274833,2824724,4083712,4933
93,https://uuq-optic.com,31317.293461,2,5,580,84505,46,118,0.090407,0.203802,0.394709,2.077166,8699564,28073984,6232
94,http://www.dronacharyaacademy.co.in,31341.814838,4,1,133,7388,25,83,0.044916,0.0516,0.075655,0.718211,3350220,5529600,1745
95,https://tamerakdesign.com,31342.705686,4,1,133,9404,45,69,0.078932,0.039107,0.146704,0.414413,7707204,12206080,2869
96,http://www.pbms.co.kr,31343.308598,3,1,73,5330,21,25,0.068654,0.017297,0.053016,0.269907,3713708,6053888,2975
97,http://www.magnificentbudapest.hu,31343.595619,3,1,18,3727,14,15,0.094004,0.013439,0.045306,0.23756,2368016,3821568,2948
98,https://www.westcoastdancearts.com,31344.272808,2,2,329,7926,18,30,0.03993,0.031899,0.369656,1.135413,22404824,41619456,2867
99,https://www.oxygen360.com.au,31345.132621,1,1,38,1096,17,18,0.025104,0.019849,0.186971,0.377635,3775232,9461760,5745
100,https://www.rinologiayolfato.com,31346.362279,3,10,297,20770,23,38,0.048724,0.037544,0.358702,1.363792,23621432,41050112,5596
101,https://www.totallyu.co.uk,31347.18705,1,5,403,1306,44,119,0.086578,0.069485,0.274664,1.374101,13801876,33316864,6173
102,https://www.grupoholguera.com,31348.018356,14,12,428,12536,47,78,0.096466,0.042853,0.191289,0.905043,6565524,11083776,7426
103,https://www.kinnelaw.com,31348.374499,3,1,0,578,6,1,0.026309,0.001644,0.000754,0.075295,1288608,3035136,2921
104,https://norbutmfg.com,31348.894019,7,4,159,9648,77,131,0.121544,0.149118,0.161577,0.775653,5460516,9461760,5221
105,http://www.fahrschule-frey.de,31349.378871,9,4,173,6547,26,38,0.020026,0.013322,0.032502,0.238132,3695760,5005312,5250
106,https://www.futurephysio.com,31349.656574,4,1,26,7350,23,41,0.018824,0.032551,0.675703,0.857449,4336080,8937472,4277
107,https://www.fernandawr.com,31350.453581,3,1,57,26045,33,29,0.129361,0.024695,0.02228,0.722925,2230820,4743168,5687
108,https://www.osteopathcanada.com,31351.236092,1,1,255,12108,18,20,0.0218,0.01168,0.143525,0.597929,12849372,23146496,3051
109,https://uuq-optic.com,31353.142581,2,5,582,105123,48,101,0.042176,0.138905,0.241271,1.131593,10391204,28581888,4464
