Timestamp,Total Size (MB),Used Size (MB),Free Size (MB),Used Percentage (%)
2024-10-05 07:42:22,2867.2,494.12,2373.09,17.23
2024-10-05 07:42:22,2867.2,578.41,2288.79,20.17
2024-10-05 07:42:23,2867.2,564.7,2302.51,19.69
2024-10-05 07:42:23,2867.2,669.0,2198.2,23.33
2024-10-05 07:42:24,2867.2,807.68,2059.53,28.17
2024-10-05 07:42:24,2867.2,923.84,1943.36,32.22
2024-10-05 07:42:25,2867.2,751.72,2115.48,26.22
2024-10-05 07:42:25,2867.2,755.68,2111.52,26.36
2024-10-05 07:42:26,2867.2,785.99,2081.21,27.41
2024-10-05 07:42:26,2867.2,748.83,2118.38,26.12
2024-10-05 07:42:27,2867.2,659.29,2207.91,22.99
2024-10-05 07:42:27,2867.2,696.17,2171.03,24.28
2024-10-05 07:42:28,2867.2,630.53,2236.67,21.99
2024-10-05 07:42:28,2867.2,653.04,2214.17,22.78
2024-10-05 07:42:29,2867.2,618.6,2248.6,21.58
2024-10-05 07:42:29,2867.2,430.09,2437.12,15.0
2024-10-05 07:42:30,2867.2,489.1,2378.1,17.06
2024-10-05 07:42:30,2867.2,462.04,2405.17,16.11
2024-10-05 07:42:31,2867.2,417.59,2449.61,14.56
2024-10-05 07:42:31,2867.2,501.43,2365.77,17.49
2024-10-05 07:42:32,2867.2,507.44,2359.77,17.7
2024-10-05 07:42:32,2867.2,465.34,2401.87,16.23
2024-10-05 07:42:33,2867.2,539.61,2327.59,18.82
2024-10-05 07:42:33,2867.2,508.73,2358.48,17.74
2024-10-05 07:42:34,2867.2,615.94,2251.27,21.48
2024-10-05 07:42:34,2867.2,569.11,2298.09,19.85
2024-10-05 07:42:35,2867.2,453.71,2413.49,15.82
2024-10-05 07:42:35,2867.2,483.63,2383.57,16.87
2024-10-05 07:42:36,2867.2,430.46,2436.75,15.01
2024-10-05 07:42:36,2867.2,482.17,2385.03,16.82
2024-10-05 07:42:37,2867.2,488.07,2379.14,17.02
2024-10-05 07:42:37,2867.2,582.61,2284.6,20.32
2024-10-05 07:42:38,2867.2,556.28,2310.93,19.4
2024-10-05 07:42:38,2867.2,559.19,2308.01,19.5
2024-10-05 07:42:39,2867.2,615.8,2251.4,21.48
2024-10-05 07:42:39,2867.2,467.32,2399.88,16.3
2024-10-05 07:42:40,2867.2,412.2,2455.0,14.38
2024-10-05 07:42:40,2867.2,430.22,2436.98,15.0
2024-10-05 07:42:41,2867.2,459.3,2407.9,16.02
2024-10-05 07:42:41,2867.2,488.61,2378.59,17.04
2024-10-05 07:42:42,2867.2,383.31,2483.89,13.37
2024-10-05 07:42:42,2867.2,435.75,2431.46,15.2
2024-10-05 07:42:43,2867.2,521.05,2346.15,18.17
2024-10-05 07:42:43,2867.2,605.62,2261.59,21.12
2024-10-05 07:42:44,2867.2,511.81,2355.39,17.85
2024-10-05 07:42:44,2867.2,286.08,2581.12,9.98
2024-10-05 07:42:45,2867.2,429.79,2437.41,14.99
2024-10-05 07:42:45,2867.2,291.09,2576.11,10.15
2024-10-05 07:42:46,2867.2,358.0,2509.2,12.49
2024-10-05 07:42:46,2867.2,430.27,2436.93,15.01
2024-10-05 07:42:47,2867.2,305.37,2561.83,10.65
2024-10-05 07:42:47,2867.2,525.5,2341.7,18.33
2024-10-05 07:42:48,2867.2,548.8,2318.4,19.14
2024-10-05 07:42:48,2867.2,548.8,2318.4,19.14
2024-10-05 07:42:49,2867.2,343.98,2523.22,12.0
2024-10-05 07:42:49,2867.2,404.08,2463.12,14.09
2024-10-05 07:42:50,2867.2,270.38,2596.82,9.43
2024-10-05 07:42:50,2867.2,322.42,2544.78,11.25
2024-10-05 07:42:51,2867.2,376.03,2491.17,13.11
2024-10-05 07:42:51,2867.2,396.03,2471.17,13.81
