S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
68,https://www.dktcommunication.com,291303.173354,4,1,120,20216,49,59,0.017898,0.010229,0.152009,0.285561,8035760,12283904,10084
69,https://waldwichtel-koeln.de,291304.099459,10,4,63,6441,16,21,0.014506,0.007418,0.042373,0.128953,3266756,4751360,8541
70,https://shop.ncreu.org,291304.863267,4,1,763,2257,12,22,0.023167,0.010371,0.306613,0.510929,11423452,21176320,9728
71,https://www.twinbrookpool.org,291305.400407,5,3,45,8905,21,24,0.010718,0.007303,0.076101,0.21979,3166932,5529600,10223
72,http://jamienicholas.com,291305.567931,4,1,57,2429,7,6,0.007885,0.002761,0.036671,0.097986,2253084,3821568,11314
73,http://www.klugpharma.com,291305.774013,3,1,65,8833,26,74,0.011412,0.00668,0.03948,0.12671,3320116,6053888,2284
74,https://www.hospitalcandidoportinari.com.br,291307.055221,2,2,67,1222,81,86,0.041048,0.031262,0.185099,0.355611,6603980,12345344,4945
75,https://columbia-pi.com,291309.930408,6,7,310,10235,27,49,0.048431,0.057654,0.140218,0.487828,9255068,17686528,7954
76,https://ssquebec.com,291310.664853,2,1,217,9745,10,12,0.018187,0.01596,0.037757,0.210867,4456660,10248192,5774
77,http://nestaenergies.com,291312.96705,3,1,58,12741,13,13,0.010979,0.004963,0.051463,0.154425,4017812,5791744,1210
78,https://www.terrier.de,291314.345977,4,1,274,20973,32,47,0.035724,0.015895,0.182372,0.392312,6121244,10985472,7991
79,https://www.moebel-mueller-juechen.de,291314.77094,4,1,65,2855,19,20,0.010758,0.002817,0.033274,0.091171,3127508,4218880,7568
80,https://www.horselssenteret.no,291315.003662,4,1,104,1180,8,25,0.006879,0.002763,0.185465,0.259915,6597960,11034624,7244
81,https://amazonrainforestconservancy.com,291315.273381,6,8,152,10981,58,74,0.067503,0.032153,0.111373,0.455488,7375664,11522048,4349
82,https://www.cskeryado.fr,291315.695626,4,1,106,12112,110,118,0.091462,0.047823,0.11178,0.409142,3633136,5267456,8722
83,http://www.consorziotst.it,291317.075422,18,69,790,45421,176,202,0.059102,0.052935,0.67838,1.650341,18901912,53272576,29139
84,https://www.startklahr.biz,291319.177612,10,10,665,25420,71,99,0.023363,0.027947,0.105421,0.40188,5967452,11309056,9081
85,https://www.ebmag.com,291320.034358,6,9,270,28482,51,68,0.02897,0.020017,0.449672,0.976175,24740052,45981696,13343
86,http://www.studioyogasamgha.it,291323.116417,3,1,46,9646,23,93,0.020209,0.01039,0.043284,0.165561,2796748,4481024,6310
87,http://www.beginningdreamsdaycare.com,291323.548655,5,3,135,5822,21,24,0.009785,0.007132,0.135025,0.238898,5785660,9629696,8010
88,https://www.casagarage.it,291324.050759,3,4,82,10481,29,54,0.018023,0.014479,0.247001,0.497833,9957304,19922944,9908
89,https://www.reseauvita.fr,291325.44798,26,27,675,27209,71,112,0.036793,0.027714,0.341076,0.834833,20550508,39354368,9432
90,https://www.logopediehellingman.nl,291326.102005,6,5,90,11930,16,18,0.017898,0.005077,0.0383,0.470956,3618080,4743168,7752
91,https://penedesindustrial.com,291326.444291,10,10,94,15829,143,222,0.046781,0.024503,0.524882,0.799471,8378452,11911168,5357
92,https://virtuosolaw.com,291331.560567,3,5,1098,54822,37,152,0.037801,0.028391,0.204415,0.662147,12469192,30670848,1688
93,https://www.arhamdisplays.com,291333.271224,4,3,186,26817,121,208,0.055,0.020017,0.177137,0.543821,7303732,11296768,3681
94,https://cheekyplum.com,291333.276355,12,13,5617,90714,23,43,0.026839,0.049957,0.763822,1.55738,19396032,38383616,7953
95,https://www.zimmerei-meister-schmidt.de,291333.587849,3,1,28,3686,13,10,0.005271,0.002259,0.009497,0.078401,2160180,3956736,5351
96,https://www.drrettner.com,291333.608211,5,2,300,27022,255,392,0.043441,0.025874,0.232744,0.470317,6449256,11296768,5930
97,https://cosytoesphotography.co.uk,291334.149819,3,4,131,34902,32,70,0.027083,0.015931,0.345298,0.688736,11200104,14704640,15441
98,https://www.forever-decorationsdemariage.fr,291336.157242,2,3,185,22188,86,118,0.044349,0.022105,0.256444,0.836129,11129520,26763264,9006
99,https://nssrc.org,291336.633426,5,1,52,9675,21,22,0.011078,0.005724,0.125891,0.251706,7358148,11546624,7049
100,https://olavarriaga.com,291338.209412,5,2,114,11555,18,24,0.011814,0.010074,0.09163,0.238849,5453148,8413184,11904
101,https://www.shotrockshop.com,291338.514981,4,3,0,2789,7,6,0.00917,0.001801,0.0023,0.055407,1368948,3035136,4602
102,http://www.cskatalogy.cz,291339.836924,3,1,29,1984,15,18,0.004799,0.001847,0.015643,0.058871,2752340,5529600,2969
103,https://www.dwaynelanechryslerjeepdodge.com,291341.437296,13,33,788,50710,168,271,0.141268,0.048575,7.299569,11.339406,57590992,80568320,24265
104,https://browndogindustries.com,291341.715975,4,1,34,24364,6,4,0.016522,0.0034,0.068005,0.180889,3157900,6053888,6630
105,https://handtruxtoys.com,291342.042602,3,1,56,6197,6,10,0.013601,0.015401,0.016855,0.123221,2725468,5394432,2102
106,http://westonbayyc.co.uk,291342.18807,4,3,4,442,8,10,0.002458,0.002359,0.011468,0.075421,2558652,3956736,3064
107,https://www.citroenspecialistvangompel.nl,291342.735969,2,3,117,14212,58,184,0.031156,0.040423,0.274838,0.750889,10624740,18313216,7694
108,https://www.walden.com,291345.274191,2,1,429,21923,40,87,0.020103,0.028387,0.448909,1.489022,23057828,40951808,7932
109,https://www.ms3.com.br,291346.097733,1,1,139,6619,56,262,0.027121,0.040788,0.209191,0.733272,6677544,11689984,8497
110,https://trattoriadibernardone.com,291346.537347,14,9,107,12824,16,26,0.011091,0.004922,0.111963,0.228439,5172124,10248192,6662
111,https://www.newlondonchd.com,291346.818156,5,3,251,8668,13,25,0.015539,0.00566,0.238913,0.356684,7474876,12083200,6674
112,https://www.drkcomtcenterforwellbeing.com,291347.653538,4,5,56,4649,27,28,0.008795,0.004948,1.859308,1.934644,8051524,11390976,5634
113,http://logicalexecutive.com.au,291348.754928,4,3,77,14232,59,86,0.016657,0.011516,0.203941,0.401567,9568144,14704640,8080
114,https://www.entgratservice.de,291349.043674,3,1,29,6553,13,10,0.007094,0.001119,0.044821,0.100583,4012280,6053888,2546
115,https://www.enensys.com,291349.585274,4,5,109,16331,32,53,0.018763,0.006562,0.178042,0.381323,9465960,28397568,5898
116,http://www.ctenergyconsumers.com,291349.782681,4,1,82,3490,21,24,0.017137,0.010033,0.051623,0.136939,3566404,6062080,2964
117,https://www.cslrosny.fr,291351.132376,3,1,98,9070,9,9,0.008756,0.005828,0.155055,0.350313,7775660,12480512,8120
118,https://citydoors.com.au,291353.725056,3,4,144,16116,25,37,0.011415,0.011525,0.196687,0.375414,9336588,26234880,4184
119,https://www.vmaesthetics.com,291355.199747,17,19,586,16197,47,111,0.05863,0.037968,0.226255,0.711607,7772036,14983168,4979
120,https://www.trium.de,291356.549914,4,1,20,4717,6,5,0.00458,0.001351,0.028108,0.24559,3634872,8540160,3541
121,https://gacs.org,291356.75539,4,1,72,9572,35,43,0.014244,0.008865,0.150113,0.565237,6706444,11468800,2491
122,https://telefaction.com,291357.223963,1,2,100,16221,152,226,0.03577,0.024695,0.160522,0.460081,6200508,17063936,3841
123,https://www.cslcharlotte.org,291357.505828,2,4,448,18660,28,37,0.08222,0.025082,0.534494,1.226386,14727104,18386944,12600
124,https://www.medicalpark.com.ro,291357.922022,2,6,515,24061,25,32,0.058616,0.028248,0.194573,0.889149,15023236,34365440,5399
125,https://www.supersoftshower.co.uk,291358.521622,11,29,176,19501,59,212,0.047159,0.041089,0.222642,0.593287,6894740,11558912,11823
126,https://www.csm-service.it,291362.977042,1,1,198,34103,63,244,0.031045,0.044257,0.189279,0.73698,14665000,22859776,10812
127,https://www.ogis.com.tr,291363.241387,3,1,22,7871,28,32,0.01062,0.004224,0.030857,0.125526,3032632,5005312,5660
128,https://www.boehm-gerland-hoergeraete.de,291367.136394,1,1,273,39433,51,122,0.024181,0.016359,0.274555,0.698735,10718680,18698240,6347
129,https://www.solomonfacialplastic.com,291369.270605,89,86,733,56774,28,30,0.07707,0.042048,0.058067,0.702455,4386696,7716864,4334
130,https://vecchiamalga.com,291370.077808,2,3,233,15032,33,47,0.017508,0.016997,0.313269,0.631425,7864748,18898944,9517
131,https://upkeepmaintenance.co.uk,291370.784241,4,1,96,14291,21,32,0.046148,0.02543,0.119009,0.364598,5303320,7512064,5741
132,https://thepartyroomforkids.com.au,291377.855338,4,1,76,13346,26,36,0.01118,0.006189,0.126289,0.235042,5764276,7626752,9526
133,https://www.bridgechurchperry.com,291378.182642,4,1,33,8808,23,44,0.008965,0.004874,0.067321,0.175704,3882388,6631424,13887
134,https://www.andronicos.com,291378.19835,9,3,379,587,4,3,0.00038,0.000325,0.209173,0.274413,11620484,20332544,2786
135,https://rareservice.com,291378.617817,1,1,425,29224,68,123,0.046167,0.035541,0.144612,0.481031,6127648,10182656,7496
136,https://www.brsistemas.com.br,291379.482896,1,1,103,17598,20,85,0.041656,0.016192,0.141036,0.370762,6487040,17244160,9096
137,https://www.coachtrainingedu.com,291380.826192,9,9,588,36362,15,15,0.100747,0.111036,0.020248,0.610142,1463344,4481024,7666
138,https://www.ru-consulting.co.uk,291381.192383,3,3,101,8218,57,72,0.03535,0.037167,0.214313,0.465237,11007616,18219008,11347
139,https://bayareadiscoverymuseum.org,291381.36476,3,4,188,11035,22,26,0.010311,0.008503,0.265354,0.40846,9007916,12275712,10111
140,https://www.cteen.fr,291382.08493,3,3,83,5744,17,15,0.052646,0.015197,0.074797,0.490118,12419792,23592960,3036
141,https://www.cskratos.com,291382.923061,4,1,72,11362,16,14,0.008369,0.003455,0.041412,0.106231,2904204,4481024,4162
142,https://wittzek.de,291383.353299,5,3,92,12390,28,44,0.018478,0.015737,0.121194,0.270484,6277392,11497472,4613
143,http://cskplastic.com,291383.659432,4,1,27,12565,21,24,0.009948,0.003951,0.040972,0.127119,3373896,8937472,1789
144,https://avislaw.com,291384.06453,6,8,179,15324,76,219,0.023299,0.040882,0.294863,0.588747,14903500,24276992,12789
145,https://www.hotelbrunamartinsicuro.it,291386.77005,6,4,202,19228,154,178,0.030848,0.017275,0.116479,0.299558,5341656,10772480,7128
146,https://www.cskscerea.com,291387.080507,6,7,99,10157,76,157,0.020482,0.016454,0.27747,0.485809,11070280,30081024,5320
147,https://www.moebelix.cz,291387.184075,4,2,445,1821,19,76,0.007979,0.005742,0.604052,0.841183,37488436,56172544,7112
148,https://orion-ats.com,291389.325248,6,2,321,38918,23,48,0.022803,0.023793,0.106464,0.367321,4834892,9461760,5819
149,https://www.cteensouthbay.com,291389.907182,1,1,285,15788,17,19,0.040161,0.013952,0.12207,0.484071,14989368,23650304,3006
150,https://www.anysteel-trading.com,291390.506936,5,3,110,9346,28,44,0.015451,0.008145,0.088276,0.3275,4973632,6840320,7164
151,https://tomax-fitness.de,291391.820181,7,1,83,12612,36,62,0.010724,0.010635,0.068881,0.180963,4349000,8699904,4154
152,https://hesperum.fr,291392.427901,4,5,93,11228,23,29,0.01144,0.004839,0.201666,0.42112,8169508,18636800,7617
153,https://www.seesocalproperties.com,291392.457398,1,1,779,33102,29,142,0.023225,0.027602,0.114972,0.413063,4401768,10510336,4856
154,https://www.csksalem.com,291393.442678,3,5,2187,95699,60,73,0.049977,0.025734,0.110777,0.651713,5176940,11034624,8891
155,https://www.materadministratie.nl,291394.252697,4,1,20,8149,12,9,0.00811,0.002401,0.021861,0.07218,2342576,3956736,4006
156,https://csklawyers.ca,291398.219402,3,3,255,28842,60,102,0.018106,0.015054,0.340751,0.657456,18693312,26177536,7860
157,https://www.hailiapartments.com,291398.42895,2,2,169,8556,30,42,0.012569,0.009289,0.196544,0.35006,6592292,17326080,4673
158,https://off-basehousing.com,291398.896092,4,3,45,35352,21,22,0.0469,0.026092,0.068007,0.282926,5331084,9461760,5517
159,http://www.csktfire.org,291399.929384,4,3,266,19759,23,27,0.009048,0.004243,0.068365,0.168151,4973840,9723904,6121
160,https://www.xn--orthopdieamviktualienmarkt-lhc.de,291400.165724,9,3,73,6334,24,31,0.007592,0.004812,0.111374,0.192165,4847484,7102464,7329
161,https://www.hcjfs.org,291401.144295,3,7,93,19773,21,33,0.01245,0.008032,0.374988,0.568773,13719776,32428032,8705
162,https://barnettswhiskeyhouse.com,291401.436973,2,3,325,111689,115,252,0.058283,0.032878,0.654991,1.22703,31706380,48050176,6804
163,https://www.csksverona.it,291402.262206,3,3,82,5473,25,30,0.019201,0.014568,0.115887,0.260027,3504664,10375168,3297
164,https://www.willmakersofashton.co.uk,291402.379366,3,1,0,21,5,1,0.000258,0.000134,0,0.018074,1172084,2510848,2928
165,https://swspitcrew.com,291403.054806,4,1,9,3943,6,6,0.007924,0.00262,0.014881,0.060512,1950372,4870144,1354
166,https://brainlight-russia.com,291404.881456,15,5,282,38397,82,132,0.024297,0.016749,0.218662,0.479958,6100312,10772480,4518
167,https://fvrepro.com,291405.14804,8,1,34,4534,8,117,0.004975,0.008993,0.058948,0.130723,4283232,8802304,2039
168,https://www.newquayaccountants.co.uk,291405.81088,3,1,76,6931,48,149,0.011322,0.010556,0.174053,0.291745,10292468,14090240,5222
169,https://www.valyoo.nl,291406.106619,3,6,187,9615,304,442,0.086288,0.026017,0.565186,0.875631,9264180,19562496,5872
170,https://www.legagestion.com,291406.585428,3,1,18,5944,11,10,0.005141,0.002267,0.026185,0.082102,2835220,4608000,3959
171,https://www.mastercadena.es,291412.786141,5,7,954,72903,174,326,0.053388,0.022116,0.467603,0.897541,19303504,36077568,5531
172,https://www.cieltd.us,291412.961634,4,3,111,7368,19,26,0.012555,0.004998,0.238968,0.358486,10806320,20303872,4773
173,https://www.wasserburg-markvippach.com,291413.279118,7,3,86,5187,32,33,0.012309,0.006448,0.02963,0.10852,3656736,5005312,7734
174,https://www.nadermhs.com,291421.198498,2,3,155,60665,37,46,0.058491,0.03285,0.494787,1.026333,27395068,44810240,10269
175,https://bigisuffolk.org,291422.50404,4,1,29,11607,22,21,0.035041,0.013303,0.037739,0.160554,4064728,5218304,7372
176,https://hrsummercamp.es,291424.665959,7,1,138,23740,89,89,0.019652,0.007936,0.088792,0.280737,3771980,5529600,8080
177,http://dtmchurch.com,291424.901167,4,1,69,3677,15,20,0.004803,0.003183,0.098274,0.173913,4629840,6840320,14994
178,https://www.csl-london.com,291425.676194,2,3,125,344,18,302,0.018047,0.03673,0.2013,0.441953,7880904,12218368,7987
179,https://knockonwoodfurniture.com,291426.729083,3,4,141,23428,23,53,0.022824,0.0212,0.197203,0.514462,9107712,19161088,11762
180,http://soderasenstandklinik.se,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
