Timestamp,Total Size (MB),Used Size (MB),Free Size (MB),Used Percentage (%)
2024-10-03 13:46:00,1536.0,302.11,1233.89,19.67
2024-10-03 13:46:00,1536.0,249.77,1286.23,16.26
2024-10-03 13:46:01,1536.0,247.29,1288.71,16.1
2024-10-03 13:46:01,1536.0,337.02,1198.98,21.94
2024-10-03 13:46:02,1536.0,333.16,1202.84,21.69
2024-10-03 13:46:02,1536.0,317.42,1218.58,20.67
2024-10-03 13:46:03,1536.0,360.95,1175.05,23.5
2024-10-03 13:46:03,1536.0,340.23,1195.77,22.15
2024-10-03 13:46:04,1536.0,322.44,1213.56,20.99
2024-10-03 13:46:04,1536.0,221.89,1314.11,14.45
2024-10-03 13:46:05,1536.0,203.11,1332.89,13.22
2024-10-03 13:46:05,1536.0,215.18,1320.82,14.01
2024-10-03 13:46:06,1536.0,226.52,1309.48,14.75
2024-10-03 13:46:06,1536.0,73.57,1462.43,4.79
2024-10-03 13:46:07,1536.0,112.09,1423.91,7.3
2024-10-03 13:46:07,1536.0,115.13,1420.87,7.5
2024-10-03 13:46:08,1536.0,167.05,1368.95,10.88
2024-10-03 13:46:08,1536.0,273.52,1262.48,17.81
2024-10-03 13:46:09,1536.0,340.87,1195.13,22.19
2024-10-03 13:46:09,1536.0,555.69,980.31,36.18
2024-10-03 13:46:10,1536.0,524.15,1011.85,34.12
2024-10-03 13:46:10,1536.0,491.48,1044.52,32.0
2024-10-03 13:46:11,1536.0,609.7,926.3,39.69
2024-10-03 13:46:11,1536.0,518.54,1017.46,33.76
2024-10-03 13:46:12,1536.0,507.56,1028.44,33.04
2024-10-03 13:46:12,1536.0,427.16,1108.84,27.81
2024-10-03 13:46:13,1536.0,506.83,1029.17,33.0
2024-10-03 13:46:13,1536.0,232.34,1303.66,15.13
2024-10-03 13:46:14,1536.0,217.8,1318.2,14.18
2024-10-03 13:46:14,1536.0,161.71,1374.29,10.53
2024-10-03 13:46:15,1536.0,82.93,1453.07,5.4
2024-10-03 13:46:15,1536.0,117.44,1418.56,7.65
2024-10-03 13:46:16,1536.0,159.82,1376.18,10.41
2024-10-03 13:46:16,1536.0,245.11,1290.89,15.96
2024-10-03 13:46:17,1536.0,264.92,1271.08,17.25
2024-10-03 13:46:17,1536.0,279.99,1256.01,18.23
2024-10-03 13:46:18,1536.0,300.16,1235.84,19.54
2024-10-03 13:46:18,1536.0,330.41,1205.59,21.51
2024-10-03 13:46:19,1536.0,448.94,1087.06,29.23
2024-10-03 13:46:19,1536.0,331.58,1204.42,21.59
2024-10-03 13:46:20,1536.0,319.58,1216.42,20.81
2024-10-03 13:46:20,1536.0,320.19,1215.81,20.85
2024-10-03 13:46:21,1536.0,225.97,1310.03,14.71
2024-10-03 13:46:21,1536.0,302.74,1233.26,19.71
2024-10-03 13:46:22,1536.0,388.2,1147.8,25.27
2024-10-03 13:46:22,1536.0,234.07,1301.93,15.24
2024-10-03 13:46:23,1536.0,280.43,1255.57,18.26
2024-10-03 13:46:23,1536.0,487.98,1048.02,31.77
2024-10-03 13:46:24,1536.0,281.41,1254.59,18.32
2024-10-03 13:46:24,1536.0,389.82,1146.18,25.38
2024-10-03 13:46:25,1536.0,279.03,1256.97,18.17
2024-10-03 13:46:25,1536.0,366.41,1169.59,23.85
2024-10-03 13:46:26,1536.0,250.36,1285.64,16.3
2024-10-03 13:46:26,1536.0,290.56,1245.44,18.92
2024-10-03 13:46:27,1536.0,455.74,1080.26,29.67
2024-10-03 13:46:27,1536.0,424.87,1111.13,27.66
2024-10-03 13:46:28,1536.0,413.52,1122.48,26.92
2024-10-03 13:46:28,1536.0,749.01,786.99,48.76
2024-10-03 13:46:29,1536.0,757.01,778.99,49.28
2024-10-03 13:46:29,1536.0,606.09,929.91,39.46
2024-10-03 13:46:30,1536.0,411.45,1124.55,26.79
2024-10-03 13:46:30,1536.0,469.88,1066.12,30.59
2024-10-03 13:46:31,1536.0,359.0,1177.0,23.37
2024-10-03 13:46:31,1536.0,300.73,1235.27,19.58
2024-10-03 13:46:32,1536.0,304.59,1231.41,19.83
2024-10-03 13:46:32,1536.0,270.2,1265.8,17.59
2024-10-03 13:46:33,1536.0,193.41,1342.59,12.59
2024-10-03 13:46:33,1536.0,120.55,1415.45,7.85
2024-10-03 13:46:34,1536.0,143.29,1392.71,9.33
2024-10-03 13:46:34,1536.0,346.7,1189.3,22.57
2024-10-03 13:46:35,1536.0,386.93,1149.07,25.19
2024-10-03 13:46:35,1536.0,332.03,1203.97,21.62
2024-10-03 13:46:36,1536.0,239.44,1296.56,15.59
2024-10-03 13:46:36,1536.0,244.54,1291.46,15.92
2024-10-03 13:46:37,1536.0,274.2,1261.8,17.85
2024-10-03 13:46:37,1536.0,411.85,1124.15,26.81
2024-10-03 13:46:38,1536.0,484.68,1051.32,31.55
2024-10-03 13:46:38,1536.0,450.34,1085.66,29.32
2024-10-03 13:46:39,1536.0,391.59,1144.41,25.49
2024-10-03 13:46:39,1536.0,237.34,1298.66,15.45
2024-10-03 13:46:40,1536.0,499.93,1036.07,32.55
2024-10-03 13:46:40,1536.0,420.01,1115.99,27.34
2024-10-03 13:46:41,1536.0,306.82,1229.18,19.98
2024-10-03 13:46:41,1536.0,170.08,1365.92,11.07
2024-10-03 13:46:42,1536.0,144.3,1391.7,9.39
2024-10-03 13:46:42,1536.0,170.37,1365.63,11.09
2024-10-03 13:46:43,1536.0,200.0,1336.0,13.02
2024-10-03 13:46:43,1536.0,365.71,1170.29,23.81
2024-10-03 13:46:44,1536.0,154.27,1381.73,10.04
2024-10-03 13:46:44,1536.0,167.27,1368.73,10.89
2024-10-03 13:46:45,1536.0,214.48,1321.52,13.96
2024-10-03 13:46:45,1536.0,213.91,1322.09,13.93
2024-10-03 13:46:46,1536.0,200.31,1335.69,13.04
2024-10-03 13:46:46,1536.0,204.14,1331.86,13.29
2024-10-03 13:46:47,1536.0,412.21,1123.79,26.84
2024-10-03 13:46:47,1536.0,381.82,1154.18,24.86
2024-10-03 13:46:48,1536.0,284.33,1251.67,18.51
2024-10-03 13:46:48,1536.0,282.52,1253.48,18.39
2024-10-03 13:46:49,1536.0,218.46,1317.54,14.22
2024-10-03 13:46:49,1536.0,179.78,1356.22,11.7
2024-10-03 13:46:50,1536.0,265.19,1270.81,17.26
2024-10-03 13:46:50,1536.0,274.52,1261.48,17.87
2024-10-03 13:46:51,1536.0,234.92,1301.08,15.29
2024-10-03 13:46:51,1536.0,205.35,1330.65,13.37
2024-10-03 13:46:52,1536.0,228.15,1307.85,14.85
2024-10-03 13:46:52,1536.0,295.85,1240.15,19.26
2024-10-03 13:46:53,1536.0,261.9,1274.1,17.05
2024-10-03 13:46:53,1536.0,339.23,1196.77,22.09
2024-10-03 13:46:54,1536.0,370.07,1165.93,24.09
2024-10-03 13:46:54,1536.0,363.61,1172.39,23.67
2024-10-03 13:46:55,1536.0,546.85,989.15,35.6
2024-10-03 13:46:55,1536.0,587.39,948.61,38.24
2024-10-03 13:46:56,1536.0,718.77,817.23,46.79
2024-10-03 13:46:56,1536.0,630.3,905.7,41.03
2024-10-03 13:46:57,1536.0,788.74,747.26,51.35
2024-10-03 13:46:57,1536.0,748.14,787.86,48.71
2024-10-03 13:46:58,1536.0,764.82,771.18,49.79
2024-10-03 13:46:58,1536.0,596.82,939.18,38.86
2024-10-03 13:46:59,1536.0,470.98,1065.02,30.66
2024-10-03 13:46:59,1536.0,289.35,1246.65,18.84
2024-10-03 13:47:00,1536.0,265.98,1270.02,17.32
2024-10-03 13:47:00,1536.0,179.24,1356.76,11.67
2024-10-03 13:47:01,1536.0,112.07,1423.93,7.3
2024-10-03 13:47:01,1536.0,148.91,1387.09,9.69
2024-10-03 13:47:02,1536.0,151.16,1384.84,9.84
2024-10-03 13:47:02,1536.0,166.1,1369.9,10.81
2024-10-03 13:47:03,1536.0,186.27,1349.73,12.13
2024-10-03 13:47:03,1536.0,202.73,1333.27,13.2
2024-10-03 13:47:04,1536.0,230.75,1305.25,15.02
2024-10-03 13:47:04,1536.0,268.06,1267.94,17.45
2024-10-03 13:47:05,1536.0,305.81,1230.19,19.91
2024-10-03 13:47:05,1536.0,425.78,1110.22,27.72
2024-10-03 13:47:06,1536.0,513.28,1022.72,33.42
2024-10-03 13:47:06,1536.0,574.87,961.13,37.43
2024-10-03 13:47:07,1536.0,631.66,904.34,41.12
2024-10-03 13:47:07,1536.0,712.64,823.36,46.4
2024-10-03 13:47:08,1536.0,644.91,891.09,41.99
2024-10-03 13:47:08,1536.0,546.16,989.84,35.56
2024-10-03 13:47:09,1536.0,478.73,1057.27,31.17
2024-10-03 13:47:09,1536.0,351.13,1184.87,22.86
2024-10-03 13:47:10,1536.0,454.41,1081.59,29.58
2024-10-03 13:47:10,1536.0,621.53,914.47,40.46
2024-10-03 13:47:11,1536.0,697.54,838.46,45.41
2024-10-03 13:47:11,1536.0,699.54,836.46,45.54
2024-10-03 13:47:12,1536.0,491.29,1044.71,31.99
2024-10-03 13:47:12,1536.0,539.97,996.03,35.15
2024-10-03 13:47:13,1536.0,340.62,1195.38,22.18
2024-10-03 13:47:13,1536.0,294.61,1241.39,19.18
2024-10-03 13:47:14,1536.0,450.3,1085.7,29.32
2024-10-03 13:47:14,1536.0,547.99,988.01,35.68
2024-10-03 13:47:15,1536.0,595.99,940.01,38.8
2024-10-03 13:47:15,1536.0,595.99,940.01,38.8
2024-10-03 13:47:16,1536.0,436.38,1099.62,28.41
2024-10-03 13:47:16,1536.0,473.62,1062.38,30.83
2024-10-03 13:47:17,1536.0,427.77,1108.23,27.85
2024-10-03 13:47:17,1536.0,566.9,969.1,36.91
2024-10-03 13:47:18,1536.0,329.47,1206.53,21.45
2024-10-03 13:47:18,1536.0,332.9,1203.1,21.67
2024-10-03 13:47:19,1536.0,401.53,1134.47,26.14
2024-10-03 13:47:19,1536.0,338.75,1197.25,22.05
2024-10-03 13:47:20,1536.0,294.59,1241.41,19.18
2024-10-03 13:47:20,1536.0,447.03,1088.97,29.1
2024-10-03 13:47:21,1536.0,452.12,1083.88,29.44
2024-10-03 13:47:21,1536.0,383.17,1152.83,24.95
2024-10-03 13:47:22,1536.0,273.29,1262.71,17.79
2024-10-03 13:47:22,1536.0,176.89,1359.11,11.52
2024-10-03 13:47:23,1536.0,215.67,1320.33,14.04
2024-10-03 13:47:23,1536.0,301.39,1234.61,19.62
2024-10-03 13:47:24,1536.0,264.88,1271.12,17.24
2024-10-03 13:47:24,1536.0,200.14,1335.86,13.03
2024-10-03 13:47:25,1536.0,202.14,1333.86,13.16
2024-10-03 13:47:25,1536.0,223.06,1312.94,14.52
2024-10-03 13:47:26,1536.0,223.26,1312.74,14.54
2024-10-03 13:47:26,1536.0,123.17,1412.83,8.02
2024-10-03 13:47:27,1536.0,119.48,1416.52,7.78
2024-10-03 13:47:27,1536.0,140.24,1395.76,9.13
2024-10-03 13:47:28,1536.0,106.46,1429.54,6.93
2024-10-03 13:47:28,1536.0,117.96,1418.04,7.68
2024-10-03 13:47:29,1536.0,337.02,1198.98,21.94
2024-10-03 13:47:29,1536.0,311.31,1224.69,20.27
2024-10-03 13:47:30,1536.0,336.7,1199.3,21.92
2024-10-03 13:47:30,1536.0,504.42,1031.58,32.84
2024-10-03 13:47:31,1536.0,488.88,1047.12,31.83
2024-10-03 13:47:31,1536.0,276.02,1259.98,17.97
2024-10-03 13:47:32,1536.0,323.62,1212.38,21.07
2024-10-03 13:47:32,1536.0,424.57,1111.43,27.64
2024-10-03 13:47:33,1536.0,371.66,1164.34,24.2
2024-10-03 13:47:33,1536.0,324.15,1211.85,21.1
2024-10-03 13:47:34,1536.0,338.51,1197.49,22.04
2024-10-03 13:47:34,1536.0,399.93,1136.07,26.04
2024-10-03 13:47:35,1536.0,332.31,1203.69,21.63
2024-10-03 13:47:35,1536.0,348.81,1187.19,22.71
2024-10-03 13:47:36,1536.0,223.89,1312.11,14.58
2024-10-03 13:47:36,1536.0,309.39,1226.61,20.14
2024-10-03 13:47:37,1536.0,284.43,1251.57,18.52
2024-10-03 13:47:37,1536.0,360.63,1175.37,23.48
2024-10-03 13:47:38,1536.0,351.09,1184.91,22.86
2024-10-03 13:47:38,1536.0,256.0,1280.0,16.67
2024-10-03 13:47:39,1536.0,346.46,1189.54,22.56
2024-10-03 13:47:39,1536.0,334.49,1201.51,21.78
2024-10-03 13:47:40,1536.0,371.62,1164.38,24.19
2024-10-03 13:47:40,1536.0,385.97,1150.03,25.13
2024-10-03 13:47:41,1536.0,434.86,1101.14,28.31
2024-10-03 13:47:41,1536.0,421.93,1114.07,27.47
2024-10-03 13:47:42,1536.0,473.17,1062.83,30.81
2024-10-03 13:47:42,1536.0,485.67,1050.33,31.62
2024-10-03 13:47:43,1536.0,398.25,1137.75,25.93
2024-10-03 13:47:43,1536.0,295.82,1240.18,19.26
2024-10-03 13:47:44,1536.0,437.69,1098.31,28.5
2024-10-03 13:47:44,1536.0,271.25,1264.75,17.66
2024-10-03 13:47:45,1536.0,354.29,1181.71,23.07
2024-10-03 13:47:45,1536.0,409.89,1126.11,26.69
2024-10-03 13:47:46,1536.0,295.17,1240.83,19.22
2024-10-03 13:47:46,1536.0,222.23,1313.77,14.47
2024-10-03 13:47:47,1536.0,226.37,1309.63,14.74
2024-10-03 13:47:47,1536.0,281.79,1254.21,18.35
2024-10-03 13:47:48,1536.0,586.24,949.76,38.17
2024-10-03 13:47:48,1536.0,1058.23,477.77,68.89
2024-10-03 13:47:49,1536.0,688.19,847.81,44.8
2024-10-03 13:47:49,1536.0,615.47,920.53,40.07
2024-10-03 13:47:50,1536.0,807.27,728.73,52.56
2024-10-03 13:47:50,1536.0,682.93,853.07,44.46
2024-10-03 13:47:51,1536.0,799.18,736.82,52.03
2024-10-03 13:47:51,1536.0,644.11,891.89,41.93
2024-10-03 13:47:52,1536.0,670.23,865.77,43.64
2024-10-03 13:47:52,1536.0,660.86,875.14,43.02
2024-10-03 13:47:53,1536.0,664.86,871.14,43.29
2024-10-03 13:47:53,1536.0,732.94,803.06,47.72
2024-10-03 13:47:54,1536.0,255.13,1280.87,16.61
2024-10-03 13:47:54,1536.0,456.22,1079.78,29.7
2024-10-03 13:47:55,1536.0,536.22,999.78,34.91
2024-10-03 13:47:55,1536.0,367.67,1168.33,23.94
2024-10-03 13:47:56,1536.0,409.04,1126.96,26.63
2024-10-03 13:47:56,1536.0,360.3,1175.7,23.46
2024-10-03 13:47:57,1536.0,404.39,1131.61,26.33
2024-10-03 13:47:57,1536.0,373.3,1162.7,24.3
2024-10-03 13:47:58,1536.0,276.02,1259.98,17.97
2024-10-03 13:47:58,1536.0,382.75,1153.25,24.92
2024-10-03 13:47:59,1536.0,277.04,1258.96,18.04
2024-10-03 13:47:59,1536.0,360.66,1175.34,23.48
2024-10-03 13:48:00,1536.0,349.28,1186.72,22.74
2024-10-03 13:48:00,1536.0,395.29,1140.71,25.73
2024-10-03 13:48:01,1536.0,429.78,1106.22,27.98
2024-10-03 13:48:01,1536.0,416.43,1119.57,27.11
2024-10-03 13:48:02,1536.0,598.26,937.74,38.95
2024-10-03 13:48:02,1536.0,444.16,1091.84,28.92
2024-10-03 13:48:03,1536.0,520.75,1015.25,33.9
2024-10-03 13:48:03,1536.0,533.79,1002.21,34.75
2024-10-03 13:48:04,1536.0,505.07,1030.93,32.88
2024-10-03 13:48:04,1536.0,508.19,1027.81,33.09
2024-10-03 13:48:05,1536.0,629.94,906.06,41.01
2024-10-03 13:48:05,1536.0,329.56,1206.44,21.46
2024-10-03 13:48:06,1536.0,414.62,1121.38,26.99
2024-10-03 13:48:06,1536.0,374.84,1161.16,24.4
2024-10-03 13:48:07,1536.0,398.46,1137.54,25.94
2024-10-03 13:48:07,1536.0,318.73,1217.27,20.75
2024-10-03 13:48:08,1536.0,300.59,1235.41,19.57
2024-10-03 13:48:08,1536.0,463.56,1072.44,30.18
2024-10-03 13:48:09,1536.0,482.06,1053.94,31.38
2024-10-03 13:48:09,1536.0,369.12,1166.88,24.03
2024-10-03 13:48:10,1536.0,482.04,1053.96,31.38
2024-10-03 13:48:10,1536.0,450.88,1085.12,29.35
2024-10-03 13:48:11,1536.0,370.36,1165.64,24.11
2024-10-03 13:48:11,1536.0,398.13,1137.87,25.92
2024-10-03 13:48:12,1536.0,321.77,1214.23,20.95
2024-10-03 13:48:12,1536.0,365.68,1170.32,23.81
2024-10-03 13:48:13,1536.0,269.79,1266.21,17.56
2024-10-03 13:48:13,1536.0,340.12,1195.88,22.14
2024-10-03 13:48:14,1536.0,344.62,1191.38,22.44
2024-10-03 13:48:14,1536.0,305.8,1230.2,19.91
2024-10-03 13:48:15,1536.0,355.92,1180.08,23.17
2024-10-03 13:48:15,1536.0,371.23,1164.77,24.17
2024-10-03 13:48:16,1536.0,430.92,1105.08,28.05
2024-10-03 13:48:16,1536.0,307.99,1228.01,20.05
2024-10-03 13:48:17,1536.0,325.55,1210.45,21.19
2024-10-03 13:48:17,1536.0,307.71,1228.29,20.03
2024-10-03 13:48:18,1536.0,216.32,1319.68,14.08
2024-10-03 13:48:18,1536.0,154.96,1381.04,10.09
2024-10-03 13:48:19,1536.0,260.03,1275.97,16.93
2024-10-03 13:48:19,1536.0,253.6,1282.4,16.51
2024-10-03 13:48:20,1536.0,369.98,1166.02,24.09
2024-10-03 13:48:20,1536.0,296.09,1239.91,19.28
2024-10-03 13:48:21,1536.0,383.34,1152.66,24.96
2024-10-03 13:48:21,1536.0,320.65,1215.35,20.88
2024-10-03 13:48:22,1536.0,382.32,1153.68,24.89
2024-10-03 13:48:22,1536.0,408.59,1127.41,26.6
2024-10-03 13:48:23,1536.0,399.42,1136.58,26.0
2024-10-03 13:48:23,1536.0,410.7,1125.3,26.74
2024-10-03 13:48:24,1536.0,457.31,1078.69,29.77
2024-10-03 13:48:24,1536.0,497.79,1038.21,32.41
2024-10-03 13:48:25,1536.0,490.49,1045.51,31.93
2024-10-03 13:48:25,1536.0,510.28,1025.72,33.22
2024-10-03 13:48:26,1536.0,649.25,886.75,42.27
2024-10-03 13:48:26,1536.0,658.25,877.75,42.85
2024-10-03 13:48:27,1536.0,557.88,978.12,36.32
2024-10-03 13:48:27,1536.0,261.59,1274.41,17.03
2024-10-03 13:48:28,1536.0,319.75,1216.25,20.82
2024-10-03 13:48:28,1536.0,423.92,1112.08,27.6
2024-10-03 13:48:29,1536.0,390.77,1145.23,25.44
2024-10-03 13:48:29,1536.0,468.73,1067.27,30.52
2024-10-03 13:48:30,1536.0,600.52,935.48,39.1
2024-10-03 13:48:30,1536.0,611.36,924.64,39.8
2024-10-03 13:48:31,1536.0,534.24,1001.76,34.78
2024-10-03 13:48:31,1536.0,338.04,1197.96,22.01
2024-10-03 13:48:32,1536.0,403.97,1132.03,26.3
2024-10-03 13:48:32,1536.0,279.07,1256.93,18.17
2024-10-03 13:48:33,1536.0,268.18,1267.82,17.46
2024-10-03 13:48:33,1536.0,334.25,1201.75,21.76
2024-10-03 13:48:34,1536.0,280.39,1255.61,18.25
2024-10-03 13:48:34,1536.0,175.96,1360.04,11.46
2024-10-03 13:48:35,1536.0,190.71,1345.29,12.42
2024-10-03 13:48:35,1536.0,186.61,1349.39,12.15
2024-10-03 13:48:36,1536.0,154.5,1381.5,10.06
2024-10-03 13:48:36,1536.0,172.1,1363.9,11.2
2024-10-03 13:48:37,1536.0,242.61,1293.39,15.8
2024-10-03 13:48:37,1536.0,368.43,1167.57,23.99
2024-10-03 13:48:38,1536.0,436.05,1099.95,28.39
2024-10-03 13:48:38,1536.0,462.49,1073.51,30.11
2024-10-03 13:48:39,1536.0,716.8,819.2,46.67
2024-10-03 13:48:39,1536.0,825.05,710.95,53.71
2024-10-03 13:48:40,1536.0,615.45,920.55,40.07
2024-10-03 13:48:40,1536.0,373.56,1162.44,24.32
2024-10-03 13:48:41,1536.0,372.08,1163.92,24.22
2024-10-03 13:48:41,1536.0,276.7,1259.3,18.01
2024-10-03 13:48:42,1536.0,308.61,1227.39,20.09
2024-10-03 13:48:42,1536.0,244.62,1291.38,15.93
2024-10-03 13:48:43,1536.0,295.16,1240.84,19.22
2024-10-03 13:48:43,1536.0,380.96,1155.04,24.8
2024-10-03 13:48:44,1536.0,385.21,1150.79,25.08
2024-10-03 13:48:44,1536.0,441.02,1094.98,28.71
2024-10-03 13:48:45,1536.0,425.66,1110.34,27.71
2024-10-03 13:48:45,1536.0,450.07,1085.93,29.3
2024-10-03 13:48:46,1536.0,407.98,1128.02,26.56
2024-10-03 13:48:46,1536.0,421.36,1114.64,27.43
2024-10-03 13:48:47,1536.0,435.36,1100.64,28.34
2024-10-03 13:48:47,1536.0,380.16,1155.84,24.75
2024-10-03 13:48:48,1536.0,299.37,1236.63,19.49
2024-10-03 13:48:48,1536.0,327.62,1208.38,21.33
2024-10-03 13:48:49,1536.0,322.38,1213.62,20.99
2024-10-03 13:48:49,1536.0,354.29,1181.71,23.07
2024-10-03 13:48:50,1536.0,515.4,1020.6,33.55
2024-10-03 13:48:50,1536.0,461.93,1074.07,30.07
2024-10-03 13:48:51,1536.0,231.72,1304.28,15.09
2024-10-03 13:48:51,1536.0,288.0,1248.0,18.75
2024-10-03 13:48:52,1536.0,268.69,1267.31,17.49
2024-10-03 13:48:52,1536.0,274.49,1261.51,17.87
2024-10-03 13:48:53,1536.0,490.37,1045.63,31.92
2024-10-03 13:48:53,1536.0,508.01,1027.99,33.07
2024-10-03 13:48:54,1536.0,553.0,983.0,36.0
2024-10-03 13:48:54,1536.0,632.44,903.56,41.17
2024-10-03 13:48:55,1536.0,599.09,936.91,39.0
2024-10-03 13:48:55,1536.0,515.71,1020.29,33.57
2024-10-03 13:48:56,1536.0,476.74,1059.26,31.04
2024-10-03 13:48:56,1536.0,502.07,1033.93,32.69
2024-10-03 13:48:57,1536.0,521.11,1014.89,33.93
2024-10-03 13:48:57,1536.0,618.54,917.46,40.27
2024-10-03 13:48:58,1536.0,621.54,914.46,40.47
2024-10-03 13:48:58,1536.0,568.02,967.98,36.98
2024-10-03 13:48:59,1536.0,370.54,1165.46,24.12
2024-10-03 13:48:59,1536.0,376.42,1159.58,24.51
2024-10-03 13:49:00,1536.0,345.06,1190.94,22.46
2024-10-03 13:49:00,1536.0,556.26,979.74,36.21
2024-10-03 13:49:01,1536.0,467.25,1068.75,30.42
2024-10-03 13:49:01,1536.0,666.57,869.43,43.4
2024-10-03 13:49:02,1536.0,831.57,704.43,54.14
2024-10-03 13:49:02,1536.0,958.86,577.14,62.43
2024-10-03 13:49:03,1536.0,956.86,579.14,62.3
2024-10-03 13:49:03,1536.0,641.65,894.35,41.77
2024-10-03 13:49:04,1536.0,785.35,750.65,51.13
2024-10-03 13:49:04,1536.0,858.05,677.95,55.86
2024-10-03 13:49:05,1536.0,851.86,684.14,55.46
2024-10-03 13:49:05,1536.0,763.7,772.3,49.72
2024-10-03 13:49:06,1536.0,852.79,683.21,55.52
2024-10-03 13:49:06,1536.0,744.61,791.39,48.48
2024-10-03 13:49:07,1536.0,817.92,718.08,53.25
2024-10-03 13:49:07,1536.0,753.14,782.86,49.03
2024-10-03 13:49:08,1536.0,674.48,861.52,43.91
2024-10-03 13:49:08,1536.0,750.68,785.32,48.87
2024-10-03 13:49:09,1536.0,716.44,819.56,46.64
2024-10-03 13:49:09,1536.0,710.28,825.72,46.24
2024-10-03 13:49:10,1536.0,679.18,856.82,44.22
2024-10-03 13:49:10,1536.0,705.98,830.02,45.96
2024-10-03 13:49:11,1536.0,747.8,788.2,48.69
2024-10-03 13:49:11,1536.0,730.8,805.2,47.58
2024-10-03 13:49:12,1536.0,833.09,702.91,54.24
2024-10-03 13:49:12,1536.0,845.72,690.28,55.06
2024-10-03 13:49:13,1536.0,849.73,686.27,55.32
2024-10-03 13:49:13,1536.0,849.73,686.27,55.32
2024-10-03 13:49:14,1536.0,777.86,758.14,50.64
2024-10-03 13:49:14,1536.0,758.79,777.21,49.4
2024-10-03 13:49:15,1536.0,755.79,780.21,49.21
2024-10-03 13:49:15,1536.0,583.71,952.29,38.0
2024-10-03 13:49:16,1536.0,769.5,766.5,50.1
2024-10-03 13:49:16,1536.0,676.46,859.54,44.04
2024-10-03 13:49:17,1536.0,868.26,667.74,56.53
2024-10-03 13:49:17,1536.0,620.38,915.62,40.39
2024-10-03 13:49:18,1536.0,756.84,779.16,49.27
2024-10-03 13:49:18,1536.0,721.37,814.63,46.96
2024-10-03 13:49:19,1536.0,734.01,801.99,47.79
2024-10-03 13:49:19,1536.0,729.08,806.92,47.47
2024-10-03 13:49:20,1536.0,769.31,766.69,50.09
2024-10-03 13:49:20,1536.0,714.8,821.2,46.54
2024-10-03 13:49:21,1536.0,720.45,815.55,46.9
2024-10-03 13:49:21,1536.0,743.37,792.63,48.4
