Timestamp,Total Size (MB),Used Size (MB),Free Size (MB),Used Percentage (%)
2024-10-03 13:17:29,700.0,292.75,407.25,41.82
2024-10-03 13:17:29,700.0,143.84,556.16,20.55
2024-10-03 13:17:30,700.0,338.2,361.8,48.31
2024-10-03 13:17:30,700.0,424.62,275.38,60.66
2024-10-03 13:17:31,700.0,350.7,349.3,50.1
2024-10-03 13:17:31,700.0,267.27,432.73,38.18
2024-10-03 13:17:32,700.0,135.1,564.9,19.3
2024-10-03 13:17:32,700.0,162.41,537.59,23.2
2024-10-03 13:17:33,700.0,184.7,515.3,26.39
2024-10-03 13:17:33,700.0,190.07,509.93,27.15
2024-10-03 13:17:34,700.0,219.54,480.46,31.36
2024-10-03 13:17:34,700.0,279.11,420.89,39.87
2024-10-03 13:17:35,700.0,302.82,397.18,43.26
2024-10-03 13:17:35,700.0,309.52,390.48,44.22
2024-10-03 13:17:36,700.0,474.22,225.78,67.75
2024-10-03 13:17:36,700.0,453.93,246.07,64.85
2024-10-03 13:17:37,700.0,396.01,303.99,56.57
2024-10-03 13:17:37,700.0,308.43,391.57,44.06
2024-10-03 13:17:38,700.0,326.49,373.51,46.64
2024-10-03 13:17:38,700.0,298.13,401.87,42.59
2024-10-03 13:17:39,700.0,292.09,407.91,41.73
2024-10-03 13:17:39,700.0,429.88,270.12,61.41
2024-10-03 13:17:40,700.0,389.5,310.5,55.64
2024-10-03 13:17:40,700.0,329.39,370.61,47.06
2024-10-03 13:17:41,700.0,344.18,355.82,49.17
2024-10-03 13:17:41,700.0,476.78,223.22,68.11
2024-10-03 13:17:42,700.0,360.32,339.68,51.47
2024-10-03 13:17:42,700.0,380.2,319.8,54.31
2024-10-03 13:17:43,700.0,431.0,269.0,61.57
2024-10-03 13:17:43,700.0,287.67,412.33,41.1
2024-10-03 13:17:44,700.0,329.64,370.36,47.09
2024-10-03 13:17:44,700.0,338.97,361.03,48.42
2024-10-03 13:17:45,700.0,281.9,418.1,40.27
2024-10-03 13:17:45,700.0,307.32,392.68,43.9
2024-10-03 13:17:46,700.0,314.82,385.18,44.97
2024-10-03 13:17:46,700.0,284.36,415.64,40.62
2024-10-03 13:17:47,700.0,357.05,342.95,51.01
2024-10-03 13:17:47,700.0,126.45,573.55,18.06
2024-10-03 13:17:48,700.0,128.39,571.61,18.34
2024-10-03 13:17:48,700.0,128.41,571.59,18.34
2024-10-03 13:17:49,700.0,128.7,571.3,18.39
2024-10-03 13:17:49,700.0,128.7,571.3,18.39
2024-10-03 13:17:50,700.0,140.84,559.16,20.12
2024-10-03 13:17:50,700.0,182.69,517.31,26.1
2024-10-03 13:17:51,700.0,228.25,471.75,32.61
2024-10-03 13:17:51,700.0,141.62,558.38,20.23
2024-10-03 13:17:52,700.0,192.36,507.64,27.48
2024-10-03 13:17:52,700.0,296.62,403.38,42.38
2024-10-03 13:17:53,700.0,224.96,475.04,32.14
2024-10-03 13:17:53,700.0,219.47,480.53,31.35
2024-10-03 13:17:54,700.0,328.35,371.65,46.91
2024-10-03 13:17:54,700.0,290.2,409.8,41.46
2024-10-03 13:17:55,700.0,294.2,405.8,42.03
2024-10-03 13:17:55,700.0,147.74,552.26,21.11
2024-10-03 13:17:56,700.0,228.95,471.05,32.71
2024-10-03 13:17:56,700.0,260.94,439.06,37.28
2024-10-03 13:17:57,700.0,372.26,327.74,53.18
2024-10-03 13:17:57,700.0,258.54,441.46,36.93
2024-10-03 13:17:58,700.0,286.32,413.68,40.9
2024-10-03 13:17:58,700.0,339.65,360.35,48.52
2024-10-03 13:17:59,700.0,334.61,365.39,47.8
2024-10-03 13:17:59,700.0,403.2,296.8,57.6
2024-10-03 13:18:00,700.0,568.51,131.49,81.22
2024-10-03 13:18:00,700.0,509.77,190.23,72.82
2024-10-03 13:18:01,700.0,425.88,274.12,60.84
2024-10-03 13:18:01,700.0,493.94,206.06,70.56
2024-10-03 13:18:02,700.0,541.11,158.89,77.3
2024-10-03 13:18:02,700.0,447.8,252.2,63.97
2024-10-03 13:18:03,700.0,457.34,242.66,65.33
2024-10-03 13:18:03,700.0,398.22,301.78,56.89
2024-10-03 13:18:04,700.0,347.78,352.22,49.68
2024-10-03 13:18:04,700.0,505.44,194.56,72.21
2024-10-03 13:18:05,700.0,429.1,270.9,61.3
2024-10-03 13:18:05,700.0,278.0,422.0,39.71
2024-10-03 13:18:06,700.0,345.56,354.44,49.37
2024-10-03 13:18:06,700.0,471.11,228.89,67.3
2024-10-03 13:18:07,700.0,569.08,130.92,81.3
2024-10-03 13:18:07,700.0,570.15,129.85,81.45
2024-10-03 13:18:08,700.0,471.59,228.41,67.37
2024-10-03 13:18:08,700.0,501.07,198.93,71.58
2024-10-03 13:18:09,700.0,443.1,256.9,63.3
2024-10-03 13:18:09,700.0,547.31,152.69,78.19
2024-10-03 13:18:10,700.0,549.98,150.02,78.57
2024-10-03 13:18:10,700.0,549.98,150.02,78.57
2024-10-03 13:18:11,700.0,447.27,252.73,63.9
2024-10-03 13:18:11,700.0,417.45,282.55,59.64
2024-10-03 13:18:12,700.0,299.09,400.91,42.73
2024-10-03 13:18:12,700.0,512.45,187.55,73.21
2024-10-03 13:18:13,700.0,512.45,187.55,73.21
2024-10-03 13:18:13,700.0,446.72,253.28,63.82
2024-10-03 13:18:14,700.0,364.98,335.02,52.14
2024-10-03 13:18:14,700.0,310.79,389.21,44.4
2024-10-03 13:18:15,700.0,440.86,259.14,62.98
2024-10-03 13:18:15,700.0,318.88,381.12,45.55
2024-10-03 13:18:16,700.0,289.96,410.04,41.42
2024-10-03 13:18:16,700.0,302.13,397.87,43.16
2024-10-03 13:18:17,700.0,209.99,490.01,30.0
2024-10-03 13:18:17,700.0,256.5,443.5,36.64
2024-10-03 13:18:18,700.0,116.33,583.67,16.62
2024-10-03 13:18:18,700.0,98.57,601.43,14.08
2024-10-03 13:18:19,700.0,178.39,521.61,25.48
2024-10-03 13:18:19,700.0,165.7,534.3,23.67
2024-10-03 13:18:20,700.0,181.71,518.29,25.96
2024-10-03 13:18:20,700.0,186.23,513.77,26.6
2024-10-03 13:18:21,700.0,165.72,534.28,23.67
2024-10-03 13:18:21,700.0,180.8,519.2,25.83
2024-10-03 13:18:22,700.0,322.63,377.37,46.09
2024-10-03 13:18:22,700.0,625.11,74.89,89.3
2024-10-03 13:18:23,700.0,623.11,76.89,89.02
2024-10-03 13:18:23,700.0,656.46,43.54,93.78
2024-10-03 13:18:24,700.0,548.39,151.61,78.34
2024-10-03 13:18:24,700.0,688.55,11.45,98.36
2024-10-03 13:18:25,700.0,607.59,92.41,86.8
2024-10-03 13:18:25,700.0,607.18,92.82,86.74
2024-10-03 13:18:26,700.0,551.38,148.62,78.77
2024-10-03 13:18:26,700.0,573.52,126.48,81.93
2024-10-03 13:18:27,700.0,577.4,122.6,82.49
2024-10-03 13:18:27,700.0,500.86,199.14,71.55
2024-10-03 13:18:28,700.0,500.17,199.83,71.45
2024-10-03 13:18:28,700.0,512.17,187.83,73.17
2024-10-03 13:18:29,700.0,551.74,148.26,78.82
2024-10-03 13:18:29,700.0,541.12,158.88,77.3
2024-10-03 13:18:30,700.0,539.12,160.88,77.02
2024-10-03 13:18:30,700.0,545.64,154.36,77.95
2024-10-03 13:18:31,700.0,551.9,148.1,78.84
2024-10-03 13:18:31,700.0,557.23,142.77,79.6
2024-10-03 13:18:32,700.0,557.23,142.77,79.6
2024-10-03 13:18:32,700.0,546.03,153.97,78.0
2024-10-03 13:18:33,700.0,546.03,153.97,78.0
2024-10-03 13:18:33,700.0,546.03,153.97,78.0
2024-10-03 13:18:34,700.0,546.03,153.97,78.0
2024-10-03 13:18:34,700.0,557.85,142.15,79.69
2024-10-03 13:18:35,700.0,557.85,142.15,79.69
2024-10-03 13:18:35,700.0,557.85,142.15,79.69
2024-10-03 13:18:36,700.0,557.85,142.15,79.69
2024-10-03 13:18:36,700.0,557.85,142.15,79.69
2024-10-03 13:18:37,700.0,557.85,142.15,79.69
2024-10-03 13:18:37,700.0,557.85,142.15,79.69
2024-10-03 13:18:38,700.0,550.58,149.42,78.65
2024-10-03 13:18:38,700.0,550.58,149.42,78.65
2024-10-03 13:18:39,700.0,550.58,149.42,78.65
2024-10-03 13:18:39,700.0,550.58,149.42,78.65
2024-10-03 13:18:40,700.0,550.58,149.42,78.65
2024-10-03 13:18:40,700.0,550.58,149.42,78.65
2024-10-03 13:18:41,700.0,550.58,149.42,78.65
2024-10-03 13:18:41,700.0,550.58,149.42,78.65
2024-10-03 13:18:42,700.0,550.58,149.42,78.65
2024-10-03 13:18:42,700.0,550.58,149.42,78.65
2024-10-03 13:18:43,700.0,550.58,149.42,78.65
2024-10-03 13:18:43,700.0,550.58,149.42,78.65
2024-10-03 13:18:44,700.0,548.39,151.61,78.34
2024-10-03 13:18:44,700.0,550.39,149.61,78.63
2024-10-03 13:18:45,700.0,548.41,151.59,78.34
2024-10-03 13:18:45,700.0,548.41,151.59,78.34
2024-10-03 13:18:46,700.0,548.41,151.59,78.34
2024-10-03 13:18:46,700.0,548.41,151.59,78.34
2024-10-03 13:18:47,700.0,548.41,151.59,78.34
2024-10-03 13:18:47,700.0,548.41,151.59,78.34
2024-10-03 13:18:48,700.0,548.41,151.59,78.34
2024-10-03 13:18:48,700.0,548.41,151.59,78.34
2024-10-03 13:18:49,700.0,548.41,151.59,78.34
2024-10-03 13:18:49,700.0,548.41,151.59,78.34
2024-10-03 13:18:50,700.0,548.41,151.59,78.34
2024-10-03 13:18:50,700.0,548.41,151.59,78.34
2024-10-03 13:18:51,700.0,548.41,151.59,78.34
2024-10-03 13:18:51,700.0,548.41,151.59,78.34
2024-10-03 13:18:52,700.0,552.41,147.59,78.92
2024-10-03 13:18:52,700.0,552.41,147.59,78.92
2024-10-03 13:18:53,700.0,552.41,147.59,78.92
2024-10-03 13:18:53,700.0,552.41,147.59,78.92
2024-10-03 13:18:54,700.0,552.41,147.59,78.92
2024-10-03 13:18:54,700.0,550.41,149.59,78.63
2024-10-03 13:18:55,700.0,550.41,149.59,78.63
2024-10-03 13:18:55,700.0,550.41,149.59,78.63
2024-10-03 13:18:56,700.0,550.41,149.59,78.63
2024-10-03 13:18:56,700.0,550.41,149.59,78.63
2024-10-03 13:18:57,700.0,550.41,149.59,78.63
2024-10-03 13:18:57,700.0,550.41,149.59,78.63
2024-10-03 13:18:58,700.0,550.41,149.59,78.63
2024-10-03 13:18:58,700.0,550.41,149.59,78.63
2024-10-03 13:18:59,700.0,554.42,145.58,79.2
2024-10-03 13:18:59,700.0,554.42,145.58,79.2
2024-10-03 13:19:00,700.0,554.42,145.58,79.2
2024-10-03 13:19:00,700.0,554.42,145.58,79.2
2024-10-03 13:19:01,700.0,554.42,145.58,79.2
2024-10-03 13:19:01,700.0,554.42,145.58,79.2
2024-10-03 13:19:02,700.0,554.42,145.58,79.2
2024-10-03 13:19:02,700.0,554.42,145.58,79.2
2024-10-03 13:19:03,700.0,554.42,145.58,79.2
2024-10-03 13:19:03,700.0,554.42,145.58,79.2
2024-10-03 13:19:04,700.0,554.42,145.58,79.2
2024-10-03 13:19:04,700.0,554.42,145.58,79.2
2024-10-03 13:19:05,700.0,554.42,145.58,79.2
2024-10-03 13:19:05,700.0,554.42,145.58,79.2
2024-10-03 13:19:06,700.0,554.42,145.58,79.2
2024-10-03 13:19:06,700.0,554.42,145.58,79.2
2024-10-03 13:19:07,700.0,554.42,145.58,79.2
2024-10-03 13:19:07,700.0,554.42,145.58,79.2
2024-10-03 13:19:08,700.0,554.42,145.58,79.2
2024-10-03 13:19:08,700.0,554.42,145.58,79.2
2024-10-03 13:19:09,700.0,554.42,145.58,79.2
2024-10-03 13:19:09,700.0,554.42,145.58,79.2
2024-10-03 13:19:10,700.0,554.42,145.58,79.2
2024-10-03 13:19:10,700.0,562.39,137.61,80.34
2024-10-03 13:19:11,700.0,562.39,137.61,80.34
2024-10-03 13:19:11,700.0,562.39,137.61,80.34
2024-10-03 13:19:12,700.0,562.39,137.61,80.34
2024-10-03 13:19:12,700.0,562.39,137.61,80.34
2024-10-03 13:19:13,700.0,562.39,137.61,80.34
2024-10-03 13:19:13,700.0,562.39,137.61,80.34
2024-10-03 13:19:14,700.0,562.39,137.61,80.34
2024-10-03 13:19:14,700.0,562.39,137.61,80.34
2024-10-03 13:19:15,700.0,562.39,137.61,80.34
2024-10-03 13:19:15,700.0,562.39,137.61,80.34
2024-10-03 13:19:16,700.0,562.39,137.61,80.34
2024-10-03 13:19:16,700.0,570.17,129.83,81.45
2024-10-03 13:19:17,700.0,570.17,129.83,81.45
2024-10-03 13:19:17,700.0,570.17,129.83,81.45
2024-10-03 13:19:18,700.0,570.17,129.83,81.45
2024-10-03 13:19:18,700.0,570.17,129.83,81.45
2024-10-03 13:19:19,700.0,570.17,129.83,81.45
2024-10-03 13:19:19,700.0,570.17,129.83,81.45
2024-10-03 13:19:20,700.0,570.17,129.83,81.45
2024-10-03 13:19:20,700.0,570.17,129.83,81.45
2024-10-03 13:19:21,700.0,570.17,129.83,81.45
2024-10-03 13:19:21,700.0,568.16,131.84,81.17
2024-10-03 13:19:22,700.0,568.16,131.84,81.17
2024-10-03 13:19:22,700.0,568.16,131.84,81.17
2024-10-03 13:19:23,700.0,568.16,131.84,81.17
2024-10-03 13:19:23,700.0,573.23,126.77,81.89
2024-10-03 13:19:24,700.0,565.31,134.69,80.76
2024-10-03 13:19:24,700.0,565.31,134.69,80.76
2024-10-03 13:19:25,700.0,565.31,134.69,80.76
2024-10-03 13:19:25,700.0,565.31,134.69,80.76
2024-10-03 13:19:26,700.0,565.31,134.69,80.76
2024-10-03 13:19:26,700.0,565.31,134.69,80.76
2024-10-03 13:19:27,700.0,565.31,134.69,80.76
2024-10-03 13:19:27,700.0,565.31,134.69,80.76
2024-10-03 13:19:28,700.0,565.31,134.69,80.76
2024-10-03 13:19:28,700.0,564.75,135.25,80.68
2024-10-03 13:19:29,700.0,564.75,135.25,80.68
2024-10-03 13:19:29,700.0,564.75,135.25,80.68
2024-10-03 13:19:30,700.0,564.75,135.25,80.68
2024-10-03 13:19:30,700.0,564.75,135.25,80.68
2024-10-03 13:19:31,700.0,564.75,135.25,80.68
2024-10-03 13:19:31,700.0,564.75,135.25,80.68
2024-10-03 13:19:32,700.0,564.5,135.5,80.64
2024-10-03 13:19:32,700.0,564.5,135.5,80.64
2024-10-03 13:19:33,700.0,595.55,104.45,85.08
2024-10-03 13:19:33,700.0,616.62,83.38,88.09
2024-10-03 13:19:34,700.0,662.7,37.3,94.67
2024-10-03 13:19:34,700.0,629.51,70.49,89.93
2024-10-03 13:19:35,700.0,633.1,66.9,90.44
2024-10-03 13:19:35,700.0,633.1,66.9,90.44
2024-10-03 13:19:36,700.0,633.1,66.9,90.44
2024-10-03 13:19:36,700.0,644.21,55.79,92.03
2024-10-03 13:19:37,700.0,652.09,47.91,93.16
2024-10-03 13:19:37,700.0,652.09,47.91,93.16
2024-10-03 13:19:38,700.0,652.09,47.91,93.16
2024-10-03 13:19:38,700.0,652.09,47.91,93.16
2024-10-03 13:19:39,700.0,652.09,47.91,93.16
2024-10-03 13:19:39,700.0,651.46,48.54,93.07
2024-10-03 13:19:40,700.0,651.46,48.54,93.07
2024-10-03 13:19:40,700.0,651.46,48.54,93.07
2024-10-03 13:19:41,700.0,651.46,48.54,93.07
2024-10-03 13:19:41,700.0,651.46,48.54,93.07
2024-10-03 13:19:42,700.0,651.46,48.54,93.07
2024-10-03 13:19:42,700.0,651.46,48.54,93.07
2024-10-03 13:19:43,700.0,651.46,48.54,93.07
2024-10-03 13:19:43,700.0,675.86,24.14,96.55
2024-10-03 13:19:44,700.0,677.86,22.14,96.84
2024-10-03 13:19:44,700.0,678.92,21.08,96.99
2024-10-03 13:19:45,700.0,676.92,23.08,96.7
2024-10-03 13:19:45,700.0,677.67,22.33,96.81
2024-10-03 13:19:46,700.0,677.67,22.33,96.81
2024-10-03 13:19:46,700.0,677.67,22.33,96.81
2024-10-03 13:19:47,700.0,677.67,22.33,96.81
2024-10-03 13:19:47,700.0,677.67,22.33,96.81
2024-10-03 13:19:48,700.0,677.67,22.33,96.81
2024-10-03 13:19:48,700.0,677.67,22.33,96.81
2024-10-03 13:19:49,700.0,677.67,22.33,96.81
2024-10-03 13:19:49,700.0,677.67,22.33,96.81
2024-10-03 13:19:50,700.0,677.67,22.33,96.81
2024-10-03 13:19:50,700.0,677.67,22.33,96.81
2024-10-03 13:19:51,700.0,677.67,22.33,96.81
2024-10-03 13:19:51,700.0,677.67,22.33,96.81
2024-10-03 13:19:52,700.0,677.67,22.33,96.81
2024-10-03 13:19:52,700.0,677.67,22.33,96.81
2024-10-03 13:19:53,700.0,680.36,19.64,97.19
2024-10-03 13:19:53,700.0,680.36,19.64,97.19
2024-10-03 13:19:54,700.0,680.48,19.52,97.21
2024-10-03 13:19:54,700.0,680.48,19.52,97.21
2024-10-03 13:19:55,700.0,680.48,19.52,97.21
2024-10-03 13:19:55,700.0,680.48,19.52,97.21
2024-10-03 13:19:56,700.0,680.48,19.52,97.21
2024-10-03 13:19:56,700.0,680.48,19.52,97.21
2024-10-03 13:19:57,700.0,680.48,19.52,97.21
2024-10-03 13:19:57,700.0,680.48,19.52,97.21
2024-10-03 13:19:58,700.0,680.48,19.52,97.21
2024-10-03 13:19:58,700.0,680.48,19.52,97.21
2024-10-03 13:19:59,700.0,680.48,19.52,97.21
2024-10-03 13:19:59,700.0,680.48,19.52,97.21
2024-10-03 13:20:00,700.0,680.48,19.52,97.21
2024-10-03 13:20:00,700.0,680.48,19.52,97.21
2024-10-03 13:20:01,700.0,680.48,19.52,97.21
2024-10-03 13:20:01,700.0,680.48,19.52,97.21
2024-10-03 13:20:02,700.0,680.48,19.52,97.21
2024-10-03 13:20:02,700.0,676.76,23.24,96.68
2024-10-03 13:20:03,700.0,676.76,23.24,96.68
2024-10-03 13:20:03,700.0,677.57,22.43,96.8
2024-10-03 13:20:04,700.0,677.57,22.43,96.8
2024-10-03 13:20:04,700.0,677.57,22.43,96.8
2024-10-03 13:20:05,700.0,677.57,22.43,96.8
2024-10-03 13:20:05,700.0,677.57,22.43,96.8
2024-10-03 13:20:06,700.0,677.57,22.43,96.8
2024-10-03 13:20:06,700.0,677.57,22.43,96.8
2024-10-03 13:20:07,700.0,677.57,22.43,96.8
2024-10-03 13:20:07,700.0,677.57,22.43,96.8
2024-10-03 13:20:08,700.0,677.57,22.43,96.8
2024-10-03 13:20:08,700.0,677.57,22.43,96.8
2024-10-03 13:20:09,700.0,677.57,22.43,96.8
2024-10-03 13:20:09,700.0,677.57,22.43,96.8
2024-10-03 13:20:10,700.0,677.57,22.43,96.8
2024-10-03 13:20:10,700.0,677.57,22.43,96.8
2024-10-03 13:20:11,700.0,677.57,22.43,96.8
2024-10-03 13:20:11,700.0,677.57,22.43,96.8
2024-10-03 13:20:12,700.0,678.32,21.68,96.9
2024-10-03 13:20:12,700.0,678.32,21.68,96.9
2024-10-03 13:20:13,700.0,678.39,21.61,96.91
2024-10-03 13:20:13,700.0,678.39,21.61,96.91
2024-10-03 13:20:14,700.0,678.39,21.61,96.91
2024-10-03 13:20:14,700.0,678.39,21.61,96.91
2024-10-03 13:20:15,700.0,678.39,21.61,96.91
2024-10-03 13:20:15,700.0,678.39,21.61,96.91
2024-10-03 13:20:16,700.0,678.39,21.61,96.91
2024-10-03 13:20:16,700.0,678.39,21.61,96.91
2024-10-03 13:20:17,700.0,678.39,21.61,96.91
2024-10-03 13:20:17,700.0,678.39,21.61,96.91
2024-10-03 13:20:18,700.0,678.39,21.61,96.91
2024-10-03 13:20:18,700.0,678.39,21.61,96.91
2024-10-03 13:20:19,700.0,678.39,21.61,96.91
2024-10-03 13:20:19,700.0,678.39,21.61,96.91
2024-10-03 13:20:20,700.0,678.39,21.61,96.91
2024-10-03 13:20:20,700.0,636.95,63.05,90.99
2024-10-03 13:20:21,700.0,636.95,63.05,90.99
2024-10-03 13:20:21,700.0,677.57,22.43,96.8
2024-10-03 13:20:22,700.0,677.57,22.43,96.8
2024-10-03 13:20:22,700.0,679.13,20.87,97.02
2024-10-03 13:20:23,700.0,679.13,20.87,97.02
2024-10-03 13:20:23,700.0,679.13,20.87,97.02
2024-10-03 13:20:24,700.0,679.88,20.12,97.13
2024-10-03 13:20:24,700.0,679.88,20.12,97.13
2024-10-03 13:20:25,700.0,679.88,20.12,97.13
2024-10-03 13:20:25,700.0,679.88,20.12,97.13
2024-10-03 13:20:26,700.0,679.88,20.12,97.13
2024-10-03 13:20:26,700.0,679.88,20.12,97.13
2024-10-03 13:20:27,700.0,679.88,20.12,97.13
2024-10-03 13:20:27,700.0,679.32,20.68,97.05
2024-10-03 13:20:28,700.0,679.32,20.68,97.05
2024-10-03 13:20:28,700.0,679.32,20.68,97.05
2024-10-03 13:20:29,700.0,679.32,20.68,97.05
2024-10-03 13:20:29,700.0,679.32,20.68,97.05
2024-10-03 13:20:30,700.0,679.32,20.68,97.05
2024-10-03 13:20:30,700.0,679.32,20.68,97.05
2024-10-03 13:20:31,700.0,678.0,22.0,96.86
2024-10-03 13:20:31,700.0,678.0,22.0,96.86
2024-10-03 13:20:32,700.0,678.07,21.93,96.87
2024-10-03 13:20:32,700.0,678.07,21.93,96.87
2024-10-03 13:20:33,700.0,678.07,21.93,96.87
2024-10-03 13:20:33,700.0,678.07,21.93,96.87
2024-10-03 13:20:34,700.0,678.07,21.93,96.87
2024-10-03 13:20:34,700.0,678.07,21.93,96.87
2024-10-03 13:20:35,700.0,678.07,21.93,96.87
2024-10-03 13:20:35,700.0,678.07,21.93,96.87
2024-10-03 13:20:36,700.0,678.07,21.93,96.87
2024-10-03 13:20:36,700.0,678.07,21.93,96.87
2024-10-03 13:20:37,700.0,678.07,21.93,96.87
2024-10-03 13:20:37,700.0,678.07,21.93,96.87
2024-10-03 13:20:38,700.0,678.07,21.93,96.87
2024-10-03 13:20:38,700.0,678.07,21.93,96.87
2024-10-03 13:20:39,700.0,678.07,21.93,96.87
2024-10-03 13:20:39,700.0,678.07,21.93,96.87
2024-10-03 13:20:40,700.0,678.07,21.93,96.87
2024-10-03 13:20:40,700.0,676.5,23.5,96.64
