S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
64,https://www.cslmgmt.com,440494.266661,8,5,25,483,14,15,0.00611,0.002386,0.113206,0.217916,4954632,7364608,3970
65,https://www.henderson-engineers.co.uk,440494.778382,4,1,36,6240,15,16,0.035627,0.032546,0.032369,0.245195,3170064,6492160,2477
66,http://www.cellcost.pk,440495.647639,3,1,117,9883,22,27,0.068489,0.014346,0.098646,0.294527,6254760,9723904,5297
67,https://www.cslmha.com,440496.400575,4,12,306,13602,55,83,0.032586,0.044378,0.435682,1.067159,14951096,24928256,7340
68,https://www.cskimkaratefortwayne.com,440497.850169,2,3,280,17033,21,22,0.052498,0.018863,0.131513,0.629093,14307112,24309760,2655
69,https://waldwichtel-koeln.de,440499.818304,12,5,92,6435,18,22,0.038718,0.040538,0.087247,0.291508,2907756,5791744,3450
70,https://praxisgemeinschaft-am-ringelberg.de,440500.624526,2,2,158,10948,34,52,0.089943,0.054582,0.273438,0.739423,7739708,13344768,11619
71,https://shop.ncreu.org,440501.161601,3,1,632,24140,12,23,0.028913,0.082104,0.339259,0.62953,12580016,22265856,5772
72,https://www.twinbrookpool.org,440502.382791,5,3,45,8096,20,22,0.021366,0.031112,0.079183,0.307089,3354972,4743168,7800
73,https://www.dktcommunication.com,440503.668488,4,1,122,19202,52,68,0.062449,0.041511,0.221065,0.60645,8373244,12546048,10266
74,http://www.klugpharma.com,440504.122396,3,1,65,8396,53,76,0.06983,0.036018,0.04059,0.306876,3304812,5791744,2457
75,https://ssquebec.com,440504.921666,2,1,217,8434,16,17,0.037775,0.022641,0.086,0.44766,4867332,10510336,1700
76,https://columbia-pi.com,440505.590157,5,11,339,10255,43,80,0.076627,0.124318,0.286191,0.994258,10267768,28962816,5881
77,https://www.hospitalcandidoportinari.com.br,440506.444822,2,2,78,3234,81,85,0.040515,0.027474,0.237436,0.486475,6720740,12083200,6934
78,https://www.moebel-mueller-juechen.de,440506.916277,6,2,65,2405,23,26,0.022484,0.017687,0.036558,0.180964,3126324,5267456,3948
79,http://jamienicholas.com,440507.266653,4,1,57,2348,10,9,0.023564,0.021066,0.023793,0.185913,2252196,4083712,13668
80,https://www.cskeryado.fr,440508.624926,18,8,102,10950,81,91,0.062413,0.071305,0.079126,0.487585,4520116,9048064,4080
81,http://nestaenergies.com,440509.342556,3,1,58,12288,18,17,0.076062,0.026439,0.043857,0.273058,4011704,5791744,1601
82,https://www.startklahr.biz,440510.353781,8,9,666,25525,67,84,0.082678,0.063284,0.121474,0.625365,6347960,11259904,4326
83,https://www.horselssenteret.no,440511.191895,4,1,104,1196,10,9,0.049269,0.011281,0.200477,0.373518,5582500,10772480,4645
84,https://amazonrainforestconservancy.com,440512.408852,6,7,134,10309,47,53,0.052124,0.047575,0.124023,0.372933,6161380,10878976,5469
85,http://www.beginningdreamsdaycare.com,440513.258897,7,5,138,5403,25,31,0.016908,0.044562,0.111562,0.279843,6249076,10153984,2359
86,https://www.ebmag.com,440515.250643,8,13,280,27574,74,85,0.119873,0.063467,0.516087,1.32807,25456280,43880448,10287
87,https://www.casagarage.it,440516.987535,3,5,84,10562,36,68,0.042073,0.05553,0.248107,0.691516,11339540,19959808,7368
88,https://www.reseauvita.fr,440518.735599,28,29,601,18531,71,100,0.139462,0.107871,0.396637,1.232833,20215668,38526976,6716
89,https://www.logopediehellingman.nl,440519.819554,6,5,90,11715,39,48,0.076333,0.025182,0.039602,0.622839,3617492,4743168,5283
90,https://www.arhamdisplays.com,440520.90768,4,3,189,22990,51,89,0.062308,0.04816,0.136823,0.522245,8322496,11968512,2571
91,https://penedesindustrial.com,440521.575849,2,6,72,8010,243,292,0.107943,0.075558,0.342145,0.934002,4401620,10510336,4541
92,https://virtuosolaw.com,440522.975505,11,14,937,68670,57,157,0.221089,0.305493,0.239728,1.31699,10272716,17850368,2723
93,https://cheekyplum.com,440525.567971,14,13,6202,93717,48,93,0.096062,0.394676,0.889212,2.31516,27172292,43941888,8106
94,https://cosytoesphotography.co.uk,440527.698084,3,4,140,34210,56,222,0.171174,0.096691,0.493859,1.318267,17853320,33603584,10934
95,https://www.drrettner.com,440528.611714,5,2,269,27770,199,418,0.079137,0.065149,0.25767,0.646115,6645484,11558912,6022
96,https://www.dwaynelanechryslerjeepdodge.com,440529.412798,13,33,851,70832,178,353,0.177261,0.07236,2.853326,5.148857,58775264,75558912,16367
97,https://nssrc.org,440530.226087,7,2,52,7686,18,21,0.064821,0.019505,0.126709,0.328287,7265180,11235328,2882
98,https://olavarriaga.com,440530.978758,7,4,66,10948,24,23,0.028602,0.047836,0.097052,0.345751,4891624,7626752,8627
99,https://www.zimmerei-meister-schmidt.de,440531.919838,3,1,28,2981,18,10,0.007356,0.003318,0.009081,0.088425,2150024,3956736,6316
100,https://www.forever-decorationsdemariage.fr,440533.685893,3,5,178,32544,97,103,0.200718,0.127593,0.270144,1.215071,12456696,29429760,8399
101,https://www.shotrockshop.com,440534.121306,4,3,0,2638,11,9,0.027072,0.00999,0.001853,0.103014,1363496,3297280,4094
102,https://browndogindustries.com,440534.417355,4,1,34,23627,7,5,0.017982,0.005218,0.029378,0.168527,3157200,5791744,4975
103,http://www.doraplus.com.tr,440534.834762,6,5,65,6034,20,24,0.020332,0.015513,0.105507,0.337857,6484136,10772480,6259
104,https://www.terrier.de,440535.356034,4,1,273,20120,30,48,0.046632,0.052888,0.151292,0.4803,6650700,9289728,33563
105,https://handtruxtoys.com,440536.377141,3,1,56,6197,9,11,0.037461,0.015055,0.018155,0.158491,2832076,5267456,1464
106,https://www.citroenspecialistvangompel.nl,440537.573752,2,4,117,2357,75,146,0.087687,0.092401,0.337119,1.054462,7913344,17326080,5845
107,http://www.cskatalogy.cz,440537.821342,3,1,29,1728,15,17,0.004522,0.00398,0.025859,0.089345,2744868,5005312,3344
108,https://www.walden.com,440539.175834,1,1,392,10921,52,81,0.061557,0.157467,0.479055,1.675562,16997824,37425152,5573
109,http://westonbayyc.co.uk,440539.416439,4,3,4,489,9,13,0.005753,0.002963,0.010936,0.08473,2725600,4218880,2886
110,https://www.newlondonchd.com,440540.939322,5,3,254,8236,23,59,0.143651,0.027472,0.206731,0.521399,7586604,12083200,4960
111,https://trattoriadibernardone.com,440542.060801,18,11,127,12637,30,46,0.050428,0.028141,0.131777,0.830065,5575760,10526720,7260
112,https://www.drkcomtcenterforwellbeing.com,440542.575389,6,6,58,4463,36,55,0.02923,0.023837,0.203002,0.398624,8050564,11390976,4143
113,http://logicalexecutive.com.au,440543.191593,4,3,80,14170,67,100,0.182047,0.071191,0.277217,0.845706,9517768,14442496,5598
114,https://www.cslrosny.fr,440543.428679,1,1,78,555,13,12,0.028929,0.024769,0.192616,0.498586,5490056,11501568,2456
115,https://www.cslcharlotte.org,440547.685761,3,3,450,5144,33,330,0.059831,0.109041,0.475521,1.672771,10971176,32268288,8879
116,https://citydoors.com.au,440548.660596,2,5,144,19849,30,51,0.057057,0.076602,0.209236,0.696044,9434292,18239488,3457
117,https://www.enensys.com,440549.327899,16,18,111,15375,53,70,0.064893,0.037556,0.229647,0.761406,11229120,28659712,6624
118,https://www.vmaesthetics.com,440550.610381,19,20,587,16052,49,70,0.066613,0.088958,0.232624,0.758533,8041604,15245312,6179
119,https://www.entgratservice.de,440551.071254,3,1,30,6019,18,80,0.014413,0.014618,0.074217,0.216941,3624852,6316032,7921
120,https://www.ms3.com.br,440551.828332,2,1,145,9447,54,113,0.053076,0.067479,0.204507,0.953599,6626808,9068544,20404
121,https://www.trium.de,440552.015645,4,1,21,4534,9,8,0.019155,0.01522,0.054945,0.202757,3805144,8937472,3287
122,https://telefaction.com,440554.212134,1,2,97,16541,64,105,0.079054,0.077442,0.175555,0.647326,6158192,16539648,2241
123,https://gacs.org,440554.789656,4,1,74,11792,41,44,0.056187,0.097311,0.122888,0.57363,5828860,11370496,2952
124,https://www.medicalpark.com.ro,440556.465555,2,6,509,1659,29,37,0.108398,0.04791,0.354807,1.35802,14824144,34365440,6855
125,https://www.csl-electronics.com,440556.828498,3,1,29,2861,15,11,0.055206,0.013424,0.031199,0.259936,2204436,5132288,1679
126,https://vecchiamalga.com,440557.197657,6,4,245,15510,34,62,0.033015,0.049746,0.342461,0.800537,8183304,18636800,4321
127,https://www.csm-service.it,440560.604456,1,1,196,12932,67,170,0.100475,0.171085,0.276979,2.290933,7348056,18583552,8442
128,https://www.bridgechurchperry.com,440561.209069,4,1,61,8958,30,87,0.087486,0.047949,0.07449,0.400521,4544336,7991296,7125
129,https://www.ogis.com.tr,440563.497374,3,1,22,6305,39,34,0.027322,0.020742,0.029595,0.221297,2990552,5005312,6654
130,https://thepartyroomforkids.com.au,440564.320129,4,1,76,13331,26,33,0.018217,0.032271,0.121357,0.361327,6366692,10907648,6675
131,https://www.boehm-gerland-hoergeraete.de,440566.364495,2,2,279,37126,63,144,0.101027,0.075241,0.318138,3.625067,11303860,19644416,10536
132,https://www.solomonfacialplastic.com,440567.964464,85,84,520,7856,26,24,0.193194,0.134125,0.033256,0.890179,2724112,7753728,4368
133,https://upkeepmaintenance.co.uk,440569.16878,12,5,101,14256,31,47,0.062333,0.057031,0.12633,0.768327,5378984,10661888,4144
134,https://rareservice.com,440570.647093,3,2,342,28972,68,110,0.110598,0.080938,0.148502,0.712918,6338352,16736256,4735
135,https://www.brsistemas.com.br,440573.558794,1,1,111,20134,48,136,0.160163,0.099577,0.227107,0.96368,7378824,18407424,8503
136,https://www.ru-consulting.co.uk,440574.441683,2,4,107,10894,64,74,0.081786,0.07656,0.21144,0.674474,7978736,17588224,7098
137,https://bayareadiscoverymuseum.org,440574.656221,17,18,190,10656,34,33,0.071828,0.043472,0.378739,0.75779,10242000,18567168,5331
138,https://www.coachtrainingedu.com,440576.328907,9,9,591,36296,14,14,0.105814,0.11108,0.033202,0.738003,1461800,4481024,4089
139,https://www.hotelbrunamartinsicuro.it,440577.888315,6,4,202,20569,173,234,0.134581,0.097284,0.178363,0.841473,7487740,11128832,6085
140,https://www.supersoftshower.co.uk,440579.1284,1,8,196,11747,102,2902,0.183083,0.692213,1.002549,4.81577,7857984,10256384,34789
141,https://www.cteen.fr,440579.957804,4,6,265,761,25,25,0.067734,0.01786,0.178534,0.848847,12022508,30695424,3066
142,https://avislaw.com,440580.867568,2,5,179,15219,79,369,0.066076,0.119428,0.457124,1.109651,11173928,28471296,9653
143,https://www.andronicos.com,440581.497522,10,26,2529,51013,60,126,0.040258,0.158331,2.274503,3.616748,28843452,52129792,11075
144,https://www.cskratos.com,440582.216704,4,1,72,10494,20,23,0.142449,0.034981,0.046418,0.436283,2907096,4481024,5408
145,https://wittzek.de,440583.091581,21,21,67,1546,36,49,0.084503,0.039472,0.184464,0.595943,3934824,9990144,7847
146,http://cskplastic.com,440583.375411,4,1,27,12083,22,24,0.037778,0.033125,0.05526,0.24973,3442080,8413184,2483
147,https://www.moebelix.cz,440585.107459,135,45,1226,42788,37,51,0.224588,0.14825,0.960095,2.380946,57231232,71811072,6568
148,https://www.cteensouthbay.com,440587.389578,1,1,329,14810,22,15,0.028139,0.013016,0.11881,0.554307,10627204,19947520,2351
149,https://www.cskscerea.com,440587.936831,7,8,99,9500,146,210,0.07851,0.142747,0.380638,0.962006,14304948,22937600,7303
150,http://www.nebenan-in-afrika.de,440589.008608,6,2,14,3005,16,12,0.03241,0.014957,0.015613,0.157669,2283200,3694592,5230
151,https://orion-ats.com,440590.315595,4,4,267,17421,25,52,0.166165,0.07408,0.12607,0.91889,3365892,5791744,9538
152,https://www.anysteel-trading.com,440591.396641,5,3,113,9293,31,44,0.145117,0.039361,0.110138,0.522833,4934160,6578176,7126
153,https://www.seesocalproperties.com,440592.794772,1,1,1172,12906,42,163,0.171583,0.140664,0.259937,1.171807,8679420,16031744,3730
154,https://tomax-fitness.de,440593.699667,7,1,85,12408,55,61,0.070314,0.080765,0.087596,0.465141,4356328,8962048,5433
155,https://www.materadministratie.nl,440595.117409,4,1,20,7933,15,15,0.040433,0.016943,0.019832,0.14267,2392780,3956736,4405
156,https://csklawyers.ca,440596.982411,5,5,257,28278,71,121,0.080121,0.071128,0.277541,0.836358,17987644,25804800,8091
157,https://off-basehousing.com,440598.312119,4,2,38,35141,22,21,0.034449,0.024198,0.032511,0.218552,3696456,5046272,6186
158,https://www.hailiapartments.com,440598.861908,15,4,229,12247,55,70,0.048258,0.023857,0.243155,0.518302,10947388,21049344,4957
159,https://www.hcjfs.org,440599.67426,5,10,103,1821,27,35,0.069173,0.032623,0.471573,0.889752,15205264,30957568,5000
160,http://www.csktfire.org,440603.620429,4,3,267,18814,29,38,0.048683,0.035086,0.068743,0.316951,5008128,9986048,4818
161,https://www.xn--orthopdieamviktualienmarkt-lhc.de,440604.177152,11,4,73,6385,28,39,0.034402,0.040093,0.083065,0.357203,5315188,7626752,6162
162,https://barnettswhiskeyhouse.com,440606.072324,2,4,578,110377,123,268,0.156624,0.150854,0.716193,1.853712,20642128,41095168,4307
163,https://brainlight-russia.com,440608.368196,1,3,222,15541,62,133,0.143501,0.263286,0.298802,1.21545,4890312,11296768,6252
164,https://www.willmakersofashton.co.uk,440608.613805,3,1,0,21,5,1,0.000358,0.000137,0,0.0383,1172084,2510848,4612
165,https://www.newquayaccountants.co.uk,440609.911143,3,1,76,6011,41,101,0.020331,0.030824,0.287965,0.485933,10290904,14090240,4999
166,https://hesperum.fr,440610.778874,8,13,94,29509,40,56,0.075487,0.080787,0.330373,1.13255,8158856,11558912,25917
167,https://swspitcrew.com,440611.937764,4,1,9,3709,7,6,0.045659,0.018783,0.019392,0.182595,1950868,4870144,1466
168,https://fvrepro.com,440612.170172,15,3,79,4711,14,15,0.040136,0.034921,0.087733,0.340184,5906908,10772480,4534
169,https://www.csksverona.it,440613.061352,4,4,81,5139,36,40,0.072103,0.07167,0.150604,0.612116,3372028,9326592,12354
170,https://www.valyoo.nl,440613.342666,3,6,186,10124,313,312,0.072795,0.071018,1.003926,1.387925,9534980,18944000,9295
171,https://www.uxlonline.com,440613.953123,5,2,547,28541,457,644,0.152456,0.10358,0.613973,1.375305,26439224,38227968,4352
172,https://www.legagestion.com,440615.18953,3,1,20,5455,18,20,0.020147,0.015415,0.046909,0.152443,2906372,4870144,3985
173,https://www.mastercadena.es,440616.43708,36,39,4613,138802,124,478,0.25809,0.114867,0.613257,2.040652,30102668,48914432,8955
174,https://www.cieltd.us,440617.301176,3,1,110,7062,19,36,0.03735,0.015011,0.591637,0.821315,11534424,19779584,3492
175,https://bigisuffolk.org,440618.688806,4,1,28,11453,17,21,0.096054,0.039322,0.06268,0.351252,3980496,5218304,4302
176,https://hrsummercamp.es,440619.828795,7,1,146,22604,116,191,0.134092,0.085177,0.084599,0.577624,3833084,9199616,5471
177,http://dtmchurch.com,440620.268809,6,2,69,3613,20,25,0.022354,0.027498,0.077351,0.261914,4630536,9199616,5058
178,https://www.wasserburg-markvippach.com,440621.138238,9,4,104,5299,26,26,0.066845,0.017226,0.046241,0.342309,3626688,5005312,8052
179,https://knockonwoodfurniture.com,440623.731874,3,6,139,33387,25,53,0.074545,0.081407,0.28871,0.823874,12797596,29429760,5595
180,https://www.csl-london.com,440624.567379,5,5,123,1998,15,23,0.015224,0.009755,0.215856,0.424925,8130460,13266944,4421
181,https://electromech.ms,440625.495158,4,4,122,10609,21,54,0.037531,0.042759,0.191716,0.551974,9290680,18911232,4689
182,https://www.csl-cremeria.it,440627.230991,3,3,118,21588,91,191,0.12406,0.105064,0.228137,0.874097,6431180,11968512,6038
183,https://www.papazian-law.com,440628.209137,3,1,75,15526,17,14,0.027113,0.015959,0.059631,0.21919,3387620,6053888,3263
184,http://soderasenstandklinik.se,440630.400087,2,2,69,13390,59,89,0.051239,0.115067,0.154911,0.750903,5146584,7905280,12181
185,https://www.beauty-4ever.ca,440631.128015,1,1,247,7116,16,17,0.01694,0.01258,0.114882,0.473872,11756004,22126592,5222
186,https://www.centredentairesr.ca,440634.221861,4,6,325,20809,27,31,0.037778,0.026735,0.177147,0.799686,19041116,38756352,5064
187,https://therapeuticendeavors.com,440635.668216,3,4,96,12318,31,40,0.071895,0.055215,0.207828,0.66389,10822744,22007808,3009
188,https://www.silman.com,440636.901417,14,14,217,37945,87,102,0.175947,0.050703,0.200443,0.757443,10690608,19709952,3686
189,https://washingtoncenterforcognitivetherapy.com,440637.821791,5,5,76,18422,160,212,0.097845,0.087057,0.133596,0.558352,6883708,11304960,5849
190,https://craignair.com,440639.32588,5,12,302,11468,32,39,0.042943,0.039551,0.644231,1.034347,18882556,25423872,16873
191,https://burtslaw.com,440643.85552,23,19,1472,101681,304,544,0.144884,0.295626,1.281272,3.163353,32788772,52838400,4709
192,https://an-der-elbe-wohnen.de,440645.565139,1,1,410,21242,45,52,0.065468,0.088229,0.12894,0.669026,8247468,17702912,3856
193,https://www.agendax.net,440646.585669,3,2,216,18056,157,377,0.07318,0.111049,0.410817,1.175104,11203632,21028864,11234
194,https://www.plamnina.com,440648.776897,2,2,469,19867,24,26,0.084525,0.04805,0.638634,1.646066,28993592,44920832,5186
195,https://www.neuville-en-ferrain.fr,440650.482878,11,11,27,102146,14,15,0.098424,0.115051,0.021189,0.969911,2848180,8708096,4706
196,https://wjilaw.com,440651.762404,2,6,860,54946,52,236,0.132117,0.193994,2.432853,3.541847,30123712,43016192,9748
197,https://luciahunziker.com,440652.950311,1,2,607,31216,61,115,0.06148,0.247771,0.49794,1.644612,22819984,40423424,6285
198,https://bluesupplycompany.com,440655.230109,1,5,124,6049,28,42,0.01257,0.015023,0.205675,0.4252,8987392,19234816,4239
199,http://www.jeffsaxophone.com,440656.57749,3,1,2,3837,5,3,0.005526,0.001031,0.012384,0.077887,1871792,3694592,2234
200,https://www.cskyd.com,440658.043653,2,2,36,17207,20,12,0.236392,0.061769,0.009979,0.658645,1247980,3821568,9966
201,http://frankyarchitect.com,440662.072408,2,2,60,5433,28,76,0.030814,0.058546,0.104529,0.73947,4574692,10248192,6737
202,https://www.hairbeautyink.com.au,440663.404401,4,5,1683,151418,89,624,0.269781,0.460887,6.525085,12.159662,26256672,46923776,21013
203,http://www.gabrielshill.com,440663.608862,3,1,0,162,6,1,0.004495,0.001015,0,0.043194,1218460,3035136,5416
204,https://cherielouve.com,440665.118482,9,14,739,46001,125,244,0.313057,0.160635,0.926659,2.464583,23501136,40886272,8791
205,https://www.apexway.com.tw,440666.125073,4,6,915,4150,132,200,0.155554,0.069366,0.400877,1.223299,15116604,23617536,6905
206,https://www.westmountins.com,440666.578946,24,8,47,6627,19,22,0.079415,0.055617,0.127394,0.383645,4734580,7626752,3853
207,https://www.heimkino.de,440667.915281,11,10,108,66540,38,43,0.078576,0.054241,0.225221,0.798316,9522072,14704640,3005
208,http://www.sirmiospurghi.com,440669.593063,3,1,0,26,5,1,0.001042,0.000115,0,0.029409,1172128,2510848,3192
209,https://www.cslbeaumont.org,440671.609532,2,4,340,996,41,48,0.03402,0.039545,0.364364,1.329829,11590504,33316864,6986
210,https://michianafamilycenter.org,440673.541414,7,6,134,21837,16,18,0.042817,0.054436,0.146591,0.594272,10155564,21303296,6269
