S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
22,http://shalomeuropa.de,444698.526172,4,3,241,10460,63,98,0.02012,0.024227,0.127006,0.36263,3782480,6316032,6643
23,https://www.tennisclub-weiler.de,444699.032636,1,1,129,5940,55,153,0.065523,0.090712,0.237953,0.939778,4753004,10510336,6047
24,http://www.schmidt-umzuege-trier.de,444699.573018,3,1,113,20425,81,182,0.062519,0.063669,0.12839,0.559221,4485976,9723904,5823
25,https://www.gs-wallertheim.de,444700.640321,10,4,241,6834,25,51,0.047096,0.022756,0.151567,0.446785,6153272,11476992,5299
26,https://www.woond.nl,444701.01338,5,1,55,4977,26,50,0.015276,0.021278,0.078665,0.226576,5706040,9723904,3606
27,http://www.cruiseoptionsonline.com,444701.123271,5,2,33,381,5,4,0.005267,0.000968,0.000717,0.040344,1275792,3035136,2323
28,http://www.csk-guidelineari.com,444701.251712,3,1,38,2099,5,4,0.0051,0.00058,0.018299,0.068766,1741208,3694592,5561
29,https://www.via4spine.de,444701.89373,4,1,157,31805,28,36,0.046341,0.035421,0.037332,0.275006,4291348,9101312,4195
30,http://www.cheproeng.com,444702.465753,3,1,199,9026,74,156,0.057838,0.058231,0.133486,0.418449,4862328,7626752,6437
31,https://www.architektura-bielsko.pl,444702.696768,3,1,2,1191,6,1,0.005141,0.001543,0.007993,0.062892,1772704,3694592,3942
32,http://www.gabdesigns.co.uk,444702.878137,3,1,0,2419,7,3,0.009428,0.001584,0.000602,0.075668,1312940,3035136,2884
33,https://www.mmkn.org,444706.043123,1,1,282,19079,340,634,0.099478,0.06666,0.315221,0.80312,14170096,24354816,4713
34,https://wolksoftcr.com,444707.529894,9,15,385,6885,42,78,0.066748,0.121565,0.35917,1.500404,10419788,30695424,4083
35,https://mindfulnesseveryday.org,444708.59253,1,1,139,16573,28,38,0.048454,0.035503,0.08252,0.430621,5937060,11747328,6188
36,https://www.sv-naturstein.de,444709.216567,3,1,24,4989,47,47,0.015783,0.011564,0.031834,0.164848,2752468,4218880,5649
37,https://www.la-choue.com,444710.320587,2,4,495,20220,55,126,0.11204,0.109321,0.18296,0.990318,8219208,16015360,6351
38,https://hogarprestige.com,444711.939544,19,9,134,14670,25,17,0.056312,0.032621,0.017977,0.290522,2231440,3297280,10306
39,https://www.dinnede-manufaktur.eu,444712.892739,3,1,20,14774,26,29,0.039816,0.013909,0.029053,0.227439,3689368,4743168,8803
40,https://www.getriebenotdienst.de,444713.82311,2,2,561,23484,62,64,0.156935,0.096475,0.058204,0.877969,2223736,6578176,9545
41,https://www.xn--colosseum-rheinbllen-jbc.de,444714.932395,11,5,296,28128,39,40,0.037043,0.022762,0.111908,0.367919,6021092,11296768,5525
42,https://dieschreyers.com,444715.818284,1,1,40,9796,35,39,0.023513,0.036935,0.069856,0.330504,2687668,8413184,3889
43,https://escapethis.place,444716.865595,13,8,14,7454,12,8,0.022259,0.008676,0.096154,0.224208,5488088,9461760,3991
44,http://koniksport.pl,444718.309167,7,4,186,29665,45,106,0.070923,0.069116,0.144525,0.717653,7716080,17326080,6103
45,https://www.nppaa.net,444718.460276,3,1,21,1266,15,21,0.004465,0.007946,0.528426,0.593249,6945524,11390976,5302
46,https://www.bunert.de,444719.941994,19,15,638,40522,81,81,0.090748,0.064905,0.291662,1.1465,9768036,19947520,9229
47,https://www.murphys-tattoo.de,444720.260444,6,2,47,7306,25,34,0.026443,0.017516,0.102405,0.256491,5616800,9801728,4963
48,https://www.ariesdogland.com,444722.175827,1,4,262,5751,27,25,0.069761,0.027473,0.79778,1.604449,10025872,30695424,4178
49,https://www.leni-parkett.de,444723.265762,4,1,21,3963,14,14,0.03084,0.010586,0.013356,0.155591,1911124,4083712,3615
50,https://www.boersenblatt.net,444725.873929,8,5,6934,355196,151,878,0.487523,0.341941,0.492959,3.312623,17397460,31744000,7135
51,http://www.xn--mhrke-gastrotechnik-q6b.de,444726.07821,3,1,0,589,5,4,0.004264,0.000968,0,0.04106,1249024,3297280,2908
52,https://www.drbaby2th.com,444726.806179,8,7,211,1414,37,67,0.110008,0.039532,0.15312,0.575728,7469376,13393920,4107
53,https://www.thevintagehampercompany.uk,444726.941938,7,3,18,638,12,13,0.005291,0.001596,0.080289,0.152144,4758444,7364608,7278
54,https://www.codeunique.de,444727.34203,2,2,87,12426,30,34,0.051454,0.028274,0.027313,0.663223,1826560,4218880,27559
55,https://tyremanmc.com.au,444728.067104,6,9,180,26015,46,71,0.107084,0.045183,0.493759,1.079193,13604884,31559680,10317
56,https://dkcare247.co.uk,444728.95122,4,1,82,31675,24,50,0.053989,0.080899,0.105127,0.444069,6852368,11501568,5018
57,http://www.gjcargo.com,444729.447709,4,1,71,10942,37,66,0.128827,0.058888,0.060914,0.395391,4078912,9199616,4177
58,https://campinggranby.com,444734.241818,3,3,135,11371,111,224,0.087207,0.185723,0.279169,1.265239,7965120,18112512,6372
59,https://www.logistaparcel.com,444735.174897,18,11,136,26073,25,42,0.02263,0.037374,0.075715,0.304173,6310380,11620352,6083
60,http://www.nazionale.net,444735.389788,5,3,33,1218,17,16,0.00634,0.003168,0.103776,0.165312,4685312,7364608,8158
61,https://www.cslmha.com,444736.11863,3,12,293,2119,55,81,0.033727,0.036845,0.477421,0.995738,14853016,25714688,6155
62,https://www.cslmgmt.com,444736.34869,8,5,21,471,14,15,0.005574,0.002749,0.098853,0.174165,4910132,7364608,1785
63,https://praxisgemeinschaft-am-ringelberg.de,444737.078221,2,2,165,20616,43,62,0.075624,0.049146,0.234415,0.694805,9797852,18440192,6599
64,http://www.cskonferencia.sk,444738.408052,77,77,251,17360,44,51,0.140976,0.154654,0.10307,0.902204,4132324,10248192,8649
65,https://www.henderson-engineers.co.uk,444738.959898,4,1,36,6239,15,16,0.046167,0.031375,0.029668,0.232125,3199584,7016448,1605
66,http://www.cellcost.pk,444740.708958,3,1,117,9887,21,25,0.060537,0.016971,0.101686,0.28988,6679456,10248192,4784
67,https://www.cskimkaratefortwayne.com,444741.590406,2,3,280,17033,19,19,0.081389,0.019097,0.108749,0.544646,10043028,20180992,2354
68,https://shop.ncreu.org,444744.815707,3,1,827,25187,14,36,0.032781,0.079704,0.270476,0.558166,11399916,21061632,5210
69,https://www.twinbrookpool.org,444745.582158,5,3,45,8084,19,23,0.024599,0.03247,0.074064,0.307173,4376112,7020544,8043
70,https://waldwichtel-koeln.de,444746.207427,12,5,96,6435,19,25,0.038654,0.029103,0.032522,0.22577,3246440,4751360,4806
71,https://www.dktcommunication.com,444747.479635,4,1,122,19193,54,67,0.049478,0.043237,0.165894,0.470483,8399260,12546048,9937
72,http://jamienicholas.com,444747.811453,4,1,57,2348,8,7,0.024843,0.017768,0.023207,0.146095,2276820,3821568,11041
73,https://columbia-pi.com,444748.432329,4,9,327,9429,43,74,0.078292,0.1248,0.259943,0.84394,6791544,24928256,5793
74,http://www.klugpharma.com,444748.931149,3,1,65,8397,46,66,0.0614,0.040715,0.062089,0.320701,3293164,5791744,2753
75,https://ssquebec.com,444749.84938,2,1,217,7586,8,10,0.019295,0.034645,0.082514,0.355254,4458940,10510336,2658
76,https://www.moebel-mueller-juechen.de,444751.650077,6,2,65,2405,23,26,0.019946,0.015985,0.030495,0.223795,3129580,5267456,3364
77,https://www.hospitalcandidoportinari.com.br,444753.068393,2,2,78,1218,84,88,0.042391,0.027053,0.242878,0.479875,6909256,12083200,7185
78,https://www.terrier.de,444753.62906,4,1,273,20120,33,47,0.042214,0.058085,0.138703,0.458154,5380356,10510336,4496
79,https://www.cskeryado.fr,444754.392055,18,8,102,10960,82,94,0.108098,0.065863,0.090549,0.52803,4557832,9834496,4540
80,https://www.horselssenteret.no,444755.223191,4,1,104,1196,12,14,0.050792,0.013625,0.200803,0.354787,5660208,10248192,2653
81,http://nestaenergies.com,444755.897187,3,1,58,12288,16,16,0.100331,0.031803,0.047009,0.276318,4022604,6316032,1514
82,https://www.ebmag.com,444756.700222,6,10,273,26473,68,83,0.100658,0.065071,0.566666,1.331657,25393596,45453312,6958
83,https://amazonrainforestconservancy.com,444758.601968,6,6,150,10301,48,52,0.040697,0.038009,0.109289,0.331784,7163336,11517952,4647
84,http://www.beginningdreamsdaycare.com,444759.001764,7,4,137,5403,23,28,0.012019,0.038805,0.10155,0.244096,6258472,10416128,1752
85,https://www.startklahr.biz,444762.442353,8,9,667,12320,71,97,0.074155,0.076737,0.100299,0.663635,3732080,7364608,11523
86,https://www.casagarage.it,444763.795818,3,5,86,10562,34,64,0.035293,0.037754,0.195303,0.58711,9742432,20221952,8403
87,http://www.studioyogasamgha.it,444764.560174,3,1,4,7893,15,10,0.03351,0.016734,0.006883,0.222333,1357796,4083712,8475
88,https://www.logopediehellingman.nl,444766.817028,6,5,90,11715,40,49,0.033932,0.017498,0.027968,0.570388,3576560,4743168,6519
89,https://www.arhamdisplays.com,444769.57061,4,3,189,22990,58,91,0.069683,0.049093,0.152219,0.543058,7908480,11706368,3983
90,https://cosytoesphotography.co.uk,444772.775966,3,4,158,36990,51,120,0.150976,0.082249,0.48836,1.21534,19812964,34435072,11373
91,https://penedesindustrial.com,444773.718399,12,10,94,15365,410,483,0.175968,0.120288,0.513979,1.255022,8390844,11333632,8852
92,https://www.reseauvita.fr,444774.325191,27,28,608,18412,78,136,0.107432,0.096478,0.294024,1.187562,20215884,39837696,15912
93,https://virtuosolaw.com,444775.872347,10,11,719,40951,58,160,0.286094,0.355941,0.235826,1.599821,7426052,18374656,5799
94,https://cheekyplum.com,444778.243234,14,13,5663,76863,45,92,0.082015,0.317874,0.861653,2.163531,23424332,42184704,10226
95,https://www.forever-decorationsdemariage.fr,444779.851715,3,5,185,32990,93,130,0.245621,0.154669,0.318436,1.239492,11617752,29573120,6581
96,https://www.drrettner.com,444780.615882,5,2,324,27490,251,510,0.096333,0.070633,0.246239,0.67998,7149796,12345344,3379
97,https://olavarriaga.com,444781.440563,7,4,66,10948,27,26,0.027494,0.043283,0.087201,0.366984,5057620,7102464,11227
98,https://www.dwaynelanechryslerjeepdodge.com,444782.312647,10,30,788,27814,192,422,0.170664,0.080357,5.967374,9.504929,59317336,77684736,17777
99,https://www.zimmerei-meister-schmidt.de,444783.240194,3,1,28,2981,17,9,0.008629,0.003027,0.008189,0.088659,2150216,3694592,6019
100,https://nssrc.org,444784.056848,7,2,52,7686,18,20,0.074,0.02036,0.114752,0.325942,7267816,11759616,5284
101,https://www.shotrockshop.com,444784.405835,4,3,0,2638,11,9,0.028079,0.012384,0.001904,0.108706,1368936,3035136,3293
102,https://browndogindustries.com,444784.643895,4,1,34,23627,7,4,0.016531,0.005086,0.02455,0.145157,3115348,5791744,5751
103,http://www.doraplus.com.tr,444785.013767,6,5,65,6034,20,24,0.020412,0.01345,0.09823,0.326695,6476492,11821056,8424
104,https://handtruxtoys.com,444786.359607,3,1,56,6198,8,10,0.03798,0.012434,0.018433,0.14836,2576692,5394432,1472
105,http://westonbayyc.co.uk,444786.891056,4,2,4,442,8,8,0.002191,0.001167,0.006883,0.046414,2551148,3956736,1998
106,https://www.walden.com,444788.102534,1,1,395,10957,51,86,0.059383,0.13985,0.368404,1.096254,16317220,37425152,4466
107,http://www.cskatalogy.cz,444788.581929,3,1,29,1728,15,17,0.003926,0.002968,0.015025,0.07607,2758856,5267456,3969
108,https://trattoriadibernardone.com,444789.32997,18,10,122,12637,30,45,0.065979,0.028539,0.125229,0.77408,6671104,10665984,4787
109,https://www.citroenspecialistvangompel.nl,444789.886302,3,4,117,13362,68,82,0.146096,0.088379,0.352463,0.948326,12056952,19509248,7311
110,https://www.ms3.com.br,444790.593199,1,1,144,9443,51,144,0.082568,0.084697,0.226542,0.996237,7571588,12488704,8629
111,https://www.cslrosny.fr,444791.720102,3,1,98,8749,12,10,0.022485,0.027311,0.177067,0.468598,6705384,11763712,3130
112,https://www.drkcomtcenterforwellbeing.com,444792.131723,6,6,58,4389,32,54,0.060467,0.025883,0.191378,0.422018,7961712,11390976,4714
113,https://www.newlondonchd.com,444792.726559,5,3,251,8236,24,48,0.093687,0.024804,0.232305,0.484093,7469468,12083200,6990
114,https://www.entgratservice.de,444793.546672,3,1,29,6012,14,13,0.013025,0.008352,0.081503,0.192206,4148136,6316032,3231
115,https://www.cslcharlotte.org,444794.892816,1,2,443,1639,27,338,0.072968,0.098597,0.557386,2.115325,10586676,16277504,7233
116,http://logicalexecutive.com.au,444795.553434,4,3,80,14240,67,95,0.131893,0.092069,0.31634,0.866203,9571328,14704640,7803
117,https://www.inspirationsstudio.org,444796.023309,8,6,326,28796,124,193,0.079067,0.061962,0.6539,1.238588,20860852,39645184,6029
118,https://citydoors.com.au,444796.922521,2,5,146,19849,31,53,0.070412,0.082274,0.250172,0.820996,9389756,26890240,2610
119,https://www.enensys.com,444797.687868,16,18,111,15375,51,63,0.088438,0.042574,0.328735,0.964035,11241368,28659712,6825
120,https://www.trium.de,444797.867776,4,1,21,4534,10,8,0.018873,0.015075,0.058975,0.187455,3786076,8675328,2765
121,https://www.vmaesthetics.com,444799.104408,18,20,590,16042,44,66,0.123723,0.137153,0.299951,1.14931,7698664,14983168,5883
122,https://gacs.org,444799.722291,4,1,74,9442,38,41,0.04139,0.09387,0.102422,0.484032,5211660,10248192,2096
123,https://www.csl-electronics.com,444801.559754,3,1,29,2861,14,11,0.043474,0.009337,0.030384,0.219587,2216624,5132288,1836
124,https://vecchiamalga.com,444801.949292,3,4,227,15032,40,51,0.036372,0.052162,0.355021,0.823038,7872616,18636800,4170
125,https://telefaction.com,444803.127352,1,2,99,16540,71,116,0.110104,0.099657,0.296481,0.952975,6182256,16801792,6285
126,https://www.supersoftshower.co.uk,444804.415233,1,8,199,10934,81,376,0.254209,0.211598,0.419249,1.726354,6197296,10248192,12720
127,https://www.ogis.com.tr,444805.126217,3,1,22,6305,39,32,0.036037,0.020565,0.041971,0.337196,2990948,5005312,4902
128,https://www.csm-service.it,444806.702612,1,1,199,14822,86,228,0.129884,0.321935,0.375473,1.573544,7691156,17797120,9694
129,https://www.bridgechurchperry.com,444807.340172,4,1,33,8571,28,71,0.120032,0.044536,0.10603,0.482178,3868636,6893568,8734
130,https://www.boehm-gerland-hoergeraete.de,444808.734975,3,2,289,35994,55,154,1.173668,0.110107,0.422089,4.152566,9305316,18112512,8728
131,https://www.medicalpark.com.ro,444809.459393,3,7,540,4469,27,29,0.079096,0.032678,0.352689,1.293543,15382532,34627584,13055
132,https://www.solomonfacialplastic.com,444811.088891,87,86,520,7662,28,27,0.223552,0.247509,0.051532,1.249952,2748960,9326592,3376
133,https://rareservice.com,444812.467684,3,2,196,11509,73,117,0.127077,0.085974,0.140115,0.699278,5774252,14966784,4289
134,https://upkeepmaintenance.co.uk,444813.732617,12,5,101,14254,29,50,0.071032,0.073917,0.143252,0.835717,5344184,10661888,6803
135,https://www.coachtrainingedu.com,444815.158477,9,9,602,35499,17,20,0.090895,0.094268,0.025878,0.699018,1451952,7102464,2899
136,https://thepartyroomforkids.com.au,444815.853527,4,1,76,13316,27,34,0.0209,0.040277,0.141026,0.441488,5695404,7364608,12072
137,https://bayareadiscoverymuseum.org,444816.074686,18,19,196,10697,32,34,0.052221,0.033733,0.358068,0.675368,10508832,18305024,4878
138,https://www.ru-consulting.co.uk,444817.015052,2,4,105,10902,62,77,0.138444,0.082017,0.270572,0.81812,9256676,16539648,6260
139,https://www.brsistemas.com.br,444818.477402,1,1,111,20139,47,116,0.135705,0.095259,0.235279,0.883991,7558624,18313216,9896
140,https://avislaw.com,444819.290106,4,6,179,4767,75,181,0.059411,0.083328,0.388469,0.864245,8514676,27025408,7272
141,https://www.hotelbrunamartinsicuro.it,444820.277427,6,4,202,18437,235,256,0.186404,0.111724,0.263583,0.961158,6745464,11296768,6675
142,https://www.cteen.fr,444821.010537,5,5,297,5439,31,26,0.066421,0.018619,0.190048,0.925642,17143520,25165824,3307
143,https://wittzek.de,444821.978708,43,22,89,9511,31,50,0.057323,0.047485,0.160529,0.532439,6519928,9904128,5852
144,https://www.andronicos.com,444822.601197,21,36,3492,91150,48,115,0.027975,0.113298,1.404486,2.419027,34595896,54366208,10578
145,https://www.cskratos.com,444823.413091,4,1,72,10495,21,22,0.070487,0.038941,0.079139,0.454233,2994060,4743168,5750
146,https://www.moebelix.cz,444824.75123,39,39,28,9271,15,10,0.154008,0.090188,0.159758,0.816524,4210840,14442496,5718
147,http://cskplastic.com,444825.031403,4,1,27,12083,27,25,0.040172,0.030651,0.049863,0.253981,3370560,8675328,3990
148,https://www.cteensouthbay.com,444828.673252,3,1,97,14781,19,14,0.027818,0.011867,0.052447,0.357948,7250112,12808192,3989
149,https://tomax-fitness.de,444830.873425,7,1,85,12408,54,58,0.096046,0.111034,0.103675,0.562855,4358256,9224192,4698
150,https://www.cskscerea.com,444831.217314,8,8,99,9542,95,163,0.068421,0.12235,0.467629,1.011828,14291028,23805952,10562
151,https://www.seesocalproperties.com,444832.504699,1,1,827,12788,44,162,0.16365,0.11881,0.208806,1.115969,4723836,14704640,4915
152,https://www.materadministratie.nl,444832.870257,4,1,20,7933,14,14,0.052238,0.021926,0.02301,0.172799,2394540,3956736,3582
153,https://csklawyers.ca,444836.727993,4,4,268,28806,72,116,0.069501,0.060919,0.268351,0.787295,18112340,25657344,10936
154,https://www.hailiapartments.com,444837.369184,10,4,221,11946,53,61,0.03831,0.016308,0.194491,0.453788,10895672,20000768,5390
155,https://off-basehousing.com,444837.965055,4,3,45,35143,24,24,0.043832,0.025352,0.068861,0.288574,4367560,7364608,5770
156,https://www.buchanansubaru.com,444841.070888,8,15,736,39074,111,156,0.112303,0.115,4.893897,6.106016,41054208,60846080,14335
157,https://www.hcjfs.org,444841.953702,2,7,78,19468,28,33,0.060615,0.03598,0.416227,0.805552,13145304,31903744,8118
158,http://www.csktfire.org,444843.385652,4,3,267,18814,28,38,0.048747,0.027466,0.077315,0.285463,4993600,9723904,5099
159,https://www.xn--orthopdieamviktualienmarkt-lhc.de,444844.079974,11,4,73,6347,25,34,0.025943,0.028328,0.085607,0.288161,4841596,6840320,6153
160,https://www.willmakersofashton.co.uk,444847.022541,3,1,0,21,5,1,0.000222,0.0001,0,0.013211,1172004,2510848,2773
161,https://swspitcrew.com,444850.81929,4,1,9,3709,9,5,0.026623,0.012201,0.011133,0.106929,1938088,4870144,1453
162,https://barnettswhiskeyhouse.com,444855.837504,3,4,568,41791,128,277,0.137416,0.124618,0.641202,1.629195,21995964,39522304,12536
163,https://www.nadermhs.com,444858.121301,2,3,424,59987,37,42,0.046151,0.076849,0.475495,1.166954,26092648,45084672,5423
164,https://www.cieltd.us,444862.987791,4,2,110,7147,25,40,0.020856,0.010097,0.186759,0.3457,12049652,19517440,4120
165,https://www.legagestion.com,444868.429805,3,1,20,5455,19,20,0.018576,0.01033,0.036437,0.133805,2923108,4870144,12261
166,https://www.wasserburg-markvippach.com,444870.853557,9,4,104,5299,26,27,0.043511,0.010889,0.02959,0.208146,3600064,5267456,7082
167,https://hrsummercamp.es,444875.26502,7,1,146,22604,119,191,0.12541,0.084032,0.09489,0.574307,3826372,9199616,5570
168,https://bigisuffolk.org,444876.143512,4,1,28,11452,18,24,0.084788,0.034743,0.047948,0.310464,4038540,5218304,4342
169,http://dtmchurch.com,444880.565887,6,2,69,3613,20,25,0.019055,0.021327,0.067588,0.189951,4630488,9199616,4839
170,https://www.csl-london.com,444886.703504,1,3,109,1254,19,26,0.015258,0.007376,0.195879,0.431377,7296384,17985536,5354
171,https://knockonwoodfurniture.com,444887.350949,3,6,139,33387,26,54,0.063531,0.072175,0.237196,0.692705,12686856,29429760,5316
172,https://craignair.com,444888.247451,6,11,312,11469,31,39,0.03407,0.023791,0.522271,0.856154,17421616,24481792,4742
173,https://www.papazian-law.com,444890.194865,3,1,75,15526,17,13,0.019305,0.012247,0.042656,0.153484,3342404,6053888,2573
174,https://www.beauty-4ever.ca,444891.255886,1,1,246,7116,12,16,0.010773,0.008858,0.085101,0.35139,11737440,21602304,2634
175,https://www.removalservicesglasgow.co.uk,444892.89564,3,1,0,1337,8,4,0.009971,0.000905,0.005925,0.048527,1911880,3694592,2020
176,http://soderasenstandklinik.se,444895.073082,2,2,68,11992,51,81,0.042764,0.068453,0.126984,0.717558,3669032,6053888,16161
177,https://therapeuticendeavors.com,444896.568066,3,4,94,11230,28,41,0.083134,0.058866,0.311309,0.77778,9043844,20533248,3601
178,https://www.centredentairesr.ca,444897.832813,3,5,324,20805,29,30,0.043461,0.037893,0.200304,0.858763,18497080,38612992,5609
179,https://www.silman.com,444899.231865,14,14,231,37945,85,99,0.291282,0.048588,0.213593,0.931539,10884496,19447808,4728
180,https://washingtoncenterforcognitivetherapy.com,444899.919636,5,5,76,18420,90,139,0.068484,0.083435,0.135722,0.491445,6355236,10862592,6114
181,https://burtslaw.com,444903.621415,19,18,1451,101723,302,553,0.133047,0.215119,0.8875,2.391278,32671764,54169600,4302
182,https://an-der-elbe-wohnen.de,444905.758204,1,1,410,15066,39,55,0.045915,0.097556,0.111354,0.588275,6020204,16711680,4910
183,https://www.agendax.net,444906.748494,2,2,211,1770,154,332,0.071744,0.088046,0.329399,0.892397,7764600,13918208,10748
184,https://www.plamnina.com,444908.873299,2,2,474,19867,25,28,0.075731,0.03564,0.519553,1.368812,28985272,45441024,3312
185,https://www.neuville-en-ferrain.fr,444910.07294,11,11,27,102827,14,15,0.088508,0.096897,0.022077,0.796697,1785004,5058560,3556
186,https://wjilaw.com,444911.557902,3,7,843,54903,47,231,0.114776,0.150063,1.365028,2.29345,24508744,38559744,10077
187,https://bluesupplycompany.com,444912.588433,1,5,116,6049,34,48,0.023316,0.025031,0.232154,0.497034,9007124,18710528,4933
188,http://www.jeffsaxophone.com,444913.959738,3,1,2,3837,5,3,0.009169,0.001789,0.009055,0.066806,1872008,3694592,1824
189,http://www.gabrielshill.com,444915.409882,3,1,0,162,6,1,0.002587,0.000411,0,0.026497,1214972,3035136,2548
190,https://www.cskyd.com,444916.832294,2,2,36,17213,20,13,0.314447,0.08603,0.006542,0.746692,1248220,3821568,9662
191,http://frankyarchitect.com,444920.180354,2,2,60,5448,29,75,0.028712,0.060901,0.148001,0.838744,4591956,10510336,7007
192,https://www.apexway.com.tw,444920.7349,11,8,1005,42610,114,202,0.165281,0.091327,0.494813,1.257092,15693864,22044672,2805
193,https://www.westmountins.com,444921.089723,24,8,47,6627,19,20,0.055531,0.04046,0.039237,0.257838,4736840,7626752,4708
194,https://cherielouve.com,444921.89437,9,14,750,46012,113,241,0.236085,0.160988,0.825388,2.189975,22881660,40103936,8513
195,https://www.hairbeautyink.com.au,444923.001879,4,5,1681,150601,59,551,0.188519,0.314735,6.617109,10.92774,20330288,43159552,23083
196,https://www.cslbeaumont.org,444924.678118,2,4,341,1140,35,44,0.035611,0.023435,0.341465,1.208021,13759272,33841152,6853
197,http://www.sirmiospurghi.com,444924.927672,3,1,0,26,5,1,0.001404,0.000142,0,0.019465,1172048,2510848,3641
198,https://michianafamilycenter.org,444927.487664,7,6,135,18178,12,14,0.035165,0.063972,0.156861,1.049904,6097232,18374656,4813
199,https://www.heimkino.de,444928.492841,10,10,127,100793,46,50,0.134658,0.061588,0.294371,1.005149,11275320,21577728,5215
200,https://www.capitaltalentbox.co.uk,444929.619385,6,4,19,5310,14,14,0.024063,0.017986,0.009951,0.144594,2024920,3559424,3990
201,http://www.cairnsconsultancy.com,444929.797809,3,1,8,815,17,18,0.008731,0.004574,0.013061,0.135524,2267336,3956736,3438
202,https://www.cslbehring.gr,444930.379387,5,5,418,9748,15,18,0.024012,0.027901,0.160396,0.407851,5514692,16801792,7580
203,https://www.revotool.com,444931.134679,1,1,131,6596,61,195,0.073154,0.109869,0.31193,0.9708,5588060,15491072,7239
204,https://www.csl.co.cr,444932.171123,3,1,0,42,5,1,0.001599,0.000151,0,0.020589,1174452,2510848,3485
205,https://www.premiumhydrosolutions.com,444932.878615,1,1,127,5108,52,155,0.051534,0.11475,0.213966,0.640222,6326888,16801792,2655
206,http://www.checkfunnel.com,444933.674416,4,1,128,17585,42,53,0.098989,0.054693,0.091893,0.444872,5326860,11051008,5452
207,http://www.garciasclassiccarrestoration.com,444934.797908,4,2,4,442,8,9,0.002114,0.001051,0.006618,0.051478,2553088,3956736,2454
208,https://cslegnami.ch,444937.131609,4,5,198,26460,68,179,0.119687,0.091788,0.251971,1.224221,10187288,19255296,5504
209,http://www.fkw-metallbau.de,444937.955927,4,1,98,5160,24,73,0.06503,0.047604,0.079287,0.336793,3374272,6053888,6184
210,https://www.randmbespoke.com,444939.478207,9,10,481,12060,38,35,0.024487,0.035927,0.372018,1.081879,21256932,39182336,2515
