Timestamp,Total Size (MB),Used Size (MB),Free Size (MB),Used Percentage (%)
2024-10-05 08:36:24,3584.0,336.13,3247.87,9.38
2024-10-05 08:36:25,3584.0,306.77,3277.23,8.56
2024-10-05 08:36:25,3584.0,244.81,3339.19,6.83
2024-10-05 08:36:26,3584.0,297.61,3286.39,8.3
2024-10-05 08:36:26,3584.0,229.34,3354.66,6.4
2024-10-05 08:36:27,3584.0,186.15,3397.85,5.19
2024-10-05 08:36:27,3584.0,322.62,3261.38,9.0
2024-10-05 08:36:28,3584.0,341.95,3242.05,9.54
2024-10-05 08:36:28,3584.0,367.57,3216.43,10.26
2024-10-05 08:36:29,3584.0,233.24,3350.76,6.51
2024-10-05 08:36:29,3584.0,245.85,3338.15,6.86
2024-10-05 08:36:30,3584.0,303.04,3280.96,8.46
2024-10-05 08:36:30,3584.0,323.12,3260.88,9.02
2024-10-05 08:36:31,3584.0,357.12,3226.88,9.96
2024-10-05 08:36:31,3584.0,467.27,3116.73,13.04
2024-10-05 08:36:32,3584.0,243.57,3340.43,6.8
2024-10-05 08:36:32,3584.0,325.77,3258.23,9.09
2024-10-05 08:36:33,3584.0,469.28,3114.72,13.09
2024-10-05 08:36:33,3584.0,314.15,3269.85,8.77
2024-10-05 08:36:34,3584.0,454.44,3129.56,12.68
2024-10-05 08:36:34,3584.0,414.29,3169.71,11.56
2024-10-05 08:36:35,3584.0,445.36,3138.64,12.43
2024-10-05 08:36:35,3584.0,548.2,3035.8,15.3
2024-10-05 08:36:36,3584.0,552.2,3031.8,15.41
2024-10-05 08:36:36,3584.0,310.38,3273.62,8.66
2024-10-05 08:36:37,3584.0,304.22,3279.78,8.49
2024-10-05 08:36:37,3584.0,326.91,3257.09,9.12
2024-10-05 08:36:38,3584.0,246.11,3337.89,6.87
2024-10-05 08:36:38,3584.0,329.04,3254.96,9.18
2024-10-05 08:36:39,3584.0,389.6,3194.4,10.87
2024-10-05 08:36:39,3584.0,341.41,3242.59,9.53
2024-10-05 08:36:40,3584.0,291.4,3292.6,8.13
2024-10-05 08:36:40,3584.0,426.7,3157.3,11.91
2024-10-05 08:36:41,3584.0,466.41,3117.59,13.01
2024-10-05 08:36:41,3584.0,479.54,3104.46,13.38
2024-10-05 08:36:42,3584.0,409.79,3174.21,11.43
2024-10-05 08:36:42,3584.0,376.81,3207.19,10.51
2024-10-05 08:36:43,3584.0,423.84,3160.16,11.83
2024-10-05 08:36:43,3584.0,448.77,3135.23,12.52
2024-10-05 08:36:44,3584.0,422.64,3161.36,11.79
2024-10-05 08:36:44,3584.0,263.05,3320.95,7.34
2024-10-05 08:36:45,3584.0,372.51,3211.49,10.39
2024-10-05 08:36:45,3584.0,325.28,3258.72,9.08
2024-10-05 08:36:46,3584.0,345.83,3238.17,9.65
2024-10-05 08:36:46,3584.0,516.9,3067.1,14.42
2024-10-05 08:36:47,3584.0,371.62,3212.38,10.37
2024-10-05 08:36:47,3584.0,441.07,3142.93,12.31
2024-10-05 08:36:48,3584.0,396.33,3187.67,11.06
2024-10-05 08:36:48,3584.0,357.2,3226.8,9.97
2024-10-05 08:36:49,3584.0,384.21,3199.79,10.72
2024-10-05 08:36:49,3584.0,343.77,3240.23,9.59
2024-10-05 08:36:50,3584.0,665.52,2918.48,18.57
2024-10-05 08:36:50,3584.0,846.51,2737.49,23.62
2024-10-05 08:36:51,3584.0,788.51,2795.49,22.0
2024-10-05 08:36:51,3584.0,634.22,2949.78,17.7
2024-10-05 08:36:52,3584.0,355.95,3228.05,9.93
2024-10-05 08:36:52,3584.0,441.31,3142.69,12.31
2024-10-05 08:36:53,3584.0,314.94,3269.06,8.79
2024-10-05 08:36:53,3584.0,319.57,3264.43,8.92
2024-10-05 08:36:54,3584.0,242.28,3341.72,6.76
2024-10-05 08:36:54,3584.0,270.45,3313.55,7.55
2024-10-05 08:36:55,3584.0,159.74,3424.26,4.46
2024-10-05 08:36:55,3584.0,80.84,3503.16,2.26
2024-10-05 08:36:56,3584.0,76.84,3507.16,2.14
2024-10-05 08:36:56,3584.0,144.09,3439.91,4.02
2024-10-05 08:36:57,3584.0,230.69,3353.31,6.44
2024-10-05 08:36:57,3584.0,255.86,3328.14,7.14
2024-10-05 08:36:58,3584.0,332.42,3251.58,9.28
2024-10-05 08:36:58,3584.0,378.35,3205.65,10.56
2024-10-05 08:36:59,3584.0,510.77,3073.23,14.25
2024-10-05 08:36:59,3584.0,426.89,3157.11,11.91
2024-10-05 08:37:00,3584.0,494.99,3089.01,13.81
2024-10-05 08:37:00,3584.0,457.44,3126.56,12.76
2024-10-05 08:37:01,3584.0,376.98,3207.02,10.52
2024-10-05 08:37:01,3584.0,446.98,3137.02,12.47
2024-10-05 08:37:02,3584.0,298.88,3285.12,8.34
2024-10-05 08:37:02,3584.0,353.86,3230.14,9.87
2024-10-05 08:37:03,3584.0,185.01,3398.99,5.16
2024-10-05 08:37:03,3584.0,417.72,3166.28,11.66
2024-10-05 08:37:04,3584.0,327.62,3256.38,9.14
2024-10-05 08:37:04,3584.0,168.42,3415.58,4.7
2024-10-05 08:37:05,3584.0,181.68,3402.32,5.07
2024-10-05 08:37:05,3584.0,191.5,3392.5,5.34
2024-10-05 08:37:06,3584.0,297.72,3286.28,8.31
2024-10-05 08:37:06,3584.0,121.52,3462.48,3.39
2024-10-05 08:37:07,3584.0,185.65,3398.35,5.18
2024-10-05 08:37:07,3584.0,80.5,3503.5,2.25
2024-10-05 08:37:08,3584.0,125.54,3458.46,3.5
2024-10-05 08:37:08,3584.0,166.18,3417.82,4.64
2024-10-05 08:37:09,3584.0,168.27,3415.73,4.69
2024-10-05 08:37:09,3584.0,193.5,3390.5,5.4
2024-10-05 08:37:10,3584.0,250.65,3333.35,6.99
2024-10-05 08:37:10,3584.0,322.05,3261.95,8.99
2024-10-05 08:37:11,3584.0,302.54,3281.46,8.44
2024-10-05 08:37:11,3584.0,291.27,3292.73,8.13
2024-10-05 08:37:12,3584.0,193.81,3390.19,5.41
2024-10-05 08:37:12,3584.0,367.91,3216.09,10.27
2024-10-05 08:37:13,3584.0,335.0,3249.0,9.35
2024-10-05 08:37:13,3584.0,228.35,3355.65,6.37
2024-10-05 08:37:14,3584.0,252.41,3331.59,7.04
2024-10-05 08:37:14,3584.0,210.48,3373.52,5.87
2024-10-05 08:37:15,3584.0,220.84,3363.16,6.16
2024-10-05 08:37:15,3584.0,204.48,3379.52,5.71
2024-10-05 08:37:16,3584.0,236.68,3347.32,6.6
2024-10-05 08:37:16,3584.0,366.49,3217.51,10.23
2024-10-05 08:37:17,3584.0,416.59,3167.41,11.62
2024-10-05 08:37:17,3584.0,210.51,3373.49,5.87
2024-10-05 08:37:18,3584.0,297.31,3286.69,8.3
2024-10-05 08:37:18,3584.0,335.68,3248.32,9.37
2024-10-05 08:37:19,3584.0,358.48,3225.52,10.0
2024-10-05 08:37:19,3584.0,369.84,3214.16,10.32
2024-10-05 08:37:20,3584.0,369.85,3214.15,10.32
2024-10-05 08:37:20,3584.0,421.98,3162.02,11.77
2024-10-05 08:37:21,3584.0,326.25,3257.75,9.1
2024-10-05 08:37:21,3584.0,346.74,3237.26,9.67
2024-10-05 08:37:22,3584.0,296.8,3287.2,8.28
2024-10-05 08:37:22,3584.0,249.81,3334.19,6.97
2024-10-05 08:37:23,3584.0,192.95,3391.05,5.38
2024-10-05 08:37:23,3584.0,224.26,3359.74,6.26
2024-10-05 08:37:24,3584.0,283.74,3300.26,7.92
2024-10-05 08:37:24,3584.0,214.14,3369.86,5.98
2024-10-05 08:37:25,3584.0,171.7,3412.3,4.79
2024-10-05 08:37:25,3584.0,161.45,3422.55,4.5
2024-10-05 08:37:26,3584.0,187.46,3396.54,5.23
2024-10-05 08:37:26,3584.0,261.28,3322.72,7.29
2024-10-05 08:37:27,3584.0,273.72,3310.28,7.64
2024-10-05 08:37:27,3584.0,484.41,3099.59,13.52
2024-10-05 08:37:28,3584.0,546.67,3037.33,15.25
2024-10-05 08:37:28,3584.0,455.72,3128.28,12.72
2024-10-05 08:37:29,3584.0,571.47,3012.53,15.94
2024-10-05 08:37:29,3584.0,543.43,3040.57,15.16
2024-10-05 08:37:30,3584.0,466.75,3117.25,13.02
2024-10-05 08:37:30,3584.0,296.11,3287.89,8.26
2024-10-05 08:37:31,3584.0,342.08,3241.92,9.54
2024-10-05 08:37:31,3584.0,366.43,3217.57,10.22
2024-10-05 08:37:32,3584.0,623.4,2960.6,17.39
2024-10-05 08:37:32,3584.0,510.16,3073.84,14.23
2024-10-05 08:37:33,3584.0,409.59,3174.41,11.43
2024-10-05 08:37:33,3584.0,455.09,3128.91,12.7
2024-10-05 08:37:34,3584.0,482.85,3101.15,13.47
2024-10-05 08:37:34,3584.0,505.39,3078.61,14.1
2024-10-05 08:37:35,3584.0,577.01,3006.99,16.1
2024-10-05 08:37:35,3584.0,410.53,3173.47,11.45
2024-10-05 08:37:36,3584.0,454.93,3129.07,12.69
2024-10-05 08:37:36,3584.0,535.54,3048.46,14.94
2024-10-05 08:37:37,3584.0,626.24,2957.76,17.47
2024-10-05 08:37:37,3584.0,630.24,2953.76,17.58
2024-10-05 08:37:38,3584.0,622.85,2961.15,17.38
2024-10-05 08:37:38,3584.0,532.42,3051.58,14.86
2024-10-05 08:37:39,3584.0,460.21,3123.79,12.84
2024-10-05 08:37:39,3584.0,404.08,3179.92,11.27
2024-10-05 08:37:40,3584.0,466.45,3117.55,13.01
2024-10-05 08:37:40,3584.0,427.73,3156.27,11.93
2024-10-05 08:37:41,3584.0,641.69,2942.31,17.9
2024-10-05 08:37:41,3584.0,531.73,3052.27,14.84
2024-10-05 08:37:42,3584.0,475.61,3108.39,13.27
2024-10-05 08:37:42,3584.0,596.83,2987.17,16.65
2024-10-05 08:37:43,3584.0,598.83,2985.17,16.71
2024-10-05 08:37:43,3584.0,508.14,3075.86,14.18
2024-10-05 08:37:44,3584.0,555.02,3028.98,15.49
2024-10-05 08:37:44,3584.0,566.59,3017.41,15.81
2024-10-05 08:37:45,3584.0,572.59,3011.41,15.98
2024-10-05 08:37:45,3584.0,503.11,3080.89,14.04
2024-10-05 08:37:46,3584.0,414.68,3169.32,11.57
2024-10-05 08:37:46,3584.0,315.82,3268.18,8.81
2024-10-05 08:37:47,3584.0,380.84,3203.16,10.63
2024-10-05 08:37:47,3584.0,420.42,3163.58,11.73
2024-10-05 08:37:48,3584.0,400.24,3183.76,11.17
2024-10-05 08:37:48,3584.0,377.24,3206.76,10.53
2024-10-05 08:37:49,3584.0,272.75,3311.25,7.61
2024-10-05 08:37:49,3584.0,342.58,3241.42,9.56
2024-10-05 08:37:50,3584.0,238.97,3345.03,6.67
2024-10-05 08:37:50,3584.0,198.93,3385.07,5.55
2024-10-05 08:37:51,3584.0,104.02,3479.98,2.9
2024-10-05 08:37:51,3584.0,124.56,3459.44,3.48
2024-10-05 08:37:52,3584.0,194.56,3389.44,5.43
2024-10-05 08:37:52,3584.0,190.13,3393.87,5.31
2024-10-05 08:37:53,3584.0,348.61,3235.39,9.73
2024-10-05 08:37:53,3584.0,395.36,3188.64,11.03
2024-10-05 08:37:54,3584.0,518.78,3065.22,14.47
2024-10-05 08:37:54,3584.0,524.96,3059.04,14.65
2024-10-05 08:37:55,3584.0,575.69,3008.31,16.06
2024-10-05 08:37:55,3584.0,403.03,3180.97,11.25
2024-10-05 08:37:56,3584.0,394.61,3189.39,11.01
2024-10-05 08:37:56,3584.0,309.02,3274.98,8.62
2024-10-05 08:37:57,3584.0,372.69,3211.31,10.4
2024-10-05 08:37:57,3584.0,349.71,3234.29,9.76
2024-10-05 08:37:58,3584.0,328.83,3255.17,9.17
2024-10-05 08:37:58,3584.0,401.93,3182.07,11.21
2024-10-05 08:37:59,3584.0,366.9,3217.1,10.24
2024-10-05 08:37:59,3584.0,360.2,3223.8,10.05
2024-10-05 08:38:00,3584.0,401.95,3182.05,11.22
2024-10-05 08:38:00,3584.0,429.39,3154.61,11.98
2024-10-05 08:38:01,3584.0,381.34,3202.66,10.64
2024-10-05 08:38:01,3584.0,317.88,3266.12,8.87
2024-10-05 08:38:02,3584.0,339.31,3244.69,9.47
2024-10-05 08:38:02,3584.0,324.94,3259.06,9.07
2024-10-05 08:38:03,3584.0,361.84,3222.16,10.1
2024-10-05 08:38:03,3584.0,257.11,3326.89,7.17
2024-10-05 08:38:04,3584.0,369.26,3214.74,10.3
2024-10-05 08:38:04,3584.0,387.26,3196.74,10.81
2024-10-05 08:38:05,3584.0,359.02,3224.98,10.02
2024-10-05 08:38:05,3584.0,314.12,3269.88,8.76
2024-10-05 08:38:06,3584.0,308.72,3275.28,8.61
2024-10-05 08:38:06,3584.0,381.44,3202.56,10.64
2024-10-05 08:38:07,3584.0,416.04,3167.96,11.61
2024-10-05 08:38:07,3584.0,359.46,3224.54,10.03
2024-10-05 08:38:08,3584.0,341.68,3242.32,9.53
2024-10-05 08:38:08,3584.0,595.72,2988.28,16.62
2024-10-05 08:38:09,3584.0,775.77,2808.23,21.65
2024-10-05 08:38:09,3584.0,976.7,2607.3,27.25
2024-10-05 08:38:10,3584.0,815.43,2768.57,22.75
2024-10-05 08:38:10,3584.0,705.6,2878.4,19.69
2024-10-05 08:38:11,3584.0,626.53,2957.47,17.48
2024-10-05 08:38:11,3584.0,897.96,2686.04,25.05
2024-10-05 08:38:12,3584.0,901.96,2682.04,25.17
2024-10-05 08:38:12,3584.0,692.91,2891.09,19.33
2024-10-05 08:38:13,3584.0,721.46,2862.54,20.13
2024-10-05 08:38:13,3584.0,691.87,2892.13,19.3
2024-10-05 08:38:14,3584.0,763.7,2820.3,21.31
2024-10-05 08:38:14,3584.0,767.96,2816.04,21.43
2024-10-05 08:38:15,3584.0,363.82,3220.18,10.15
2024-10-05 08:38:15,3584.0,379.96,3204.04,10.6
2024-10-05 08:38:16,3584.0,506.14,3077.86,14.12
2024-10-05 08:38:16,3584.0,562.14,3021.86,15.68
2024-10-05 08:38:17,3584.0,350.94,3233.06,9.79
2024-10-05 08:38:17,3584.0,526.28,3057.72,14.68
2024-10-05 08:38:18,3584.0,509.55,3074.45,14.22
2024-10-05 08:38:18,3584.0,442.25,3141.75,12.34
2024-10-05 08:38:19,3584.0,487.04,3096.96,13.59
2024-10-05 08:38:19,3584.0,345.0,3239.0,9.63
2024-10-05 08:38:20,3584.0,532.59,3051.41,14.86
2024-10-05 08:38:20,3584.0,536.59,3047.41,14.97
2024-10-05 08:38:21,3584.0,355.33,3228.67,9.91
2024-10-05 08:38:21,3584.0,365.59,3218.41,10.2
2024-10-05 08:38:22,3584.0,272.78,3311.22,7.61
2024-10-05 08:38:22,3584.0,343.56,3240.44,9.59
2024-10-05 08:38:23,3584.0,354.12,3229.88,9.88
2024-10-05 08:38:23,3584.0,461.01,3122.99,12.86
2024-10-05 08:38:24,3584.0,424.39,3159.61,11.84
2024-10-05 08:38:24,3584.0,385.87,3198.13,10.77
2024-10-05 08:38:25,3584.0,455.53,3128.47,12.71
2024-10-05 08:38:25,3584.0,465.27,3118.73,12.98
2024-10-05 08:38:26,3584.0,443.33,3140.67,12.37
2024-10-05 08:38:26,3584.0,354.77,3229.23,9.9
2024-10-05 08:38:27,3584.0,408.3,3175.7,11.39
2024-10-05 08:38:27,3584.0,460.36,3123.64,12.84
2024-10-05 08:38:28,3584.0,346.87,3237.13,9.68
2024-10-05 08:38:28,3584.0,349.62,3234.38,9.76
2024-10-05 08:38:29,3584.0,400.38,3183.62,11.17
2024-10-05 08:38:29,3584.0,287.61,3296.39,8.02
2024-10-05 08:38:30,3584.0,287.61,3296.39,8.02
2024-10-05 08:38:30,3584.0,258.21,3325.79,7.2
2024-10-05 08:38:31,3584.0,155.35,3428.65,4.33
2024-10-05 08:38:31,3584.0,155.35,3428.65,4.33
2024-10-05 08:38:32,3584.0,153.35,3430.65,4.28
2024-10-05 08:38:32,3584.0,155.84,3428.16,4.35
2024-10-05 08:38:33,3584.0,253.57,3330.43,7.08
2024-10-05 08:38:33,3584.0,267.57,3316.43,7.47
2024-10-05 08:38:34,3584.0,242.52,3341.48,6.77
2024-10-05 08:38:34,3584.0,270.27,3313.73,7.54
2024-10-05 08:38:35,3584.0,241.27,3342.73,6.73
2024-10-05 08:38:35,3584.0,304.86,3279.14,8.51
2024-10-05 08:38:36,3584.0,362.25,3221.75,10.11
2024-10-05 08:38:36,3584.0,344.85,3239.15,9.62
2024-10-05 08:38:37,3584.0,279.33,3304.67,7.79
2024-10-05 08:38:37,3584.0,436.91,3147.09,12.19
2024-10-05 08:38:38,3584.0,356.95,3227.05,9.96
2024-10-05 08:38:38,3584.0,317.93,3266.07,8.87
2024-10-05 08:38:39,3584.0,261.06,3322.94,7.28
2024-10-05 08:38:39,3584.0,264.98,3319.02,7.39
2024-10-05 08:38:40,3584.0,301.0,3283.0,8.4
2024-10-05 08:38:40,3584.0,391.75,3192.25,10.93
2024-10-05 08:38:41,3584.0,382.63,3201.37,10.68
2024-10-05 08:38:41,3584.0,557.83,3026.17,15.56
2024-10-05 08:38:42,3584.0,594.24,2989.76,16.58
2024-10-05 08:38:42,3584.0,549.05,3034.95,15.32
2024-10-05 08:38:43,3584.0,552.91,3031.09,15.43
2024-10-05 08:38:43,3584.0,525.73,3058.27,14.67
2024-10-05 08:38:44,3584.0,430.34,3153.66,12.01
2024-10-05 08:38:44,3584.0,416.69,3167.31,11.63
2024-10-05 08:38:45,3584.0,400.69,3183.31,11.18
2024-10-05 08:38:45,3584.0,391.46,3192.54,10.92
2024-10-05 08:38:46,3584.0,490.67,3093.33,13.69
2024-10-05 08:38:46,3584.0,433.74,3150.26,12.1
2024-10-05 08:38:47,3584.0,297.33,3286.67,8.3
2024-10-05 08:38:47,3584.0,287.33,3296.67,8.02
2024-10-05 08:38:48,3584.0,196.91,3387.09,5.49
2024-10-05 08:38:48,3584.0,220.94,3363.06,6.16
2024-10-05 08:38:49,3584.0,248.09,3335.91,6.92
2024-10-05 08:38:49,3584.0,228.19,3355.81,6.37
2024-10-05 08:38:50,3584.0,154.3,3429.7,4.31
2024-10-05 08:38:50,3584.0,163.44,3420.56,4.56
2024-10-05 08:38:51,3584.0,159.7,3424.3,4.46
2024-10-05 08:38:51,3584.0,209.02,3374.98,5.83
2024-10-05 08:38:52,3584.0,180.5,3403.5,5.04
2024-10-05 08:38:52,3584.0,170.5,3413.5,4.76
2024-10-05 08:38:53,3584.0,199.61,3384.39,5.57
2024-10-05 08:38:53,3584.0,210.21,3373.79,5.87
2024-10-05 08:38:54,3584.0,237.43,3346.57,6.62
2024-10-05 08:38:54,3584.0,260.96,3323.04,7.28
2024-10-05 08:38:55,3584.0,306.72,3277.28,8.56
2024-10-05 08:38:55,3584.0,306.72,3277.28,8.56
2024-10-05 08:38:56,3584.0,360.6,3223.4,10.06
2024-10-05 08:38:56,3584.0,325.73,3258.27,9.09
2024-10-05 08:38:57,3584.0,315.12,3268.88,8.79
2024-10-05 08:38:57,3584.0,376.18,3207.82,10.5
2024-10-05 08:38:58,3584.0,374.55,3209.45,10.45
2024-10-05 08:38:58,3584.0,381.28,3202.72,10.64
2024-10-05 08:38:59,3584.0,381.29,3202.71,10.64
2024-10-05 08:38:59,3584.0,446.09,3137.91,12.45
2024-10-05 08:39:00,3584.0,556.03,3027.97,15.51
2024-10-05 08:39:00,3584.0,687.16,2896.84,19.17
2024-10-05 08:39:01,3584.0,687.16,2896.84,19.17
2024-10-05 08:39:01,3584.0,604.79,2979.21,16.87
2024-10-05 08:39:02,3584.0,327.48,3256.52,9.14
2024-10-05 08:39:02,3584.0,539.93,3044.07,15.06
2024-10-05 08:39:03,3584.0,600.25,2983.75,16.75
2024-10-05 08:39:03,3584.0,600.25,2983.75,16.75
2024-10-05 08:39:04,3584.0,253.64,3330.36,7.08
2024-10-05 08:39:04,3584.0,251.64,3332.36,7.02
2024-10-05 08:39:05,3584.0,265.65,3318.35,7.41
2024-10-05 08:39:05,3584.0,273.15,3310.85,7.62
2024-10-05 08:39:06,3584.0,275.15,3308.85,7.68
2024-10-05 08:39:06,3584.0,273.15,3310.85,7.62
2024-10-05 08:39:07,3584.0,273.15,3310.85,7.62
2024-10-05 08:39:07,3584.0,273.15,3310.85,7.62
2024-10-05 08:39:08,3584.0,275.41,3308.59,7.68
2024-10-05 08:39:08,3584.0,314.27,3269.73,8.77
2024-10-05 08:39:09,3584.0,253.08,3330.92,7.06
2024-10-05 08:39:09,3584.0,253.08,3330.92,7.06
2024-10-05 08:39:10,3584.0,253.08,3330.92,7.06
2024-10-05 08:39:10,3584.0,253.08,3330.92,7.06
2024-10-05 08:39:11,3584.0,252.75,3331.25,7.05
2024-10-05 08:39:11,3584.0,252.75,3331.25,7.05
2024-10-05 08:39:12,3584.0,252.75,3331.25,7.05
2024-10-05 08:39:12,3584.0,258.75,3325.25,7.22
2024-10-05 08:39:13,3584.0,271.34,3312.66,7.57
2024-10-05 08:39:13,3584.0,271.34,3312.66,7.57
2024-10-05 08:39:14,3584.0,296.02,3287.98,8.26
2024-10-05 08:39:14,3584.0,291.22,3292.78,8.13
2024-10-05 08:39:15,3584.0,349.12,3234.88,9.74
2024-10-05 08:39:15,3584.0,387.08,3196.92,10.8
2024-10-05 08:39:16,3584.0,422.03,3161.97,11.78
2024-10-05 08:39:16,3584.0,415.84,3168.16,11.6
2024-10-05 08:39:17,3584.0,253.39,3330.61,7.07
2024-10-05 08:39:17,3584.0,255.64,3328.36,7.13
2024-10-05 08:39:18,3584.0,257.89,3326.11,7.2
2024-10-05 08:39:18,3584.0,267.68,3316.32,7.47
2024-10-05 08:39:19,3584.0,304.96,3279.04,8.51
2024-10-05 08:39:19,3584.0,320.09,3263.91,8.93
2024-10-05 08:39:20,3584.0,373.87,3210.13,10.43
2024-10-05 08:39:20,3584.0,543.18,3040.82,15.16
2024-10-05 08:39:21,3584.0,295.75,3288.25,8.25
2024-10-05 08:39:21,3584.0,364.52,3219.48,10.17
2024-10-05 08:39:22,3584.0,251.29,3332.71,7.01
2024-10-05 08:39:22,3584.0,251.29,3332.71,7.01
2024-10-05 08:39:23,3584.0,241.04,3342.96,6.73
2024-10-05 08:39:23,3584.0,240.82,3343.18,6.72
2024-10-05 08:39:24,3584.0,263.45,3320.55,7.35
2024-10-05 08:39:24,3584.0,270.88,3313.12,7.56
2024-10-05 08:39:25,3584.0,268.89,3315.11,7.5
2024-10-05 08:39:25,3584.0,271.15,3312.85,7.57
2024-10-05 08:39:26,3584.0,279.91,3304.09,7.81
2024-10-05 08:39:26,3584.0,251.14,3332.86,7.01
2024-10-05 08:39:27,3584.0,212.67,3371.33,5.93
2024-10-05 08:39:27,3584.0,259.94,3324.06,7.25
2024-10-05 08:39:28,3584.0,262.2,3321.8,7.32
2024-10-05 08:39:28,3584.0,291.06,3292.94,8.12
2024-10-05 08:39:29,3584.0,278.84,3305.16,7.78
2024-10-05 08:39:29,3584.0,342.4,3241.6,9.55
2024-10-05 08:39:30,3584.0,390.21,3193.79,10.89
2024-10-05 08:39:30,3584.0,385.69,3198.31,10.76
2024-10-05 08:39:31,3584.0,312.21,3271.79,8.71
2024-10-05 08:39:31,3584.0,312.61,3271.39,8.72
2024-10-05 08:39:32,3584.0,340.38,3243.62,9.5
2024-10-05 08:39:32,3584.0,280.45,3303.55,7.83
2024-10-05 08:39:33,3584.0,297.55,3286.45,8.3
2024-10-05 08:39:33,3584.0,361.11,3222.89,10.08
2024-10-05 08:39:34,3584.0,313.21,3270.79,8.74
2024-10-05 08:39:34,3584.0,262.73,3321.27,7.33
2024-10-05 08:39:35,3584.0,284.82,3299.18,7.95
2024-10-05 08:39:35,3584.0,346.0,3238.0,9.65
2024-10-05 08:39:36,3584.0,239.47,3344.53,6.68
