S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
81,https://leetrainingservices.com,18951.183409,6,4,0,1272,9,5,0.017515,0.007213,0.000536,0.072352,1217584,2498560,2569
82,https://rrequestriancenter.com,18951.817092,7,4,64,692,19,39,0.028349,0.044092,0.040858,0.256077,3695052,6762496,35997
83,https://www.tyrematics.com.au,18952.700459,6,4,0,239,13,4,0.00894,0.001715,0,0.058281,1101160,2498560,3160
84,https://www.magicalmomentsphotography.co.uk,18953.870968,5,4,476,877,22,19,0.049156,0.036422,0.320208,0.802645,21428992,38088704,2389
85,https://www.whittlesey-osteopaths.com,18955.575982,8,4,68,872,19,59,0.027594,0.030104,0.068219,0.215895,3790064,6303744,2746
86,https://www.vanlocks.co.uk,18956.979914,4,5,665,2929,76,233,0.102175,0.15631,0.382115,0.920061,9906888,15249408,9463
87,https://www.lesminipouces.fr,18957.535061,6,4,26,1222,30,29,0.071951,0.022436,0.029887,0.20231,2977240,4730880,4247
88,http://www.b2btechno.net,18958.933786,6,4,15,657,8,9,0.02468,0.005709,0.047796,0.14127,2280488,4993024,3023
89,http://www.milwaukeeelectric.com,18959.612971,7,4,9,363,6,5,0.009125,0.005878,0.011864,0.063152,1844060,3547136,2833
90,https://www.creative4you.com.pt,18960.551263,7,4,102,766,32,63,0.114603,0.018605,0.15269,0.37718,5542612,10129408,4275
91,https://www.ing-gesellschaft-hh.de,18960.805323,6,4,41,325,8,8,0.003872,0.003389,0.010915,0.070833,1783408,3547136,2917
92,https://www.michalski-kraus.de,18962.626302,9,4,20,796,24,23,0.041524,0.022953,0.011148,0.140949,1772472,3547136,2655
93,https://beginideas.com,18963.362133,27,13,188,774,17,56,0.038577,0.024632,0.064005,0.252972,4214264,6565888,1707
94,https://ngbygg.nu,18964.638173,6,7,88,835,15,24,0.024519,0.029987,0.147855,0.361325,6361924,15478784,4733
95,https://web-stark.de,18964.991244,10,4,17,590,14,15,0.048863,0.016983,0.227093,0.361609,2249608,3809280,3958
96,http://www.astorplumbingandheating.info,18965.292646,6,4,39,414,13,14,0.009291,0.005899,0.011391,0.076484,2177224,4206592,2293
97,https://www.farwellsfinejewelry.com,18967.078354,7,4,71,879,30,64,0.038227,0.017899,0.157053,0.291924,9378056,13213696,2041
98,https://samanthashakiraclarke.com,18967.83398,7,4,61,1994,39,63,0.161888,0.029511,0.102233,0.405203,6705000,10440704,1824
99,https://www.ossia.org,18969.335549,6,4,0,163,6,4,0.009433,0.001586,0,0.049216,1093216,2498560,2540
100,https://www.tmod.co.uk,18970.76439,11,6,16,518,14,16,0.054234,0.011793,0.166852,0.31988,6364144,15417344,2630
101,https://www.internaatvlaamseardennen.be,18971.233737,8,6,34,583,25,29,0.055049,0.015261,0.120909,0.285812,4838416,9973760,7267
102,https://www.kfo-bastin.de,18972.642352,6,5,158,1468,45,89,0.024509,0.041393,0.052827,0.227516,3175256,5922816,2651
103,https://manhattantomanagua.com,18973.14765,6,4,35,973,34,77,0.062835,0.029034,0.686405,0.89798,7123112,11116544,4838
104,https://www.designadvisoryservice.co.uk,18974.349988,7,4,60,512,13,28,0.012675,0.019057,0.085079,0.198432,5492924,9674752,3198
105,https://www.bricskorea.com,18977.050909,4,4,79,592,34,35,0.050893,0.03605,0.173449,0.44474,5403620,10702848,2138
106,https://tailoredkneads.com,18979.626871,6,4,373,550,18,26,0.068653,0.030455,0.102264,0.357647,6432252,10424320,1780
107,https://www.jimclickjeep.com,18980.489866,47,26,693,4453,136,213,0.131059,0.0887,2.320778,3.253483,50187560,79810560,6367
108,https://www.globofiat.com.br,18982.023752,15,12,179,4140,38,58,0.282934,0.044482,0.491816,1.107809,16644620,23371776,10142
109,https://didrih.com,18983.377072,13,6,116,653,19,25,0.022513,0.010686,0.150322,0.278285,8317776,12070912,3036
110,https://www.bradglen.co.uk,18984.569082,4,4,310,1334,23,30,0.052197,0.025242,0.130048,0.551425,10581944,21348352,3272
111,https://www.music-shop-polzow.de,18986.926103,5,4,9,7089,17,15,0.09995,0.053821,0.148536,0.542228,5734568,10022912,32497
112,https://neurosurgery.xyz,18988.547235,5,9,50,446,27,33,0.023191,0.006965,0.203859,0.347396,8032628,17838080,4803
113,https://www.autopflege-potsdam.eu,18990.967443,7,4,11,346,15,13,0.049226,0.009952,0.020251,0.140689,2310644,3944448,3455
114,https://bpec.pl,18992.133914,37,19,266,2335,52,91,0.094589,0.046031,0.064204,0.407947,4915276,9187328,5368
115,https://gswanson.com,18996.419114,14,10,46,1044,34,27,0.053478,0.012723,0.185577,0.521206,11961504,20893696,4859
116,https://www.urgeschichte-zug.ch,18997.059872,6,4,63,646,23,41,0.054583,0.019397,0.04116,0.215147,2228840,3944448,8578
117,https://www.dr-lucas-bonn.de,18997.652651,7,4,22,417,15,13,0.031515,0.018939,0.043003,0.160818,2286904,3944448,6248
118,https://www.sagradocorazon.net.ar,18998.43951,4,7,289,1590,86,235,0.148053,0.096268,0.791196,1.285377,5970580,11231232,10666
119,https://malerfachbetrieb-gruhl.de,18999.221881,7,4,64,1543,41,93,0.135115,0.091955,0.060095,0.464931,2667704,3944448,6162
120,https://tandooreindia.com,19000.020229,6,4,108,515,19,25,0.041205,0.022627,0.067328,0.273607,5740988,10452992,2153
121,http://www.joannakori.com,19000.529127,6,6,145,674,19,18,0.020034,0.014377,0.142226,0.638697,15237484,22274048,2809
122,http://www.wiegel.net,19001.930784,7,4,188,1127,78,152,0.094368,0.056574,0.071989,0.736006,2615704,4730880,3722
123,http://www.vegrex.in,19003.728682,7,6,146,2259,229,422,0.124417,0.12969,0.251461,0.921705,4770632,9711616,3737
124,https://www.dduim.com,19004.818431,7,9,108,901,40,125,0.108575,0.043894,0.251292,0.66127,8999788,19435520,6635
125,https://www.serenityblue.co.uk,19005.290868,4,4,274,999,15,43,0.041275,0.048274,0.206758,0.751151,11080256,22257664,3545
126,https://rodgershairstyling.com,19006.502897,32,15,58,1759,20,44,0.061652,0.03501,0.123005,0.369186,7931424,12013568,5905
127,http://www.indianmetalnalloys.com,19006.69141,14,8,3,426,9,22,0.016062,0.012438,1.16989,1.337291,1678396,3284992,5428
128,https://www.saniplus-fritzlar.de,19007.787956,17,15,327,4898,49,300,0.100011,0.125334,0.417329,0.994744,5980440,10633216,6170
129,https://www.boroondarafamilynetwork.org.au,19008.575281,6,4,1,354,9,7,0.020448,0.006293,0.000222,0.101129,1109636,2760704,4550
130,https://justpolarized.com,19009.743174,10,7,822,3947,43,209,0.066598,0.120646,1.017907,1.58414,11424192,15740928,3809
131,https://www.thewiseway.co.uk,19012.901734,11,5,462,1329,29,41,0.051347,0.049739,0.209305,0.725324,15649908,23838720,2004
132,http://www.avi-ltd.co.uk,19013.482617,8,5,78,1118,94,119,0.090082,0.066482,0.124081,0.503746,5874344,9973760,6672
133,http://www.gaytantrucking.com,19013.628126,6,4,0,98,6,5,0.00459,0.000935,0,0.029978,1088752,2498560,2950
134,https://www.eprotax.com,19014.432602,6,7,231,8272,210,295,0.201579,0.310543,0.258219,1.401723,7748308,17575936,8513
135,https://www.oosmose.com,19016.12671,5,5,467,3451,22,125,0.075508,0.064949,0.124087,0.48853,6759676,12861440,5107
136,http://tampadumpsterrental.com,19017.024516,10,8,56,1662,20,25,0.043716,0.018076,0.367676,0.537628,12129540,21172224,2933
