S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
63,https://www.localmeets.co.uk,15964.246467,12,8,124,882,24,37,0.061001,0.041249,0.143034,0.316773,5902976,11022336,4376
64,https://www.la-maison-eliott.fr,15965.310831,9,6,148,2775,43,88,0.045932,0.021713,0.147549,0.33404,5933908,10235904,3842
65,https://www.ajs-shop.co.uk,15966.241031,7,4,173,1142,29,77,0.050153,0.014517,0.093837,0.245234,5744384,11075584,3765
66,http://www.sessellust.de,15966.979035,6,4,0,188,2,2,0.006095,0.000644,0,0.025976,947180,2236416,2651
67,http://www.curry-basmati-house.de,15968.700286,6,4,0,122,2,2,0.003478,0.001295,0,0.029288,947192,2236416,2355
68,https://www.wyevalleyrecruitment.com,15969.521978,7,4,23,699,32,20,0.053003,0.01341,0.030629,0.2054,2281200,3809280,5739
69,https://www.soelia.it,15972.573557,9,4,144,1553,27,38,0.038607,0.028082,0.07519,0.252611,4052944,9187328,5600
70,https://kentpaintball.co.uk,15975.093065,57,30,345,1998,63,98,0.070741,0.056287,0.233417,0.599638,11352668,20983808,11457
71,http://www.jlcwest.com,15977.04364,6,4,9,6881,7,11,0.052119,0.007945,0.010593,0.12282,2048068,3682304,1813
72,https://www.theburgerlab.co.uk,15977.504112,61,29,525,1430,50,60,0.073754,0.025571,0.240224,0.527056,16705900,23343104,4831
73,http://www.rishabcommerce.com,15981.771533,6,4,18,578,15,68,0.01753,0.018006,0.028373,0.129756,2482188,3944448,4166
74,https://rrequestriancenter.com,15982.139263,7,4,64,692,14,34,0.02006,0.015868,0.040988,0.184869,3439892,6828032,21948
75,https://www.valoro.pl,15982.8962,8,4,52,1168,23,71,0.025763,0.011435,0.098412,0.204419,4087092,4993024,5747
76,https://reliablepod.com,15986.951975,10,13,216,2298,59,58,0.019734,0.021475,0.14893,0.356776,7019328,11546624,3963
77,https://www.growupmarketing.com.ar,15991.856757,4,4,124,1809,510,518,0.155377,0.091702,0.071631,0.788515,3080264,5517312,9621
78,https://www.richardsonpodiatry.co.uk,15995.625986,7,4,276,622,9,10,0.014,0.007906,0.08862,0.263582,9934504,17838080,3672
79,https://groodybros.com,15997.497207,8,5,463,569,38,43,0.0319,0.010802,0.073678,0.225045,6230052,11022336,1769
80,http://www.warrtech.com.au,15997.725746,10,10,33,715,13,221,0.015302,0.030165,0.113412,0.31119,12187836,21065728,10648
81,http://www.icesindia.com,16000.917949,9,5,1,1343,5,5,0.034821,0.006432,0,0.096652,1175420,2760704,1486
82,https://klinjuryattorneys.com,16003.019794,10,15,569,5916,144,401,0.106958,0.368525,1.15507,2.331962,23324716,56123392,5835
83,http://hilleyconstruction.com,16004.38813,8,6,9,454,15,18,0.007901,0.005161,0.024075,0.116668,2202332,3944448,6559
84,https://leetrainingservices.com,16005.452114,6,4,0,1272,4,2,0.010407,0.002203,0.000159,0.038066,997720,2236416,2265
85,http://www.metrodriltech.com,16005.478511,4,5,117,1215,239,457,0.090341,0.136039,0.200901,0.766068,3865072,6565888,13125
86,https://www.kangenwaterlondon.co.uk,16006.29339,12,10,1334,8557,110,176,0.199492,0.112382,0.456082,1.157789,23123392,55062528,8709
87,https://www.tyrematics.com.au,16007.53815,6,4,0,239,9,2,0.00525,0.000863,0,0.042605,977392,2236416,3034
88,https://www.vanlocks.co.uk,16007.635132,6,6,804,2773,57,161,0.085039,0.093265,0.369569,0.779767,10548608,18886656,6586
89,https://www.magicalmomentsphotography.co.uk,16008.389432,6,4,545,912,11,11,0.051068,0.017773,0.315693,0.713949,21372684,35401728,2774
90,https://www.whittlesey-osteopaths.com,16009.263973,8,4,26,858,16,51,0.017336,0.017285,0.053178,0.170289,3468044,5779456,2823
91,https://www.lesminipouces.fr,16011.619834,6,4,26,1202,25,27,0.052603,0.007004,0.029006,0.147108,2787680,4595712,3993
92,http://www.b2btechno.net,16011.812857,6,4,15,641,3,4,0.015675,0.003169,0.017116,0.079279,2196320,4993024,3291
93,http://www.milwaukeeelectric.com,16013.74006,7,4,9,363,2,2,0.004722,0.001337,0.008994,0.033937,1805200,3547136,2859
94,https://www.creative4you.com.pt,16014.228175,7,4,216,800,29,69,0.085542,0.007288,0.070758,0.219691,4643484,9973760,4878
95,https://www.ing-gesellschaft-hh.de,16014.473699,6,4,41,325,4,4,0.00314,0.001986,0.007687,0.047813,1726004,3547136,2582
96,https://www.michalski-kraus.de,16016.602088,9,4,23,788,5,7,0.032462,0.013806,0.009295,0.099536,1702044,3284992,2399
97,https://beginideas.com,16017.790095,27,13,186,731,12,42,0.01683,0.017883,0.048375,0.175065,4010780,6828032,1765
98,https://web-stark.de,16018.658644,10,4,17,574,8,11,0.033685,0.008801,0.017818,0.100171,2148736,4333568,4102
99,https://ngbygg.nu,16019.806708,5,7,88,816,8,18,0.010674,0.008188,0.133179,0.284113,6356776,15478784,5482
100,http://www.astorplumbingandheating.info,16019.836841,6,4,39,404,9,10,0.014548,0.004974,0.016029,0.076846,2131436,3944448,3146
101,https://www.farwellsfinejewelry.com,16021.69248,7,4,68,868,25,71,0.025554,0.009992,0.16529,0.278907,9258108,12951552,2880
102,https://samanthashakiraclarke.com,16021.801684,7,4,61,1988,32,58,0.106804,0.014827,0.071271,0.263323,6452760,10371072,1836
103,https://www.ossia.org,16022.155645,6,4,0,163,2,2,0.006936,0.001434,0,0.034157,977384,2236416,2151
104,https://www.tmod.co.uk,16022.537552,11,6,16,506,28,30,0.032204,0.007983,0.10189,0.208228,6264852,15941632,2285
105,https://www.internaatvlaamseardennen.be,16022.65568,8,6,34,568,18,20,0.050475,0.008748,0.086814,0.21652,4743196,9187328,4765
106,https://www.kfo-bastin.de,16024.593167,6,5,146,1427,9,30,0.010925,0.016352,0.044928,0.124822,2410616,5779456,2693
107,https://www.designadvisoryservice.co.uk,16025.390057,7,4,60,512,9,11,0.004092,0.005457,0.089025,0.149509,4865168,9187328,3155
108,https://manhattantomanagua.com,16025.696809,6,4,35,968,24,64,0.033124,0.011367,0.103899,0.220914,6988628,10854400,3908
109,https://tailoredkneads.com,16027.738145,6,4,373,549,5,8,0.031356,0.008065,0.056678,0.180307,5247708,10235904,1896
110,https://www.bricskorea.com,16028.136637,6,4,97,640,15,18,0.027174,0.017805,0.122407,0.25352,6476608,12013568,2648
111,https://www.music-shop-polzow.de,16028.627142,7,4,90,7257,11,10,0.0614,0.025525,0.177508,0.433359,8348136,12320768,20414
112,https://didrih.com,16029.108645,13,6,108,637,16,16,0.013953,0.005187,0.164653,0.265966,7993844,12333056,3236
113,https://www.bradglen.co.uk,16031.399287,6,4,418,1395,14,25,0.046158,0.014035,0.114277,0.498546,9416116,20983808,3543
114,https://www.globofiat.com.br,16032.270756,15,12,163,4039,37,65,0.242498,0.033818,0.558898,1.040564,15076180,23605248,9653
115,https://www.jimclickjeep.com,16032.594332,45,28,717,5001,125,166,0.188604,0.050192,2.218214,3.129839,49536316,81121280,7903
116,https://neurosurgery.xyz,16033.274331,5,9,44,443,20,27,0.015073,0.004122,0.22127,0.348694,7908256,17838080,4593
117,https://www.autopflege-potsdam.eu,16033.567979,7,4,11,339,5,5,0.036547,0.003653,0.02156,0.110737,2029868,3547136,3216
118,https://bpec.pl,16035.383995,37,19,200,2127,20,62,0.035721,0.017807,0.057959,0.236161,4592812,9187328,6157
119,https://www.urgeschichte-zug.ch,16036.852418,6,4,63,646,14,9,0.019149,0.004796,0.019468,0.109227,2331164,3809280,5281
120,https://gswanson.com,16037.644713,14,10,46,1035,29,53,0.040604,0.01143,0.16002,0.352035,11288068,20344832,5268
121,https://www.dr-lucas-bonn.de,16037.725593,7,4,22,417,7,8,0.023724,0.010367,0.024821,0.11864,2144988,3944448,4973
122,https://www.sagradocorazon.net.ar,16038.145241,4,5,285,1094,82,146,0.145039,0.071297,0.199415,0.594334,4940644,10760192,8360
123,https://malerfachbetrieb-gruhl.de,16038.547832,7,4,65,1531,14,44,0.071459,0.027283,0.065198,0.250104,2481908,4206592,4893
124,http://www.wiegel.net,16039.141364,7,4,367,1251,76,173,0.059514,0.033909,0.051663,0.351516,2698604,5517312,3662
125,http://www.joannakori.com,16039.90037,6,4,177,688,5,6,0.010512,0.004698,0.090928,0.324746,12185504,19673088,2023
126,https://www.serenityblue.co.uk,16042.218498,9,4,373,1076,10,18,0.021763,0.015094,0.097794,0.37087,11639560,20459520,2188
127,https://rodgershairstyling.com,16042.681932,32,15,54,1734,12,30,0.062483,0.019642,0.119736,0.314226,7072896,11546624,4433
128,http://www.indianmetalnalloys.com,16042.924627,14,8,3,426,5,14,0.012448,0.002703,0.041816,0.121617,1568340,3284992,3688
129,https://www.boroondarafamilynetwork.org.au,16042.960563,6,4,1,352,6,4,0.030388,0.00512,0.000349,0.15167,974828,2498560,2867
130,https://www.saniplus-fritzlar.de,16043.173295,17,15,323,6180,34,320,0.05642,0.076123,0.226097,0.576664,5636728,9711616,4538
131,https://www.dduim.com,16044.827659,12,12,170,1401,32,115,0.093065,0.033283,0.246013,0.547327,12496324,21393408,7023
132,https://justpolarized.com,16045.727235,10,7,681,3917,17,138,0.028823,0.073976,0.318297,0.612447,11049408,20721664,3354
133,http://www.gaytantrucking.com,16047.898945,6,4,0,98,2,2,0.00422,0.001377,0,0.026967,977392,2236416,2811
134,https://www.thewiseway.co.uk,16047.970162,11,5,462,1321,19,21,0.04032,0.023943,0.136849,0.489326,13459140,21508096,2043
135,https://travelscotland.com,16048.861391,7,4,4,193,4,2,0.001916,0.001703,0.009458,0.043317,1954692,3809280,5551
136,https://www.oosmose.com,16049.9961,8,5,469,3453,12,65,0.04933,0.028155,0.143499,0.382795,7862764,13123584,4088
137,http://tampadumpsterrental.com,16050.337919,5,7,44,1214,15,22,0.051397,0.015724,0.427944,0.598441,5644456,15478784,2011
138,https://nutsd.com,16050.48264,13,12,66,1802,20,94,0.041893,0.058843,0.167714,0.423459,5025660,7352320,2462
139,https://www.eprotax.com,16050.482287,10,9,367,7235,120,188,0.152484,0.204092,0.291496,1.073356,9838688,17575936,7949
140,http://northstar.com.tr,16051.112762,6,4,71,1114,54,110,0.028403,0.031988,0.115213,0.306674,4296956,9064448,7939
141,https://www.ihp.com.do,16052.5857,6,4,427,970,12,53,0.039418,0.031771,0.159202,0.516887,10163416,18362368,3573
142,https://www.fionatwomey.ie,16053.520843,7,4,94,535,12,31,0.032703,0.014877,0.023653,0.147366,2493348,3944448,3403
143,https://resapin.com.es,16054.174378,12,4,181,4027,19,31,0.035531,0.041348,0.14211,0.340737,10002240,16527360,6025
144,https://www.lenoir-geometre.fr,16054.356732,6,4,74,434,12,28,0.027952,0.009254,0.025614,0.11429,2173864,3809280,3144
145,https://juni-art.com,16054.919657,7,4,39,781,10,12,0.062837,0.014926,0.035612,0.210559,2751984,5779456,4229
146,https://www.greyhousemedia.com,16055.390801,10,6,14,339,11,15,0.043231,0.004332,0.077927,0.161904,5596148,11223040,4954
147,http://www.zumbaconmary.com,16055.916759,8,6,30,514,4,5,0.006595,0.001681,0.007536,0.102081,1478212,3022848,12791
148,http://www.premiumclasstransport.fr,16056.946095,6,4,45,469,28,30,0.01215,0.003018,0.021041,0.081679,2213424,3809280,3329
149,https://www.dancerlove.org,16057.915168,6,8,247,884,22,129,0.02586,0.032659,0.176996,0.589725,10917364,29896704,3476
150,https://www.reruntruckparts.com,16058.973281,7,5,45,607,23,23,0.011605,0.00523,0.038082,0.096523,2831960,4206592,3950
151,https://www.ws-edelstahltechnik.de,16059.773693,8,4,57,2908,39,99,0.028473,0.033326,0.115817,0.288662,5306624,9187328,3769
152,https://www.dn8.uk,16060.863547,6,4,135,42,4,5,0.002822,0.002443,0.033078,0.065387,2549916,4206592,5073
153,http://www.braitmaier-garten.de,16061.520933,6,4,11,380,8,9,0.01307,0.001106,0.010807,0.047029,1784528,3420160,4484
154,https://www.speedratings.com,16063.865782,23,16,80,915,21,55,0.016407,0.01473,0.163225,0.303073,8211912,12333056,4788
155,https://www.baldibalmelli.ch,16064.287571,6,4,4,250,11,11,0.030038,0.002317,0.01247,0.072397,1825076,4071424,2682
156,https://izz2izz.it,16064.573201,207,33,1637,15159,138,145,0.139235,0.18918,0.312788,1.10811,14700328,22200320,6527
157,https://www.teambau-itzum.de,16068.539019,7,4,241,3680,26,53,0.041909,0.055948,0.060382,0.239387,5067992,10498048,7578
158,http://www.dempseyfinancial.com,16068.762432,7,6,2,66,4,6,0.001888,0.000586,0.004276,0.030503,1098912,2760704,4383
159,https://www.robertleitnerfan.com,16069.645494,9,8,51,1039,30,46,0.024892,0.029013,0.11143,0.239217,5371084,10235904,5667
160,https://www.imdance.com,16071.879897,11,9,418,1029,15,18,0.030936,0.016248,0.123283,0.490374,13133104,21770240,3227
161,https://robertpetrarca.com,16072.889861,62,34,514,1651,90,152,0.133962,0.059173,0.284453,1.058778,13312764,23015424,6636
162,https://www.bulkatlantic.com,16074.914744,12,5,106,1686,25,25,0.046804,0.01796,0.072055,0.244642,3296976,4730880,6432
163,https://www.ascenter.si,16075.131181,6,7,77,933,16,29,0.013053,0.013262,0.198588,0.385694,7253356,16789504,5371
164,http://www.mietstudio-a3.de,16076.764271,6,4,2,276,2,3,0.010479,0.001295,0.000497,0.041943,957532,2498560,4758
165,http://youilhoseclamp.com,16077.691613,6,4,86,1098,28,32,0.035102,0.01025,0.152495,0.295136,5950216,8400896,13010
166,http://www.ospreyribs.com,16078.818351,6,4,30,682,24,36,0.018972,0.00856,0.037381,0.118539,4208156,8663040,3595
167,http://www.imperialgem.com,16080.447888,6,4,11,421,2,2,0.002437,0.002495,0.000699,0.050239,1085688,2498560,3596
168,https://www.werbewelt-lehmann.de,16082.247186,9,4,14,396,49,50,0.031627,0.02313,0.011865,0.140591,2431260,3944448,4451
169,http://www.sarahapletts.org,16082.484487,6,6,61,426,9,13,0.01125,0.009613,0.031475,0.10399,2027480,5779456,1951
170,http://www.reedsburgindependent.com,16082.559305,8,6,726,2406,83,121,0.038162,0.019668,0.128134,0.312467,6499424,10747904,7531
171,https://www.elevation-cp.com,16082.658045,5,4,137,997,72,106,0.048113,0.042502,0.354608,0.596035,7739620,15740928,3700
172,http://www.myfelt.co.uk,16084.34069,22,21,593,4494,145,159,0.085065,0.073123,0.54002,1.199725,16995424,26226688,9457
173,https://www.ngdsonline.org,16085.206525,6,4,373,1251,15,82,0.057841,0.046432,0.138886,0.555987,12366964,20721664,2577
174,http://www.juniorcars.be,16086.183856,7,7,28,735,16,16,0.022804,0.00861,0.046998,0.158276,3251760,5779456,3436
175,https://www.totaltrimsolutions.co.uk,16087.297212,8,5,162,1842,37,43,0.078359,0.028632,0.07762,0.286272,4558252,9449472,4939
176,https://impotenceinfocentre.com,16087.737254,6,4,1,301,3,3,0.003875,0.004475,0.000257,0.041271,993448,2498560,4924
177,https://www.vgssecurite.fr,16089.92017,7,4,95,1093,33,58,0.025174,0.022415,0.15004,0.265713,6889636,10235904,5450
178,https://www.rubinror.se,16091.422344,7,4,52,820,25,43,0.043396,0.015003,0.094741,0.216155,4957880,9973760,3000
179,https://sabner.com,16093.566358,12,8,94,2156,16,17,0.034598,0.017592,0.068606,0.194379,3432004,8925184,4116
180,https://www.dreitannen-bodenmais.de,16095.346112,11,5,119,6100,27,29,0.022293,0.019526,0.193244,0.319098,5072260,7090176,7960
181,https://beauty-zone.ch,16095.684662,10,8,72,1194,71,84,0.215201,0.038882,0.155134,0.565542,14082608,20869120,4098
182,https://www.plasticsurgeryinfrance.co.uk,16096.042558,8,6,217,1889,26,70,0.042814,0.034297,0.104858,0.279428,6293448,9711616,6042
183,https://www.gisonda.com,16097.313779,6,4,325,725,12,19,0.017875,0.019883,0.101971,0.378857,10898248,17575936,1867
184,https://www.countrycornerscotland.co.uk,16099.904568,6,4,419,2494,306,329,0.163028,0.034408,0.108701,0.816683,3790824,6303744,8358
185,https://www.kinemuizen.be,16100.5501,10,13,106,661,191,331,0.041841,0.023252,0.263433,0.491746,9577916,13381632,4756
186,https://www.flaver.co.uk,16103.811611,6,4,2,101,3,4,0.001745,0.000522,0.003187,0.040951,1250040,2760704,3306
187,https://akeboose.com,16105.950939,8,6,264,3266,42,117,0.079847,0.086894,0.118132,0.46486,6540920,11022336,5306
188,https://www.yogabristol.co.uk,16106.972701,6,4,55,2519,91,134,0.037918,0.017772,0.092475,0.236051,2860800,6041600,3076
189,https://thegioiduocvinhgia.vn,16110.369201,27,26,250,4745,98,123,0.076291,0.081563,0.623902,1.022764,17366780,25702400,4325
190,http://www.ginotubaro.com,16111.341782,4,7,1396,1184,215,224,0.121977,0.081038,1.04304,1.681998,11332836,21245952,7956
191,https://www.smplumbing.co.uk,16113.885831,6,4,304,1063,10,9,0.032743,0.010981,0.089409,0.308164,10712864,18624512,3378
192,https://www.greensac.com,16118.129579,6,4,26,740,30,8,0.032315,0.00595,0.042498,0.205221,3186956,5779456,6681
193,https://www.reitbetrieb-maeder.com,16120.410793,5,4,307,978,14,21,0.031328,0.018383,0.152766,0.428436,10614028,18362368,2161
194,https://contemporaryjudaica.co.uk,16122.055403,11,7,1298,17671,100,261,0.066096,0.136481,0.436834,0.971712,12920236,22294528,8068
195,https://www.ski-elstra.de,16124.706203,14,8,5,817,11,11,0.006786,0.0027,0.001148,0.077472,2598760,4071424,5168
196,https://www.vibram.co.uk,16127.400635,9,7,49,1270,16,21,0.049238,0.012217,0.129489,0.321551,6825088,11284480,4958
197,https://www.damp24.de,16127.71396,6,4,26,820,3,5,0.012327,0.001736,0.002899,0.041689,1157072,3547136,2868
198,https://tolfaccountingny.com,16129.041525,16,11,611,7390,52,105,0.085702,0.04218,0.412352,0.874301,44956308,71061504,5276
199,http://www.sycamorestudios.co.uk,16131.29474,6,4,2,101,3,4,0.001927,0.000804,0.002512,0.035573,1255204,2760704,2152
200,https://www.salemartbank.com,16132.210911,6,8,299,2282,18,22,0.049488,0.042952,0.125152,0.56783,12291820,21385216,4400
201,http://www.otakubrewing.com,16132.378823,6,4,21,1710,12,16,0.039428,0.006779,0.014967,0.101593,2165452,3944448,3134
202,https://www.raum-und-tuer.de,16132.720521,7,4,50,1859,16,37,0.020763,0.016318,0.040366,0.199853,3286216,6303744,7437
203,http://www.maplehillwellness.ca,16133.993777,6,4,10,296,6,2,0.015524,0.001157,0.000012,0.044737,947688,2236416,6457
204,https://www.cranialosteopath.co.uk,16137.401631,19,9,484,2177,73,107,0.079709,0.038987,0.432375,0.800154,28107116,40558592,3218
205,https://www.knappfinancialgroup.com,16137.64829,11,8,94,1736,23,46,0.026246,0.018027,0.176377,0.319367,8857188,16990208,6255
206,https://imperialchamber.com,16138.352852,7,4,160,1194,32,77,0.048953,0.023887,0.069924,0.263296,3903048,6303744,5880
207,https://net-toit.be,16139.811798,7,4,63,1660,19,51,0.054769,0.037663,0.075965,0.286471,7011564,10760192,7432
208,https://b3digital.com.br,16140.396985,10,4,222,6545,67,122,0.109182,0.08093,0.150424,0.548235,7680588,9449472,13892
209,https://www.beule-landtechnik.de,16141.693708,25,11,99,3598,106,111,0.146976,0.106283,0.16197,0.665612,4946724,9711616,3951
210,https://www.kanuwarafting.com,16142.345779,4,9,265,957,24,35,0.090708,0.022772,0.17532,0.601701,9773996,22032384,4842
211,https://drnakkaobgyn.com,16142.832876,11,8,21,125,9,12,0.024653,0.00209,0.111616,0.210399,4605016,7090176,2915
