S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
105,https://www.bricskorea.com,13741.89188,6,4,101,642,22,24,0.026378,0.016776,0.128429,0.244398,7418744,11227136,3156
106,https://manhattantomanagua.com,13742.61717,6,4,35,972,25,71,0.040816,0.011825,0.119499,0.235308,7009976,10592256,6656
107,https://www.bradglen.co.uk,13743.635419,6,4,418,1395,17,24,0.042192,0.012608,0.097536,0.383532,11737292,19935232,2893
108,https://didrih.com,13743.905281,13,6,108,637,21,22,0.012196,0.004816,0.154299,0.229054,7956048,12070912,3621
109,https://www.jimclickjeep.com,13745.535832,42,28,748,5229,122,165,0.289494,0.034425,1.756132,2.503199,45569304,81121280,7541
110,https://neurosurgery.xyz,13746.735923,5,9,46,443,19,28,0.012495,0.004023,0.165864,0.25899,7630660,17575936,4738
111,https://www.autopflege-potsdam.eu,13747.243583,7,4,11,339,4,4,0.035628,0.003152,0.01346,0.079212,2029868,3809280,3268
112,https://www.globofiat.com.br,13747.587181,15,12,163,4039,34,55,0.222546,0.016365,0.369148,0.735304,14264840,23605248,9929
113,https://www.sagradocorazon.net.ar,13749.473223,10,12,304,1893,73,146,0.076287,0.038617,0.1269,0.332966,6280148,10760192,5761
114,https://www.urgeschichte-zug.ch,13749.659318,6,4,63,646,11,9,0.013774,0.004728,0.016785,0.071918,2331164,3809280,3995
115,https://bpec.pl,13750.164957,37,19,203,2111,25,60,0.029176,0.012109,0.048344,0.180163,4539996,7090176,7481
116,http://fachonet.com,13751.719475,45,4,111,5475,75,171,0.04444,0.029043,0.120267,0.282189,4950136,8138752,7134
117,https://gswanson.com,13752.488439,6,15,38,928,32,54,0.025811,0.009019,0.122408,0.259897,5349424,14954496,5682
118,https://www.dr-lucas-bonn.de,13752.780782,7,4,22,418,8,8,0.014714,0.006496,0.015695,0.074278,2144964,4206592,5483
119,https://malerfachbetrieb-gruhl.de,13754.019741,7,4,65,1531,15,51,0.051353,0.021792,0.031003,0.16167,2499696,4206592,4476
120,http://www.wiegel.net,13754.129659,7,4,367,1251,82,168,0.042542,0.022492,0.036971,0.445499,2705520,5255168,4534
121,http://www.joannakori.com,13754.309273,6,4,177,692,5,5,0.009201,0.004053,0.076673,0.267568,12188760,19410944,1745
122,https://www.serenityblue.co.uk,13756.352781,9,4,375,1075,12,17,0.019752,0.013229,0.083484,0.292869,11846224,20197376,1969
123,http://www.indianmetalnalloys.com,13758.189828,14,8,3,426,5,14,0.012267,0.0023,0.01455,0.081045,1568340,3284992,3995
124,https://www.dduim.com,13758.258639,12,12,162,1400,37,117,0.057425,0.019331,0.140481,0.360366,12494304,21131264,6461
125,https://rodgershairstyling.com,13758.493089,32,15,54,1734,13,30,0.036069,0.012618,0.092574,0.223089,6995680,12070912,5650
126,https://www.saniplus-fritzlar.de,13758.633302,18,15,323,6180,36,307,0.051433,0.059179,0.179572,0.442325,5909860,10235904,4554
127,https://www.boroondarafamilynetwork.org.au,13759.04227,6,4,1,352,5,3,0.01252,0.002826,0.000169,0.043056,974828,2498560,2900
128,http://www.kidgell.com,13760.096907,6,4,9,272,2,2,0.003128,0.000725,0.000254,0.023565,1067776,2760704,3669
129,https://justpolarized.com,13761.96921,10,7,746,3727,25,162,0.030378,0.04473,0.243391,0.463392,10677776,19935232,5368
130,http://www.gaytantrucking.com,13763.3417,6,4,0,98,2,2,0.004559,0.000871,0,0.021017,977392,2236416,2751
131,https://www.thewiseway.co.uk,13765.470804,11,5,464,1325,21,34,0.030391,0.021604,0.117034,0.391541,13417716,22032384,2075
132,https://www.eprotax.com,13766.05124,16,11,375,7397,116,179,0.120898,0.135305,0.158408,0.663842,12068720,18886656,7795
133,https://www.oosmose.com,13766.68494,8,5,469,3453,13,73,0.033013,0.016836,0.071841,0.213063,7903452,12861440,4633
134,http://northstar.com.tr,13766.834414,6,4,71,1125,57,140,0.01971,0.027559,0.080479,0.270737,4416496,9064448,8133
135,https://travelscotland.com,13769.093076,7,4,4,193,5,2,0.001453,0.001814,0.008455,0.032285,1954696,3809280,9997
136,https://nutsd.com,13769.976959,13,12,81,1814,40,141,0.027125,0.05818,0.101065,0.279391,4928920,10235904,4423
137,http://www.zumbaconmary.com,13770.251694,8,6,30,514,4,5,0.00553,0.001134,0.004081,0.07884,1478212,3022848,11686
138,https://www.ihp.com.do,13770.304583,6,4,443,1422,13,41,0.028833,0.022202,0.131131,0.360481,10749708,18624512,3409
139,http://tampadumpsterrental.com,13770.364017,10,8,61,1573,17,23,0.022384,0.008275,0.148509,0.244553,13302384,20279296,3606
140,http://www.avi-ltd.co.uk,13771.652146,8,5,83,1123,175,203,0.063786,0.03067,0.061478,0.335712,5975164,9711616,13330
141,https://www.fionatwomey.ie,13771.764911,7,4,94,535,14,33,0.025752,0.010792,0.016136,0.09597,2493392,3944448,2618
142,https://resapin.com.es,13772.00544,12,4,184,4027,19,30,0.029721,0.034147,0.106798,0.256852,8903072,16789504,5870
143,https://www.lenoir-geometre.fr,13773.067519,6,4,74,434,12,33,0.01233,0.006706,0.016756,0.069644,2167588,4857856,2630
144,https://www.greyhousemedia.com,13774.657891,10,6,14,339,11,13,0.027265,0.002405,0.068285,0.12208,5596844,10698752,4610
145,http://www.premiumclasstransport.fr,13775.962293,6,4,45,469,28,31,0.009888,0.002344,0.016726,0.055811,2344520,3944448,4142
146,https://juni-art.com,13776.493515,7,4,39,781,12,11,0.041961,0.011901,0.026004,0.174384,2751136,4730880,6102
147,https://www.dancerlove.org,13777.947051,9,11,247,896,21,128,0.018671,0.019562,0.106907,0.420526,11208408,30158848,4825
148,https://www.dn8.uk,13779.751266,6,4,135,42,4,5,0.002301,0.001725,0.027299,0.050611,2535640,4206592,4969
149,https://www.ws-edelstahltechnik.de,13780.117607,8,4,57,2313,39,95,0.024905,0.022725,0.073993,0.194847,5413348,8925184,4098
150,https://www.reruntruckparts.com,13781.104688,7,5,44,607,24,23,0.007643,0.003036,0.02813,0.074258,2830884,4206592,6963
151,http://databros.it,13784.180603,7,4,32,1170,19,53,0.027838,0.009701,0.05396,0.156998,3704968,5255168,7627
152,https://www.baldibalmelli.ch,13784.240251,6,4,6,250,12,13,0.021636,0.001486,0.010526,0.051755,1898904,3809280,3141
153,https://izz2izz.it,13784.72672,45,22,144,4322,6,8,0.046646,0.016342,0.008046,0.149765,1889036,3420160,5785
154,https://www.speedratings.com,13785.680203,23,16,68,915,21,50,0.011985,0.006991,0.134178,0.229158,8236616,12070912,5876
155,https://www.robertleitnerfan.com,13786.852779,9,8,54,1027,17,35,0.018207,0.01712,0.082216,0.165185,5302632,10235904,3757
156,https://www.teambau-itzum.de,13788.567468,7,4,241,3677,25,52,0.044297,0.064639,0.065938,0.245116,5070572,7352320,8340
157,https://www.imdance.com,13789.323541,11,9,416,1028,17,19,0.025434,0.013048,0.113522,0.41904,13166324,21770240,2986
158,https://rescuevac.com,13789.466046,6,4,365,748,39,43,0.02361,0.014549,0.038378,0.165304,5379308,10235904,2525
159,https://robertpetrarca.com,13790.634088,63,35,518,1663,92,162,0.103159,0.042371,0.210305,0.839236,13616972,22753280,5847
160,http://www.mietstudio-a3.de,13791.270681,6,4,2,276,2,4,0.014116,0.000996,0.000606,0.032975,957532,2498560,2641
161,https://www.bulkatlantic.com,13793.563307,12,5,106,1686,24,24,0.035491,0.011919,0.034231,0.147254,3296928,5255168,7819
162,https://www.ascenter.si,13794.721094,6,7,77,933,17,33,0.015066,0.01302,0.173876,0.340997,7560612,17281024,7400
163,http://www.reedsburgindependent.com,13795.649056,8,5,57,1630,28,29,0.020235,0.007744,0.055188,0.14492,5395756,9699328,4928
164,http://www.imperialgem.com,13795.742987,6,4,11,421,2,2,0.002118,0.001539,0.000513,0.029127,1085688,2498560,3889
165,http://www.myfelt.co.uk,13796.312032,25,22,597,4511,78,93,0.029243,0.031967,0.432132,0.749234,17349692,25702400,6782
166,http://www.ospreyribs.com,13796.633953,6,4,30,682,26,42,0.016531,0.007081,0.03519,0.104015,4062924,8527872,5310
167,https://www.werbewelt-lehmann.de,13798.574832,9,4,14,396,49,50,0.025558,0.015292,0.012454,0.100828,2432204,3944448,4947
168,https://www.ngdsonline.org,13799.051226,6,4,371,1256,16,77,0.047623,0.038438,0.124266,0.445926,13185496,20197376,2660
169,https://www.elevation-cp.com,13799.218016,4,4,137,993,75,109,0.040697,0.020311,0.26054,0.516682,9203564,16003072,4433
170,http://www.juniorcars.be,13800.010036,7,7,28,735,15,15,0.015712,0.00667,0.055987,0.129304,3255592,6041600,3320
171,http://www.sarahapletts.org,13800.500419,6,25,63,426,11,14,0.013747,0.006802,0.023368,0.08969,2081004,4993024,4796
172,https://impotenceinfocentre.com,13802.839242,6,4,1,301,3,3,0.003082,0.001872,0.000168,0.027963,993448,2498560,4912
173,https://www.vgssecurite.fr,13803.98315,7,4,93,1086,35,53,0.022796,0.016454,0.12306,0.209864,6684928,10498048,5342
174,https://www.totaltrimsolutions.co.uk,13804.030594,8,5,162,1842,39,46,0.071925,0.01681,0.055219,0.219101,4685876,7090176,8231
175,https://www.rubinror.se,13806.396276,7,4,52,820,24,41,0.031341,0.012544,0.080389,0.17197,5023724,9711616,3503
176,https://www.dreitannen-bodenmais.de,13807.432831,11,5,119,6100,29,29,0.020904,0.010304,0.103319,0.190769,5042216,7090176,6868
177,https://www.plasticsurgeryinfrance.co.uk,13808.193327,8,6,220,1882,24,71,0.031467,0.020504,0.111511,0.276064,5448388,10235904,4110
178,https://www.gisonda.com,13809.688134,6,4,324,727,15,19,0.022725,0.012983,0.079131,0.277401,10787320,18362368,2194
179,https://beauty-zone.ch,13809.760566,10,8,72,1194,71,84,0.160494,0.027968,0.128038,0.432263,14127056,21118976,4932
180,https://www.kinemuizen.be,13812.268603,8,8,89,647,137,224,0.027328,0.012547,0.178546,0.315463,8473684,13643776,3987
181,https://www.countrycornerscotland.co.uk,13812.932514,6,4,425,2496,285,308,0.118209,0.023191,0.082397,0.525493,4854012,9187328,8833
182,https://sabner.com,13813.557047,12,8,95,2154,12,15,0.036321,0.017777,0.062184,0.17134,3398452,6565888,10611
183,http://www.ricaglass.com.br,13813.719664,6,4,3,204,3,3,0.004227,0.001412,0.004734,0.027616,1870188,3809280,11532
184,https://www.flaver.co.uk,13815.811332,6,4,0,45,2,3,0.000136,0.000262,0.002227,0.012762,1136672,2760704,2921
185,https://www.yogabristol.co.uk,13816.615802,6,4,55,2519,86,129,0.027601,0.013379,0.053849,0.161399,2853192,5517312,2827
186,https://akeboose.com,13817.265635,8,6,260,3270,41,108,0.06529,0.065984,0.093917,0.353245,6526372,10498048,4272
187,http://www.joymoves.it,13818.176904,16,23,234,3183,108,213,0.048145,0.056811,0.190115,0.524372,7097704,10502144,18029
188,https://www.smplumbing.co.uk,13818.67568,6,4,304,1064,11,9,0.031929,0.013274,0.077797,0.274461,10209932,19148800,2004
189,https://besteestores.com,13820.682596,9,6,222,2786,198,215,0.074774,0.087293,0.174459,0.554174,10542628,14168064,14227
190,https://shadycaferesto.com,13822.172067,6,4,680,2408,131,161,0.078583,0.107255,0.38575,0.907985,18567636,35192832,6287
191,https://thegioiduocvinhgia.vn,13822.849512,14,19,181,4492,49,72,0.063356,0.058853,0.497338,0.834771,15140308,23867392,7456
192,https://www.reitbetrieb-maeder.com,13823.326821,5,4,309,978,16,24,0.033189,0.018511,0.180625,0.532948,10231016,18886656,2574
193,https://contemporaryjudaica.co.uk,13824.57598,11,7,1289,17650,80,166,0.083143,0.123668,0.517618,1.032403,13251124,20983808,6312
194,https://www.greensac.com,13827.122855,6,4,25,740,33,11,0.028481,0.005722,0.047752,0.327138,3164140,6041600,9776
195,https://www.ski-elstra.de,13827.333082,14,8,5,817,11,11,0.010932,0.006034,0.000687,0.206019,2598760,4333568,4328
196,http://www.noralu.fr,13828.421392,6,4,21,416,30,37,0.008803,0.00378,0.017735,0.094529,2122532,3944448,6108
197,https://www.damp24.de,13830.475856,6,4,26,820,2,4,0.014883,0.00262,0.00521,0.057111,1157072,3547136,3054
198,https://www.vibram.co.uk,13831.106619,7,6,46,1252,12,15,0.059993,0.035263,0.179417,0.409292,6173876,11546624,5676
199,http://www.vanaarsenint.com.br,13833.638586,6,4,0,77,5,4,0.00933,0.001486,0,0.033757,943792,2236416,8924
200,https://www.raum-und-tuer.de,13834.446679,7,4,50,1859,14,19,0.031218,0.017455,0.061591,0.20438,3277552,8138752,3861
201,https://tolfaccountingny.com,13834.613341,16,11,572,7280,43,91,0.113372,0.051307,0.55607,1.247619,37358692,59150336,7398
202,http://www.sycamorestudios.co.uk,13836.94878,6,4,2,101,3,4,0.002314,0.000831,0.003872,0.042129,1255204,2760704,2183
203,https://www.salemartbank.com,13837.543999,7,9,309,2287,17,22,0.070117,0.060762,0.173217,0.777054,13488684,21262336,3794
204,http://www.maplehillwellness.ca,13838.112812,6,4,10,296,5,2,0.033038,0.001198,0.000011,0.061756,944292,2236416,6510
205,https://b3digital.com.br,13839.880752,10,4,222,6555,58,128,0.15339,0.111026,0.178709,0.710441,7831788,11546624,8647
206,https://net-toit.be,13840.59125,7,4,66,1592,16,38,0.099234,0.049829,0.135856,0.470321,6610824,10235904,2848
207,https://imperialchamber.com,13843.022337,7,4,152,1126,24,43,0.116633,0.029135,0.076799,0.442664,3533764,6303744,4811
208,https://www.cranialosteopath.co.uk,13844.366583,19,9,484,2177,79,113,0.170426,0.065434,0.796129,1.400889,27593452,40558592,4096
209,https://www.kanuwarafting.com,13845.043082,9,13,266,977,22,26,0.125203,0.026201,0.244223,0.865667,11460656,22032384,3534
210,https://www.beule-landtechnik.de,13846.221731,25,11,99,3358,82,90,0.156629,0.124404,0.292639,0.749374,4846736,6828032,3776
211,https://drnakkaobgyn.com,13847.818286,11,8,23,134,10,11,0.03897,0.001686,0.144299,0.262704,4646392,7352320,3421
212,https://www.lawyersouthafrica.co.za,13848.578659,7,4,18,411,7,5,0.023422,0.007378,0.060942,0.151004,3625156,6565888,3378
