S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
1,http://www.ecan.be,282161.633236,5,5,118,15064,28,21,0.049484,0.038979,0.044446,0.297914,7146412,16486400,4267
2,https://www.rechtsanwalt-moellers.de,282161.897056,3,1,15,6161,20,23,0.009913,0.005103,0.022703,0.085078,2998408,5394432,3293
3,https://heilpraktiker-silke-wagner.de,282166.018043,3,1,198,12162,38,41,0.051039,0.025594,0.120687,0.370885,6478104,11558912,4036
4,https://woolfplumbing.com.au,282167.032848,12,8,449,8832,51,129,0.049317,0.058059,0.283636,0.682111,12965360,19947520,2555
5,https://www.rayun.cl,282167.563732,2,4,221,13018,58,315,0.035087,0.087248,0.277782,0.742213,11296628,19423232,9606
6,http://www.csjfilter.com,282168.237243,3,1,32,3792,41,110,0.034073,0.024233,0.0343,0.312415,2405440,3956736,11679
7,http://www.csjlfz.com,282168.845508,3,3,264,9478,39,43,0.061907,0.047419,0.103088,0.464031,5362124,14704640,5320
8,https://hi-management.com,282169.633497,4,1,107,15176,162,177,0.082794,0.054933,0.121741,0.540781,8180348,12312576,5837
9,https://hospitalismaelroldan.gov.co,282169.997866,35,19,354,22647,61,106,0.083638,0.053311,0.227393,0.735389,14708920,21397504,8884
10,https://freedomfabmt.com,282171.430139,1,1,231,10493,48,85,0.075819,0.068489,0.393662,1.189334,4028584,13918208,6910
11,https://mondo.cl,282172.056143,4,1,67,5194,38,84,0.017895,0.030122,0.067999,0.255226,4365060,6840320,10987
12,https://www.tsv-simbach.de,282173.220731,2,2,163,17696,77,89,0.045835,0.04248,0.206263,0.626809,6395972,16015360,8075
13,https://www.kampasa.fr,282173.782513,3,4,369,4614,23,25,0.049908,0.025982,0.360016,1.069692,14054440,31100928,3900
14,https://www.autocaresalcaide.net,282173.932905,14,9,253,24409,44,84,0.044579,0.050334,0.17164,0.740797,7098828,11051008,3345
15,https://hairlounge-lueneburg.de,282174.166305,4,1,102,3133,18,44,0.015897,0.00833,0.033419,0.164409,2502816,3956736,3221
16,https://safen.sk,282175.000256,4,5,212,45141,41,54,0.139641,0.146617,0.201824,0.960184,8916804,19337216,4932
