S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
54,https://www.thevintagehampercompany.uk,276866.107989,7,3,18,633,11,12,0.006517,0.001766,0.104227,0.182543,4772208,7888896,2391
55,https://www.leni-parkett.de,276867.313612,4,1,21,3963,15,15,0.022723,0.011196,0.015555,0.186635,1889448,3821568,3823
56,http://www.xn--mhrke-gastrotechnik-q6b.de,276867.680549,3,1,0,589,6,4,0.003972,0.001455,0,0.036479,1249104,3297280,3551
57,https://www.drbaby2th.com,276868.384445,7,3,206,17298,29,139,0.115977,0.057255,0.126828,0.567499,6623240,11296768,4808
58,http://www.gjcargo.com,276869.519238,4,1,71,10942,73,135,0.139258,0.108916,0.067622,0.584887,4078408,9461760,3464
59,https://dkcare247.co.uk,276870.58386,4,1,82,31675,36,86,0.082831,0.117411,0.104863,0.626445,6816592,11239424,4132
60,https://www.boersenblatt.net,276873.796199,5,5,6922,359536,228,896,0.714796,0.413461,0.639268,4.664304,13760176,33841152,12717
61,http://www.bmtinc.us,276875.356063,4,3,63,2397,15,36,0.038259,0.015633,0.073847,0.211151,3652768,6578176,4382
62,http://www.nazionale.net,276875.685362,6,5,30,1226,17,19,0.006024,0.002368,0.082929,0.161767,5025556,9461760,6366
63,https://www.logistaparcel.com,276876.586649,18,11,138,26073,29,45,0.025528,0.0414,0.097647,0.389841,6490480,11628544,6892
64,https://www.cslmha.com,276877.585908,3,12,298,2162,58,87,0.044265,0.053509,0.568211,1.161872,15025372,24141824,5755
65,https://www.cslmgmt.com,276877.772771,8,5,21,471,13,14,0.008894,0.00462,0.15442,0.260181,4917008,7364608,2579
66,http://www.cskonferencia.sk,276879.464576,77,77,459,25042,56,75,0.199462,0.215233,0.1864,1.479405,6586056,12156928,8858
67,https://praxisgemeinschaft-am-ringelberg.de,276880.417986,1,1,150,20279,43,61,0.106451,0.064042,0.293863,0.770633,7098016,12083200,6900
68,https://www.henderson-engineers.co.uk,276881.129752,4,1,36,6271,31,35,0.033443,0.03308,0.036572,0.277223,3201372,6230016,2009
69,https://campinggranby.com,276882.97676,3,3,134,11162,130,532,0.119853,0.307093,1.192544,2.520143,7707764,13131776,14206
70,http://www.cellcost.pk,276883.842829,3,1,114,9887,21,28,0.098859,0.019676,0.09698,0.389172,5445460,10510336,4900
71,https://www.cskimkaratefortwayne.com,276884.646958,2,3,280,17033,25,23,0.069027,0.036078,0.152546,0.69735,10089532,20180992,3369
72,https://www.dktcommunication.com,276887.026856,4,1,122,19204,87,103,0.064483,0.04749,0.15448,0.709214,8296124,12546048,8764
73,http://www.klugpharma.com,276887.923849,3,1,65,8445,52,120,0.12854,0.052951,0.055581,0.419481,3316564,5791744,2260
74,https://www.twinbrookpool.org,276888.512858,5,3,45,8086,26,29,0.026183,0.039259,0.141957,0.425132,3218260,5529600,9172
75,https://shop.ncreu.org,276889.079042,3,1,827,25094,14,35,0.031789,0.083804,0.339324,0.662718,11072256,21176320,6496
76,https://waldwichtel-koeln.de,276890.092491,12,5,136,6435,30,39,0.045184,0.039352,0.482286,0.742365,3368060,4751360,6204
77,https://ssquebec.com,276891.209294,2,1,217,7586,9,11,0.020838,0.030081,0.064862,0.381615,4305340,10772480,2722
78,http://www.consorziotst.it,276893.088534,93,113,895,53833,188,194,0.289756,0.238866,0.909221,2.674262,36757984,55226368,22626
79,https://columbia-pi.com,276894.238419,3,9,334,10318,58,139,0.14033,0.190365,0.31234,1.254691,8956356,25452544,8112
80,https://www.moebel-mueller-juechen.de,276894.97136,6,2,65,2405,26,26,0.030618,0.029608,0.047194,0.301528,2841032,4743168,4386
81,https://www.hospitalcandidoportinari.com.br,276895.745069,2,3,83,5832,321,354,0.132246,0.098598,0.275124,0.932843,7347640,13393920,9294
82,https://www.terrier.de,276896.514718,4,1,274,20210,50,92,0.065309,0.084901,0.216435,0.657788,5446532,10248192,6099
83,https://www.cskeryado.fr,276897.502961,18,8,106,11222,145,192,0.166215,0.111512,0.124873,0.867018,5228940,9572352,5107
84,https://www.horselssenteret.no,276898.320325,4,1,104,1196,8,6,0.00953,0.004952,0.15999,0.285964,6037376,10248192,2428
85,https://www.startklahr.biz,276899.378628,8,9,667,25525,132,168,0.183227,0.151454,0.134157,0.992877,6367704,11522048,5191
86,https://amazonrainforestconservancy.com,276899.827766,6,6,128,10306,50,104,0.056029,0.047621,0.100117,0.4304,6119812,10878976,4735
87,http://nestaenergies.com,276901.801307,3,1,58,12288,15,15,0.085767,0.027692,0.054959,0.279952,4015248,4743168,6647
88,https://www.ebmag.com,276903.212527,8,13,214,11664,65,459,0.154206,0.116215,0.652918,1.936991,17319212,37511168,12034
89,http://www.studioyogasamgha.it,276904.577647,3,1,3,8013,27,33,0.070396,0.033056,0.005241,0.543898,1376692,3821568,6607
90,http://www.beginningdreamsdaycare.com,276905.229459,7,5,139,5403,28,35,0.028206,0.021576,0.124148,0.34412,6218272,10416128,5604
91,https://www.logopediehellingman.nl,276906.568843,6,5,90,11715,42,52,0.052551,0.046607,0.047688,0.771413,3589016,4743168,4679
92,https://www.casagarage.it,276908.523123,3,5,124,10562,39,199,0.048582,0.091192,0.286929,0.858476,7522324,18374656,9519
93,https://www.reseauvita.fr,276909.61917,27,28,621,18476,81,218,0.164275,0.141628,0.372058,1.404044,20083800,39575552,10923
94,https://www.arhamdisplays.com,276911.044927,4,3,189,23007,60,187,0.076091,0.070265,0.156151,0.647746,8362944,11706368,4225
95,https://cheekyplum.com,276914.186518,13,13,5346,72970,47,60,0.126225,0.356667,0.93329,2.526116,21904320,40697856,8204
96,https://penedesindustrial.com,276915.015668,2,6,72,14165,368,450,0.15107,0.104087,1.770751,2.567577,6668160,11071488,7555
97,https://virtuosolaw.com,276916.558768,10,11,1223,66175,101,275,0.354632,0.415088,0.272669,2.057228,12490036,20963328,5535
98,https://cosytoesphotography.co.uk,276919.081368,3,4,157,34928,61,456,0.201515,0.144173,0.613384,1.609746,13737108,21782528,14716
99,https://www.dwaynelanechryslerjeepdodge.com,276919.812744,11,31,819,70613,266,624,0.206783,0.14374,3.525382,5.999831,60772488,76951552,15804
100,https://www.drrettner.com,276920.539791,5,2,185,27378,245,452,0.084276,0.052642,0.294409,0.643257,5709092,7364608,4460
101,https://olavarriaga.com,276921.358271,7,4,67,10957,43,45,0.028132,0.040787,0.082624,0.345098,5153152,8151040,8222
102,https://www.zimmerei-meister-schmidt.de,276922.337225,3,1,28,2981,21,10,0.00827,0.003486,0.007186,0.119058,2150024,3956736,5473
103,https://www.forever-decorationsdemariage.fr,276924.314055,3,5,176,18320,122,166,0.24698,0.129745,0.292361,1.628316,8109916,12345344,7786
104,https://nssrc.org,276925.321737,7,2,52,9561,30,31,0.09266,0.029617,0.135547,0.550208,7370272,11546624,4718
105,https://www.shotrockshop.com,276925.738947,4,3,0,2638,13,12,0.03565,0.017039,0.001909,0.143979,1369208,3297280,5628
106,https://browndogindustries.com,276925.992448,4,1,34,23627,5,3,0.011981,0.003646,0.355057,0.500169,3157136,6053888,6073
107,http://www.cskatalogy.cz,276926.195974,3,1,29,1729,15,17,0.004442,0.003849,0.017842,0.076644,2745652,5267456,2917
108,https://handtruxtoys.com,276926.657488,3,1,56,6197,8,11,0.026594,0.014578,0.022779,0.15635,2740872,5394432,1834
109,https://www.citroenspecialistvangompel.nl,276928.361712,3,4,117,13349,68,158,0.100507,0.102728,0.325218,0.896661,13355788,21012480,7831
110,http://westonbayyc.co.uk,276928.56065,4,3,4,442,10,10,0.002585,0.00261,0.009525,0.074429,2561472,3956736,2565
111,https://www.walden.com,276931.871665,1,1,408,10921,52,150,0.083491,0.259171,0.587501,2.022605,16860652,37163008,9737
112,https://www.cslcharlotte.org,276932.521812,1,2,443,1770,51,257,0.074757,0.108775,0.568342,1.981026,12081892,32268288,4050
113,https://www.drkcomtcenterforwellbeing.com,276932.964883,6,6,58,4468,59,81,0.045956,0.029695,0.340338,0.594272,7260248,12439552,4040
114,https://www.newlondonchd.com,276933.425581,5,3,251,8245,26,47,0.154355,0.026921,0.283365,0.6322,7546312,11821056,6067
115,https://www.cslrosny.fr,276933.657503,1,1,78,577,15,14,0.026506,0.02657,0.245926,0.55426,5502048,11763712,3184
116,http://logicalexecutive.com.au,276934.213599,4,3,83,14446,65,109,0.150336,0.081424,0.336898,0.927977,9060744,13656064,5637
117,https://trattoriadibernardone.com,276935.242107,18,11,127,12636,46,66,0.068538,0.032219,0.144472,0.550484,5822200,7380992,11968
118,https://www.enensys.com,276938.336937,16,18,107,15373,52,81,0.045655,0.029734,0.286035,0.691988,9308404,28659712,5581
119,https://www.entgratservice.de,276938.648712,3,1,30,6012,19,15,0.011382,0.006239,0.038979,0.126745,4213388,6316032,4658
120,https://www.ms3.com.br,276939.408826,2,1,145,9072,52,168,0.053717,0.074369,0.1648,0.780779,6845888,9334784,19461
121,http://www.ctenergyconsumers.com,276939.830186,4,1,90,3606,91,94,0.029166,0.027628,0.047737,0.199877,3971572,5148672,5120
122,https://gacs.org,276942.082766,4,1,72,9291,49,86,0.040306,0.10939,0.13164,0.564932,5075880,11296768,1985
123,https://telefaction.com,276943.529647,1,2,95,16555,93,161,0.099427,0.090773,0.174192,0.746293,6384808,16539648,2789
124,https://www.trium.de,276944.135566,4,1,20,4577,10,8,0.013535,0.019573,0.036373,0.144403,3613404,6180864,8216
125,https://citydoors.com.au,276945.501062,3,5,146,20364,43,137,0.059051,0.18213,0.221246,0.837951,10000404,18239488,9257
126,https://www.vmaesthetics.com,276946.993877,18,20,590,14854,230,256,0.16623,0.167627,0.240263,1.600275,6165340,11821056,9857
127,https://www.supersoftshower.co.uk,276948.374401,1,8,175,6068,73,296,0.185695,0.191437,0.460395,1.419342,6701912,9986048,12896
128,https://vecchiamalga.com,276950.065755,2,3,231,22948,61,102,0.067107,0.128692,0.384623,1.073715,11936536,21311488,6034
129,https://www.csm-service.it,276951.612018,1,1,198,13441,68,253,0.099946,0.250039,0.371599,1.509098,8164196,18321408,8552
130,https://www.csl-electronics.com,276951.919631,3,1,29,2861,13,20,0.041826,0.012568,0.029624,0.243166,2217120,4083712,3263
131,https://www.medicalpark.com.ro,276952.649248,2,6,519,4465,38,37,0.065722,0.03049,0.31955,1.319675,15026144,33579008,8777
132,https://www.bridgechurchperry.com,276953.251179,4,1,60,8951,31,85,0.094164,0.052237,0.087402,0.475691,4550436,7729152,7825
133,https://www.boehm-gerland-hoergeraete.de,276954.721313,2,2,280,37116,62,243,0.099995,0.100765,1.077128,4.236772,11368432,19640320,8851
134,https://thepartyroomforkids.com.au,276955.478264,4,1,76,13320,27,43,0.015006,0.031453,0.113512,0.40352,6376796,10383360,6087
135,https://www.solomonfacialplastic.com,276957.396464,87,86,520,7776,37,56,0.191378,0.158109,0.035015,1.005405,2777444,8015872,3191
136,https://rareservice.com,276958.809731,2,2,336,28507,90,193,0.104951,0.109205,0.135476,0.695244,5253336,17260544,4631
137,https://www.coachtrainingedu.com,276961.12227,9,9,753,48854,14,15,0.07551,0.106431,0.017902,0.716832,3212680,6242304,3228
138,https://www.brsistemas.com.br,276962.412598,1,1,112,19920,41,163,0.123538,0.102279,0.194373,0.806609,6060312,16801792,7550
139,https://www.ru-consulting.co.uk,276963.452633,2,4,109,11129,134,168,0.139772,0.092835,0.312175,0.930875,6670468,25452544,7809
140,https://upkeepmaintenance.co.uk,276964.674481,12,5,105,14357,66,84,0.124734,0.090888,0.193795,0.990351,5431156,7516160,9424
141,https://bayareadiscoverymuseum.org,276964.921555,18,18,194,10711,35,37,0.073298,0.038989,0.42043,0.823583,9777868,18305024,6804
142,https://www.hotelbrunamartinsicuro.it,276966.307194,6,4,206,18185,309,392,0.146062,0.126535,0.222627,0.946972,7068616,11296768,4857
143,https://www.ogis.com.tr,276966.667826,3,1,22,6362,60,101,0.035383,0.034186,0.034046,0.314572,2944540,4743168,17902
144,https://wittzek.de,276967.799129,21,21,67,1550,57,106,0.076824,0.111053,0.161451,0.631933,3950112,9728000,5677
145,https://avislaw.com,276968.686184,2,5,179,4749,77,340,0.054056,0.105097,0.418984,1.082967,7748204,27549696,7396
146,https://www.cteen.fr,276969.527946,5,7,329,5439,26,26,0.035191,0.014847,0.194753,0.803751,17040704,33554432,2430
147,https://www.cskratos.com,276970.397451,4,1,72,10495,23,28,0.073771,0.028249,0.056481,0.572071,2971308,4481024,5027
148,http://cskplastic.com,276970.690073,4,1,27,12132,26,29,0.046755,0.026799,0.067396,0.323071,3431936,8413184,2682
149,https://www.moebelix.cz,276972.255079,63,44,854,16540,37,130,0.156104,0.14456,1.113808,2.168364,36702188,56123392,6786
150,https://www.anysteel-trading.com,276973.520623,5,3,61,8815,28,74,0.168799,0.053976,0.13198,0.502476,3665868,5267456,5450
151,http://www.nebenan-in-afrika.de,276974.531846,6,2,14,3005,66,67,0.025,0.015249,0.015341,0.176717,2283440,3956736,3504
152,https://www.cteensouthbay.com,276976.638824,2,1,286,14802,23,17,0.033696,0.012932,0.263507,0.75675,15437188,24698880,2651
153,https://www.cskscerea.com,276977.511775,4,6,95,915,205,281,0.089527,0.157001,1.096983,1.800653,9201984,20209664,7060
154,https://orion-ats.com,276978.637937,4,4,232,17421,41,126,0.223374,0.097446,0.1265,1.028001,3400572,5791744,8724
155,https://www.seesocalproperties.com,276980.062321,1,1,790,24937,78,339,0.165061,0.196117,0.327306,1.407142,4679064,16539648,5967
156,https://tomax-fitness.de,276980.890544,7,1,85,12415,82,138,0.092377,0.107185,0.085938,0.569621,4505744,8962048,5125
157,https://hesperum.fr,276981.723723,8,12,93,29709,45,84,0.079821,0.09732,0.333128,0.893581,11236772,21192704,8146
158,https://www.materadministratie.nl,276982.412776,4,1,20,7933,15,15,0.041455,0.01815,0.024662,0.158885,2397484,3956736,5316
159,https://csklawyers.ca,276983.391222,4,4,254,28264,80,264,0.073059,0.08916,0.424204,1.056413,17986144,26181632,8879
160,https://off-basehousing.com,276984.069836,4,3,40,35148,26,25,0.042375,0.025236,0.045631,0.28772,3697572,5046272,5734
161,https://www.hailiapartments.com,276985.169621,9,4,221,11942,53,60,0.039179,0.017534,0.265337,0.559457,10906380,20262912,5860
162,https://www.hcjfs.org,276989.785655,2,7,85,10476,26,37,0.072205,0.03537,0.417303,0.893145,11643848,30433280,7651
163,https://www.xn--orthopdieamviktualienmarkt-lhc.de,276990.383136,11,4,74,6346,25,46,0.032679,0.04116,0.098723,0.339609,4846808,7364608,7301
164,http://www.csktfire.org,276990.65717,4,3,267,18814,43,64,0.043431,0.028267,0.080906,0.307396,5039108,9723904,6348
165,https://www.buchanansubaru.com,276992.565384,7,14,731,33866,112,183,0.077231,0.108206,3.662083,4.917282,38430344,56766464,15159
166,https://www.willmakersofashton.co.uk,276992.740618,3,1,0,21,5,1,0.000403,0.000131,0,0.031982,1172084,2510848,3789
167,https://www.csksverona.it,276993.362824,4,4,81,5146,34,64,0.096186,0.070027,0.170469,0.580798,3399708,9326592,7273
168,https://swspitcrew.com,276995.74209,4,1,9,3709,12,6,0.034261,0.014192,0.013648,0.130829,1951624,4870144,1825
169,https://www.newquayaccountants.co.uk,276997.055972,1,1,62,3294,40,78,0.027252,0.031176,0.790829,1.000735,7809948,18546688,5695
170,https://fvrepro.com,276997.420084,12,3,34,4593,8,5,0.046275,0.033421,0.065586,0.287882,4396932,8937472,4251
171,https://www.valyoo.nl,276998.109538,7,20,449,78438,333,351,0.252618,0.135042,1.293808,2.247806,10270000,17223680,7178
172,https://brainlight-russia.com,277000.332556,1,2,222,22594,72,209,0.144137,0.297851,0.30767,1.340196,5864756,11304960,9005
173,https://www.uxlonline.com,277002.250302,2,2,357,28095,502,755,0.156333,0.142041,0.800576,1.795139,20861120,39014400,4723
174,https://www.mastercadena.es,277003.369217,36,39,3953,34592,147,502,0.326188,0.144709,0.713478,2.437195,28931460,44490752,7602
175,https://www.nadermhs.com,277004.939909,3,4,437,60055,47,70,0.059906,0.104181,0.584434,1.232685,28150936,42393600,4324
176,https://www.cieltd.us,277005.727058,4,2,110,7078,27,48,0.029665,0.013466,0.218584,0.401126,11486696,19517440,4703
177,https://www.legagestion.com,277006.01845,3,1,21,5460,54,56,0.016975,0.015869,0.040317,0.155413,3232928,4743168,5036
178,https://www.wasserburg-markvippach.com,277006.788813,9,4,104,5329,42,49,0.052938,0.017395,0.032981,0.226842,3689756,5267456,7464
179,https://bigisuffolk.org,277007.442646,4,1,30,11441,24,79,0.099005,0.05131,0.051248,0.367489,3020580,8151040,4457
180,https://hrsummercamp.es,277009.47235,1,1,133,13614,116,225,0.128502,0.094377,0.116523,0.626521,2811672,5529600,7340
181,http://dtmchurch.com,277009.933161,6,2,69,3613,27,29,0.019992,0.01672,0.075085,0.20621,4619144,9199616,4419
182,https://www.csl-london.com,277013.288884,5,5,123,2001,19,67,0.011748,0.010185,0.159847,0.345633,8473940,13529088,5682
183,https://knockonwoodfurniture.com,277014.998361,3,6,141,33360,63,284,0.067708,0.099455,0.237788,0.834736,12944244,30212096,7961
184,https://electromech.ms,277015.624467,4,4,120,10615,27,81,0.070432,0.051033,0.186618,0.603823,9537428,19152896,5453
185,https://craignair.com,277016.557928,6,11,313,11469,41,50,0.037183,0.029901,0.642267,1.025358,18818872,25161728,5035
186,https://www.papazian-law.com,277017.739806,3,1,75,15526,16,13,0.028557,0.021283,0.09242,0.248273,3338988,6053888,3035
187,http://soderasenstandklinik.se,277019.188027,2,2,69,13569,65,91,0.073522,0.113549,0.147035,0.791317,5245324,8429568,10767
188,https://www.csl-cremeria.it,277020.376568,2,3,118,26099,274,391,0.169301,0.165845,0.227455,1.061923,8217380,13537280,10247
189,http://www.cslcpreschool.com,277020.68659,3,1,0,1283,5,4,0.004147,0.002768,0,0.056259,1272028,3297280,5665
190,https://www.beauty-4ever.ca,277020.998458,1,1,245,4784,15,31,0.022763,0.016511,0.146797,0.493391,8020040,19423232,3478
191,http://www.cslcpreschool.org,277022.05642,3,1,0,1283,5,4,0.003524,0.004521,0,0.064073,1272028,3297280,5085
192,https://therapeuticendeavors.com,277025.281272,3,4,100,12468,69,126,0.10862,0.08722,0.231134,1.324216,11305544,22794240,3397
193,https://www.centredentairesr.ca,277026.191621,3,5,323,20805,30,37,0.032014,0.0323,0.171473,0.712988,18883600,38350848,5998
194,https://www.silman.com,277027.628566,14,14,235,37937,70,224,0.199032,0.099228,0.207512,0.965416,10918852,19447808,4532
195,https://washingtoncenterforcognitivetherapy.com,277028.595553,5,5,78,18489,93,174,0.089663,0.102901,0.132533,0.558005,6253228,11124736,6548
196,https://www.agendax.net,277030.414045,2,2,209,16189,159,275,0.064189,0.058311,0.681381,1.157161,10419212,18444288,7151
197,https://burtslaw.com,277034.149489,12,17,1395,28216,339,393,0.189891,0.264982,1.574852,3.788251,25949368,49307648,5536
198,https://www.plamnina.com,277035.912167,2,2,898,20794,29,45,0.124697,0.061366,0.742516,1.869104,26239660,41492480,3022
199,https://www.neuville-en-ferrain.fr,277037.895618,11,11,27,76051,28,100,0.13522,0.187913,0.022294,1.100872,1169584,5005312,5330
200,https://an-der-elbe-wohnen.de,277039.350704,1,1,410,13961,63,176,0.06173,0.164054,0.141047,0.83554,4509284,10772480,8749
201,https://www.removalservicesglasgow.co.uk,277040.221804,4,2,2,1340,6,4,0.013525,0.001197,0.010796,0.069035,1877716,3694592,21540
202,https://wjilaw.com,277041.732952,3,7,845,54576,51,244,0.121455,0.159478,2.542857,3.608248,21508136,39084032,11342
203,https://luciahunziker.com,277043.3407,1,4,625,30043,68,139,0.0628,0.371956,0.558216,1.871015,25506824,40615936,5906
204,https://bluesupplycompany.com,277043.916503,3,7,116,6054,25,42,0.023124,0.023381,0.293095,0.571186,9291204,18706432,3875
205,https://www.cskyd.com,277046.578831,2,2,36,17346,25,36,0.313856,0.071838,0.005444,0.676426,1221424,3035136,7961
206,http://www.gabrielshill.com,277047.158655,3,1,0,162,6,1,0.007684,0.00045,0,0.040778,1218460,3035136,3041
207,http://frankyarchitect.com,277051.796559,2,2,57,5448,31,72,0.056539,0.087946,0.371455,1.208003,4593620,10772480,6249
208,https://www.hairbeautyink.com.au,277054.485355,4,5,1681,151052,104,616,1.528969,0.540976,6.834879,14.23934,18665864,40116224,21255
209,http://www.jeffsaxophone.com,277054.897459,3,1,2,3837,5,3,0.05724,0.003563,2.298547,2.431984,1830676,3694592,9900
210,https://www.apexway.com.tw,277057.041962,4,6,900,4224,145,367,0.448642,0.182069,3.671221,5.878874,14132472,23093248,7657
