S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
220,https://www.gut-mankartzhof.de,275189.946412,4,3,135,16897,56,64,0.2711,0.039339,0.048828,0.825684,3641112,5013504,6943
221,http://www.fkw-metallbau.de,275190.418747,4,1,99,5215,25,187,0.013163,0.064248,0.064943,0.30362,3462552,6053888,9107
222,https://www.cskuhncpa.com,275190.647978,3,1,33,5101,5,4,0.010014,0.0058,0.015274,0.081858,2012576,4345856,3066
223,https://www.funkin-stylez.com,275191.90083,1,4,661,15928,44,147,0.028264,0.056835,0.386969,1.295802,25343700,39018496,6867
224,https://www.americanvisualanalytics.com,275193.543664,2,3,317,9734,22,228,0.02318,0.039174,0.201813,0.700392,16728552,26525696,4685
225,https://www.cslaruche.fr,275194.692529,4,1,61,12177,29,56,0.082752,0.04855,0.035891,0.353644,3198040,4849664,5560
226,https://www.cslbd.net,275195.327106,1,1,134,6768,139,272,0.074582,0.159987,0.340606,1.032631,8844980,17850368,3955
227,https://www.laoistoday.ie,275196.427982,3,7,419,35470,55,126,0.0931,0.071178,0.310375,0.9178,13169568,21618688,4825
228,http://smsec.com,275196.668593,6,8,747,21627,17,26,0.030063,0.028179,0.397618,0.69652,22670188,35635200,6371
229,https://www.ctegpr.com,275199.409016,4,1,82,18130,16,15,0.046137,0.033029,0.041277,0.279007,4266036,6897664,5964
230,https://www.easternshoreeyecare.com,275200.473468,3,4,71,40794,21,34,0.029885,0.029717,0.221867,0.491683,10608144,21086208,12440
231,https://www.cslapasserelle.fr,275201.324467,12,5,379,15104,19,32,0.060675,0.035752,0.042831,0.313242,3320616,6103040,2888
232,https://www.logic-etudes.fr,275201.910291,5,2,39,7768,55,82,0.051584,0.02327,0.092347,0.334758,6635572,11034624,5694
233,https://www.ctef.com.my,275202.292927,6,5,925,72259,35,50,0.027637,0.041927,0.199854,0.514523,5729516,11079680,5057
234,https://tsr-elsite.fi,275203.387616,23,25,205,26596,28,93,0.059276,0.077309,0.329543,0.83489,10347204,28336128,5778
235,http://cslafrica.org,275204.221553,9,1,260,25635,43,82,0.132227,0.118755,0.151024,0.671219,6555872,10964992,8721
236,https://www.itaasph.com,275204.829789,7,7,0,1293,15,164,0.038541,0.070176,0.004578,0.576096,840856,3035136,2810
237,https://mbcnj.org,275206.440619,4,1,36,5706,34,34,0.030949,0.01416,0.087434,0.252368,4029388,8802304,4604
238,https://ctega.com,275208.102771,18,8,215,23481,109,148,0.22511,0.173839,0.102839,0.971926,5640088,10592256,6667
239,https://sweetsfromthesoul.com,275209.145343,2,4,370,44352,26,34,0.043535,0.114677,0.363762,0.930264,9992252,20471808,3206
240,https://www.manateemarineunlimited.com,275210.440029,1,5,262,29736,27,34,0.036764,0.040279,0.365822,0.765603,10194608,19685376,7483
241,https://www.cslaundry.com.my,275211.046756,3,1,100,11329,39,64,0.045771,0.025951,0.063787,0.306042,3544036,8413184,2245
242,https://www.makedisruptionwork.com,275211.700314,4,7,146,13075,28,42,0.052636,0.040614,0.309424,0.751062,13717276,33509376,7480
243,https://dotupdates.us,275212.668722,7,4,48,9205,170,180,0.084608,0.040351,0.069706,0.493296,3949572,5918720,5791
244,https://www.commworld-kc.com,275212.969306,7,2,39,4014,11,15,0.013904,0.007294,0.062339,0.170373,4511632,9199616,3339
245,https://cslawyers.es,275214.618705,6,8,1104,94834,59,191,0.217045,0.159094,0.292488,1.30245,10182896,29310976,6162
246,https://maninthemirror.org,275216.424094,3,6,485,26606,48,110,0.048413,0.105461,0.374347,0.89134,18274200,31051776,10588
247,http://www.cslfs.org,275217.042908,3,2,576,44766,85,202,0.036693,0.068963,0.162898,0.611855,5431308,15257600,4773
248,https://southend.com.au,275219.176714,9,9,236,29144,78,113,0.067348,0.110955,0.257647,0.857722,15335492,23191552,5612
249,http://www.fersilconstrucoes.pt,275220.974072,4,5,95,4948,105,204,0.031793,0.042183,0.159556,0.424064,6953928,11034624,7083
250,https://2fgcoaching.nl,275223.708462,3,2,336,43399,46,64,0.217068,0.160567,0.148235,0.936428,8063616,18960384,5290
251,https://www.frenchpolishermanchester.co.uk,275224.575185,3,1,343,18771,24,83,0.078161,0.067961,0.075329,0.55087,5908112,10010624,3513
252,https://www.gentily.nl,275225.90021,12,12,152,8766,195,394,0.194926,0.5033,0.326357,2.033987,6603428,10772480,8003
253,https://miller-elektrotechnik.de,275226.452189,6,2,97,6543,162,225,0.045569,0.063685,0.123538,0.446693,4774344,6053888,11919
254,http://www.hillerfarms.com,275227.326928,3,1,55,4299,26,46,0.046392,0.020695,0.062566,0.345111,3720952,5005312,9770
255,https://www.caritashospitalsfoundation.org,275227.687764,2,6,115,11293,22,28,0.019864,0.035853,0.299652,0.541596,8725424,13131776,13746
