S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
120,https://www.medicalpark.com.ro,274294.193455,4,7,518,26906,31,40,0.105161,0.044629,0.337079,1.294401,18202832,36306944,5473
121,https://www.csl-electronics.com,274294.608827,3,1,29,2861,18,17,0.039946,0.011768,0.03514,0.257645,2236000,5132288,1605
122,https://www.supersoftshower.co.uk,274295.591579,1,8,194,6612,67,545,0.150904,0.232919,0.442256,1.7568,6534476,12345344,11146
123,https://www.csm-service.it,274297.108206,1,1,156,12125,64,295,0.118993,0.242289,0.286352,1.439775,6950296,17534976,7421
124,https://www.bridgechurchperry.com,274297.797654,4,1,61,8958,31,87,0.109187,0.050666,0.068299,0.434954,4618436,7467008,7515
125,https://www.boehm-gerland-hoergeraete.de,274299.318666,3,2,294,37157,61,265,0.069766,0.135525,0.408074,4.422743,8187084,17063936,7192
126,https://www.solomonfacialplastic.com,274301.054126,90,87,628,67911,26,33,0.219247,0.137845,0.038063,0.963371,6043156,9777152,3439
127,https://thepartyroomforkids.com.au,274301.803392,4,1,76,13333,27,36,0.018646,0.036303,0.162222,0.347158,5718088,11034624,5698
128,https://upkeepmaintenance.co.uk,274302.87064,12,5,105,14393,71,90,0.074664,0.067134,0.151289,0.772112,5454992,10661888,5365
129,https://www.ogis.com.tr,274303.224062,3,1,22,6365,71,103,0.037766,0.036052,0.029911,0.247061,3048836,4743168,9297
130,https://rareservice.com,274304.532076,2,2,197,11503,101,198,0.165512,0.121418,0.170513,0.833591,4541756,15491072,5018
131,https://www.brsistemas.com.br,274306.547535,1,1,111,20528,41,184,0.107263,0.079232,0.764456,1.254871,7549284,18055168,8122
132,https://www.coachtrainingedu.com,274307.985878,9,9,588,35813,18,18,0.078393,0.080701,0.018436,0.61939,1435180,7364608,3417
133,https://bayareadiscoverymuseum.org,274308.182778,17,18,177,10569,31,33,0.047514,0.033188,0.299385,0.583755,8303688,17997824,5378
134,https://www.ru-consulting.co.uk,274308.997375,3,4,111,11141,139,186,0.099299,0.067238,0.209678,0.651456,9377452,16801792,7055
135,https://www.andronicos.com,274309.774771,17,33,3477,90618,62,489,0.039909,0.160434,1.514252,2.541009,36428096,57507840,8494
136,https://wittzek.de,274310.72687,45,23,94,9713,64,101,0.049067,0.047468,0.133135,0.46726,6943652,10563584,4426
137,https://www.hotelbrunamartinsicuro.it,274311.956454,6,4,202,18217,165,221,0.082613,0.077013,0.153482,0.635835,5785968,9723904,7390
138,https://www.cteen.fr,274312.75482,5,7,305,7796,24,27,0.049262,0.016735,0.179191,0.860842,15530232,32256000,2546
139,https://www.cskratos.com,274313.613049,4,1,72,10378,22,23,0.048124,0.028974,0.054275,0.280783,2852252,4481024,5349
140,https://avislaw.com,274314.532067,4,7,179,4875,72,357,0.052318,0.111246,0.355749,0.917057,10526844,19161088,8978
141,http://cskplastic.com,274314.847759,4,1,27,12083,26,24,0.040973,0.033705,0.064357,0.265402,3354948,8937472,2824
142,https://www.anysteel-trading.com,274315.930496,5,3,62,8781,27,92,0.126432,0.055481,0.105238,0.430123,3680216,5529600,3668
