S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
107,https://www.cslrosny.fr,284234.672954,3,1,97,9067,9,9,0.006317,0.003917,0.124349,0.22342,8226196,11694080,1327
108,https://www.cslcharlotte.org,284235.105983,3,2,104,9810,18,18,0.059066,0.021688,0.172305,0.701273,14529984,25935872,3377
109,https://www.drkcomtcenterforwellbeing.com,284235.302242,4,5,56,4648,27,29,0.009189,0.004958,0.126906,0.209225,8048840,11390976,3762
110,https://www.newlondonchd.com,284235.592261,5,3,213,8600,10,18,0.017603,0.005296,0.116527,0.213225,6093380,10510336,6154
111,http://logicalexecutive.com.au,284236.34328,4,3,83,14241,61,99,0.013256,0.010014,0.184129,0.35353,9596348,13918208,5572
112,https://www.enensys.com,284238.116827,4,5,109,16331,34,54,0.012212,0.006853,0.173852,0.34938,9782364,28131328,3662
113,https://www.entgratservice.de,284238.279438,3,1,29,6553,13,10,0.006088,0.001841,0.038823,0.09227,4147172,6316032,2915
114,https://citydoors.com.au,284241.220494,3,4,146,16116,26,43,0.009389,0.00913,0.143059,0.319463,9347544,25710592,3095
115,http://www.ctenergyconsumers.com,284241.337422,4,1,82,3492,21,24,0.017216,0.010785,0.036872,0.126842,3571328,5013504,4226
116,https://www.trium.de,284242.62924,4,1,20,4717,7,4,0.004693,0.001605,0.027057,0.085519,3636076,8540160,3031
117,https://www.vmaesthetics.com,284244.38799,17,19,586,16195,47,116,0.044796,0.041476,0.169559,0.672251,7771432,14721024,5558
118,https://www.medicalpark.com.ro,284245.092458,3,8,516,24091,28,34,0.083981,0.036186,0.223999,0.933717,15810992,34545664,3023
119,https://telefaction.com,284245.676171,2,2,97,16705,70,147,0.033834,0.020096,0.179064,0.461043,6037052,16539648,2872
120,https://gacs.org,284245.913215,4,1,72,9589,30,36,0.013253,0.007155,0.124865,0.59528,6664668,10944512,1728
121,https://www.supersoftshower.co.uk,284246.618265,11,29,176,19502,56,162,0.038619,0.033445,0.226326,0.605113,6779292,11821056,10853
122,https://www.csm-service.it,284250.018912,1,1,200,34103,63,226,0.035228,0.046363,0.236748,0.754898,14845220,22859776,6106
123,https://vecchiamalga.com,284250.912176,2,3,234,15042,31,48,0.021555,0.019412,0.295658,0.6072,7831748,18374656,5409
124,https://thepartyroomforkids.com.au,284259.692466,4,1,76,13346,24,35,0.010429,0.00695,0.088238,0.184376,6460972,10383360,4965
125,https://www.bridgechurchperry.com,284259.982024,4,1,33,8808,23,45,0.00821,0.004299,0.048549,0.145614,3870240,6893568,7774
126,https://www.ogis.com.tr,284260.174086,3,1,22,7871,27,37,0.009426,0.003594,0.023259,0.129716,2996096,4743168,6699
127,https://www.boehm-gerland-hoergeraete.de,284265.296967,1,1,291,44412,54,124,0.022421,0.01375,0.269518,0.766425,11602764,19906560,7797
128,https://www.solomonfacialplastic.com,284267.670539,87,86,670,21542,28,25,0.08017,0.042918,0.031369,0.599479,2819452,9064448,8701
129,https://www.andronicos.com,284268.253142,8,3,34,201,4,3,0.000177,0.000305,0.130839,0.155582,9092252,18104320,2766
130,https://rareservice.com,284269.010648,3,1,429,29856,67,125,0.040928,0.02871,0.090203,0.448269,6114792,11755520,8176
131,https://www.ru-consulting.co.uk,284269.425485,3,3,108,11963,56,70,0.031588,0.027442,0.196007,0.421125,7292028,17063936,8692
132,https://upkeepmaintenance.co.uk,284270.087503,4,1,98,14291,21,34,0.058841,0.027042,0.095544,0.334814,5257600,7512064,9248
133,https://www.coachtrainingedu.com,284271.589959,9,9,589,36829,13,13,0.06709,0.067737,0.0202,0.470687,1467260,6840320,4269
134,https://bayareadiscoverymuseum.org,284271.80712,3,4,177,11114,27,31,0.015143,0.013347,0.231325,0.387616,7869876,18259968,5088
135,https://www.hotelbrunamartinsicuro.it,284273.519378,6,4,202,19158,169,224,0.032359,0.021663,0.133224,0.3575,5363952,10510336,3269
136,https://www.brsistemas.com.br,284274.509262,1,1,100,17972,24,93,0.028865,0.021012,0.151039,0.402865,6398248,17244160,11527
137,https://www.cskratos.com,284275.02549,4,1,72,11362,17,14,0.013157,0.004604,0.036169,0.118867,2898120,4743168,3999
138,https://wittzek.de,284275.424978,5,3,92,12360,29,46,0.032518,0.017603,0.148973,0.343833,6112928,11087872,5401
139,https://www.cteen.fr,284275.703707,4,4,291,5755,19,20,0.022162,0.013191,0.848837,1.321314,15032872,33554432,4332
140,http://cskplastic.com,284276.034545,4,1,27,12185,16,18,0.007756,0.003744,0.052391,0.133571,3325996,8937472,2046
141,https://www.moebelix.cz,284276.241245,4,2,424,1764,13,65,0.009479,0.007212,0.995615,1.231049,29980272,54325248,4383
142,https://avislaw.com,284277.938133,2,4,179,6912,75,254,0.02837,0.039561,0.342531,0.658578,8079200,27287552,9805
143,https://www.cteensouthbay.com,284278.667841,1,1,282,15788,15,16,0.023932,0.010475,0.113752,0.42445,14931768,23912448,2000
144,https://orion-ats.com,284280.996814,6,2,322,38918,23,58,0.023729,0.026098,0.095916,0.364728,6652816,10985472,6252
145,https://www.anysteel-trading.com,284281.342772,5,3,62,8798,20,33,0.007846,0.004058,0.038229,0.124226,4121280,6578176,3556
146,http://www.nebenan-in-afrika.de,284281.538835,4,1,14,3389,11,9,0.004177,0.000945,0.009339,0.041751,2293016,3956736,3311
147,https://www.cskscerea.com,284281.725032,6,7,101,10150,114,185,0.023656,0.018001,0.289542,0.508978,11439348,29294592,6355
148,https://tomax-fitness.de,284283.566615,7,1,83,12612,36,60,0.010055,0.007261,0.061215,0.172738,4381420,8962048,4131
149,https://hesperum.fr,284283.982102,2,5,91,26688,23,30,0.016332,0.007132,0.194692,0.38937,10759924,28368896,7223
150,https://www.seesocalproperties.com,284284.635253,3,1,794,51475,27,140,0.021215,0.025953,0.112586,0.360162,4329544,10510336,6499
151,https://www.materadministratie.nl,284286.358871,4,1,20,8149,12,9,0.008462,0.002468,0.021135,0.071624,2396864,3956736,3991
152,https://off-basehousing.com,284287.051832,4,2,36,35340,21,22,0.048157,0.031337,0.027872,0.227438,3330212,5173248,4551
153,https://www.csksalem.com,284288.811153,4,4,2186,110902,55,67,0.036212,0.01948,0.090134,0.486656,5647544,9846784,12130
154,https://www.hailiapartments.com,284289.089518,8,3,219,13106,34,46,0.013676,0.011722,0.173359,0.345797,10221808,21045248,5173
155,https://csklawyers.ca,284292.477132,2,3,103,20152,23,31,0.011766,0.007982,0.171059,0.383718,12655704,21585920,8155
156,https://imobiliariabastosimoveis.com.br,284293.538166,10,7,35,33116,15,15,0.037446,0.027829,0.0122,0.338613,1380620,3297280,4971
157,https://www.hcjfs.org,284293.92587,2,7,93,19774,20,30,0.011005,0.005714,0.370066,0.583761,13977812,32952320,7739
158,http://www.csktfire.org,284294.193982,4,3,266,19823,27,31,0.008466,0.004273,0.073263,0.207055,5478176,10248192,5304
159,https://www.xn--orthopdieamviktualienmarkt-lhc.de,284294.421478,9,3,73,6334,24,29,0.008463,0.004982,0.101458,0.202694,4588788,7364608,7414
160,https://www.csksverona.it,284295.206985,3,3,81,5473,26,32,0.021006,0.016856,0.133935,0.30641,3513852,9850880,5607
161,https://www.willmakersofashton.co.uk,284296.000551,3,1,0,21,5,1,0.0003,0.000126,0,0.014668,1172084,2510848,3217
162,https://www.buchanansubaru.com,284297.990787,6,13,881,62913,88,147,0.041316,0.047376,5.423608,6.173817,44210680,59535360,14509
163,https://fvrepro.com,284298.172444,8,1,34,4534,7,116,0.006397,0.006706,0.039883,0.102714,4283404,8802304,2091
164,https://swspitcrew.com,284298.432377,4,1,9,3943,6,5,0.005607,0.00194,0.013685,0.063131,1953076,3821568,2718
165,https://brainlight-russia.com,284300.291971,15,5,282,38397,83,128,0.030282,0.018071,0.20205,0.540176,6675492,11034624,5332
166,https://www.newquayaccountants.co.uk,284300.841329,3,1,76,6848,42,123,0.010976,0.008952,0.240949,0.358834,10045544,14352384,6274
167,https://www.mastercadena.es,284307.018186,5,7,783,48806,154,311,0.063463,0.021438,0.474431,1.069051,15941172,33054720,6016
168,https://www.valyoo.nl,284307.266455,3,6,197,9615,304,734,0.0674,0.034534,0.635951,0.934892,9523780,19562496,8156
169,https://www.uxlonline.com,284312.456378,3,2,395,32637,358,539,0.076389,0.039454,0.57037,1.011399,21756652,38715392,6096
170,https://www.legagestion.com,284312.629208,3,1,18,5944,12,11,0.007975,0.002651,0.02094,0.088796,2812220,4870144,8727
171,https://www.cieltd.us,284312.788037,4,5,108,7368,19,25,0.011955,0.006394,0.253712,0.396245,12044624,19517440,8460
172,https://hrsummercamp.es,284314.778822,7,1,138,23726,89,89,0.017031,0.007134,0.096024,0.28731,3581436,5529600,11481
173,https://bigisuffolk.org,284315.927192,4,1,29,11607,22,23,0.04042,0.016404,0.051647,0.186903,4063596,5480448,5997
174,https://www.wasserburg-markvippach.com,284316.864879,7,3,86,5187,19,20,0.013884,0.004636,0.034701,0.115269,3590592,5267456,16073
175,http://dtmchurch.com,284316.990853,4,1,69,3677,16,21,0.006379,0.00268,0.082564,0.152047,4644720,6840320,9214
176,http://soderasenstandklinik.se,284322.428561,4,1,97,20637,30,66,0.019389,0.013539,0.100636,0.298555,6421672,10788864,6768
177,https://electromech.ms,284322.68911,4,1,126,11012,14,49,0.020258,0.012755,0.176138,0.380393,10791072,14442496,3887
178,https://knockonwoodfurniture.com,284323.74445,3,4,141,34298,22,59,0.021575,0.022093,0.176771,0.48216,13352640,29696000,8124
179,https://craignair.com,284324.364087,6,11,317,12582,34,45,0.016102,0.011459,0.457436,0.720783,18656856,25423872,5352
180,https://www.csl-london.com,284325.006252,5,5,141,2165,13,18,0.012985,0.00658,0.136508,0.309992,8248188,13402112,7907
181,https://www.papazian-law.com,284327.573639,3,1,133,16062,14,13,0.014248,0.007192,0.038912,0.138195,3340672,5791744,3988
182,https://www.removalservicesglasgow.co.uk,284329.076446,3,1,0,1474,6,3,0.011135,0.001159,0.006242,0.048115,1823972,3694592,3538
183,https://www.csl-cremeria.it,284330.32787,4,3,118,21710,129,213,0.050974,0.029874,0.179047,0.684422,6482124,12640256,12606
184,https://www.beauty-4ever.ca,284330.463731,3,1,105,8056,10,13,0.016494,0.01157,0.061464,0.254248,7884068,13819904,3956
185,https://therapeuticendeavors.com,284331.350391,5,3,115,17507,24,42,0.053819,0.027588,0.468589,0.748627,13569356,18075648,3004
186,https://www.silman.com,284332.101684,7,6,200,30732,33,94,0.019101,0.012547,0.22741,0.45938,7088136,18374656,3127
187,https://www.centredentairesr.ca,284332.500906,7,9,346,21609,25,30,0.047731,0.030959,0.1817,0.7146,20493612,36802560,5568
188,https://www.agendax.net,284334.01419,1,1,200,17151,53,86,0.029322,0.013074,0.200387,0.427056,8346692,18243584,4281
189,https://www.plamnina.com,284335.952287,2,2,615,17274,22,22,0.074822,0.032748,0.37981,1.024627,22017228,42975232,2671
190,https://an-der-elbe-wohnen.de,284336.70508,1,1,410,17195,56,72,0.057518,0.080609,0.113276,0.523715,5798112,15753216,3995
191,https://www.neuville-en-ferrain.fr,284338.38644,14,13,27,128489,11,10,0.025404,0.022218,0.009255,0.418924,2442356,8208384,1861
192,https://burtslaw.com,284339.770973,7,9,1435,101975,290,632,0.055508,0.101525,1.065389,2.197796,30206460,50356224,5644
193,https://washingtoncenterforcognitivetherapy.com,284340.226379,5,5,76,18143,172,220,0.042578,0.020085,0.144345,0.391343,6391076,7716864,11348
194,https://wjilaw.com,284341.593403,3,5,973,55411,40,222,0.050214,0.066177,0.600939,1.158388,24150540,40493056,8870
195,https://www.cskyd.com,284343.279969,5,2,68,46408,14,9,0.093885,0.012586,0.004373,0.242955,2201196,4456448,4942
196,https://luciahunziker.com,284359.275789,3,4,167,28557,42,77,0.029981,0.050697,0.404471,1.09226,19848928,36560896,6118
197,http://frankyarchitect.com,284359.941915,4,1,64,11625,38,72,0.033157,0.018028,0.130957,0.301855,5871796,11296768,3979
198,http://www.jeffsaxophone.com,284360.104987,3,1,2,4142,5,3,0.006043,0.001807,0.008393,0.055863,1873640,3694592,2172
199,http://www.gabrielshill.com,284360.223707,3,1,0,182,6,2,0.004316,0.000923,0,0.033381,1218556,3035136,13605
200,https://bluesupplycompany.com,284361.845043,1,6,121,3763,26,46,0.011695,0.014253,0.27133,0.513617,7763736,12083200,21578
201,https://www.westmountins.com,284362.972856,10,1,47,6379,18,22,0.008498,0.004882,0.034426,0.148717,4749908,7626752,3229
202,https://michianafamilycenter.org,284365.593794,4,2,164,9555,10,13,0.014817,0.030117,0.166502,1.433294,7101612,16277504,2680
203,https://www.apexway.com.tw,284368.475747,9,8,959,47561,95,263,0.045982,0.018631,0.467141,0.805623,14579608,22306816,3531
204,https://www.heimkino.de,284370.234032,8,8,128,84047,47,54,0.079037,0.031935,0.232863,0.750364,12442764,20557824,3180
205,http://www.sirmiospurghi.com,284370.392448,3,1,0,26,5,1,0.001068,0.000118,0,0.015924,1172128,2510848,2514
206,https://www.cslbeaumont.org,284370.624637,2,4,395,11804,34,43,0.04966,0.023963,0.286729,0.905556,21359604,39596032,5585
207,https://www.hairbeautyink.com.au,284370.633254,4,5,1650,138594,64,911,0.039211,0.131037,6.269734,9.974607,23199900,32178176,37943
208,https://www.cslbehring.gr,284371.407598,3,3,417,12772,20,22,0.01943,0.017546,0.136765,0.335969,5484000,17063936,7180
209,https://www.csl.co.cr,284373.194612,3,1,0,42,5,1,0.001534,0.000174,0,0.014093,1174532,2510848,2308
210,https://www.capitaltalentbox.co.uk,284373.471921,4,3,29,7324,7,8,0.006309,0.00132,0.008613,0.055892,1481692,3559424,2617
